真实,预测1,预测2,预测3,预测4,预测5,预测6,预测7,预测8,MSE,MAPE,date
3256.926,3246.936,3316.501,3303.677,3272.042,3322.35,3375.118,3387.315,3425.33,3571.470733250006,1.3639942342707954,2018/3/5
3289.641,3246.936,3201.361,3198.817,3151.56,3158.861,3173.018,3174.126,3114.753,16356.983949124997,3.623526545118928,2018/3/6
3271.668,3273.807,3248.476,3240.673,3282.947,3296.541,3316.016,3317.062,3305.738,1335.9837750000004,0.9565780609822306,2018/3/7
3288.405,3210.373,3222.793,3273.963,3282.176,3273.189,3248.476,3241.187,3202.95,3196.276491750006,1.5512052453200198,2018/3/8
3307.165,3303.032,3343.345,3351.764,3352.96,3350.52,3350.727,3351.38,3352.63,3115.1567666249966,1.513958656217092,2018/3/9
3326.699,3300.059,3275.019,3248.476,3282.989,3296.337,3310.303,3338.073,3354.035,1639.0115861249842,1.1050073390238864,2018/3/12
3310.238,3322.303,3375.118,3434.336,3459.64,3471.449,3468.553,3479.793,3459.026,26256.01326637495,4.547971386487227,2018/3/13
3291.381,3338.073,3358.945,3376.418,3372.602,3352.529,3368.139,3379.488,3384.317,13169.279078999974,3.1277499456590285,2018/3/14
3291.112,3319.142,3322.369,3351.46,3365.998,3376.418,3372.603,3370.195,3352.96,16349.873657749991,3.386899670767455,2018/3/15
3269.882,3272.928,3280.329,3338.073,3369.108,3391.352,3394.352,3382.561,3379.583,24001.56344562497,3.8125724392014457,2018/3/16
3279.251,3273.834,3248.476,3250.274,3261.252,3237.02,3246.902,3246.142,3268.936,6310.93639149999,1.992652184982468,2018/3/19
3290.639,3285.053,3319.14,3322.305,3317.18,3315.281,3336.285,3344.423,3340.643,21938.59948237493,4.039418107933974,2018/3/20
3280.952,3283.536,3273.83,3248.476,3251.244,3247.674,3230.976,3240.674,3237.014,6566.0258807499895,2.2384012838886904,2018/3/21
3263.48,3273.825,3251.211,3250.266,3260.925,3240.675,3231.057,3240.63,3237.094,7733.625610749981,2.594936090882229,2018/3/22
3152.76,3273.832,3267.922,3251.261,3246.922,3246.265,3256.74,3241.145,3216.743,10365.556232499966,3.161244322804275,2018/3/23
3133.721,3154.336,3183.176,3129.531,3134.567,3118.702,3102.876,3134.535,3143.354,966.8573799999964,0.7726834118983031,2018/3/26
3166.648,3102.811,3122.531,3134.567,3144.376,3150.333,3143.354,3140.56,3116.351,766.4319280000012,0.6550309527766118,2018/3/27
3122.289,3173.203,3114.652,3122.981,3134.087,3135.194,3123.199,3141.599,3156.95,1105.0977138749993,0.8626010221722331,2018/3/28
3160.53,3102.864,3109.567,3134.567,3137.423,3123.166,3144.377,3140.014,3111.274,2458.387002500008,1.2085731021166428,2018/3/29
3168.896,3154.321,3187.648,3210.371,3223.592,3218.166,3248.351,3240.646,3241.187,3666.673210750016,1.729521857375148,2018/3/30
3163.179,3172.135,3154.326,3118.702,3131.853,3110.686,3122.883,3134.569,3144.376,2060.3604240000013,1.062339851231432,2018/4/2
3136.633,3171.054,3137.296,3118.74,3136.774,3133.387,3143.357,3140.56,3111.251,1468.5606742500038,0.9608314689885568,2018/4/3
3131.111,3118.703,3136.753,3130.676,3113.884,3102.873,3136.757,3187.895,3191.193,5062.335220750008,1.865836423962488,2018/4/4
3138.293,3114.637,3131.827,3127.945,3158.86,3179.075,3175.538,3171.188,3140.56,3597.8452761249946,1.6836303651603837,2018/4/9
3190.321,3118.703,3109.562,3103.037,3132.185,3132.486,3143.985,3137.423,3144.377,3848.376275750007,1.7706601691227446,2018/4/10
3208.081,3184.03,3170.686,3172.1,3158.791,3162.991,3151.56,3138.852,3144.377,2724.4085259999983,1.3939043594342342,2018/4/11
3180.158,3221.916,3219.617,3213.843,3203.827,3246.874,3237.062,3239.961,3218.166,15530.90765299998,3.782746638686687,2018/4/12
3159.052,3197.537,3203.827,3205.057,3170.353,3173.416,3136.753,3110.686,3122.984,5595.34538225,2.09721004821804,2018/4/13
3110.648,3166.983,3173.053,3171.174,3156.953,3158.861,3136.775,3102.874,3100.756,4465.359150874998,1.94936223588378,2018/4/16
3066.796,3131.853,3133.261,3143.453,3116.95,3103.037,3108.774,3153.053,3158.627,2322.347406749992,1.427466502071914,2018/4/17
3091.398,3086.069,3097.917,3152.185,3175.585,3117.675,3151.56,3141.552,3146.953,3543.887817624993,1.5785394343829695,2018/4/18
3117.376,3090.221,3148.22,3157.951,3146.953,3107.831,3133.229,3140.324,3123.199,2957.6873754999856,1.542701180898569,2018/4/19
3071.542,3103.037,3131.956,3147.456,3133.269,3141.593,3153.049,3157.847,3141.592,2830.178920874988,1.557072219178563,2018/4/20
3068.012,3073.097,3083.873,3097.005,3153.195,3164.024,3137.423,3134.567,3144.376,2805.0780106249904,1.5140076935805162,2018/4/23
3128.927,3075.905,3033.22,3023.348,3042.823,3066.638,3068.329,3052.785,3051.411,3026.9394045000045,1.6059562895765358,2018/4/24
3117.973,3155.053,3163.964,3173.416,3187.64,3191.193,3173.201,3203.827,3210.371,6343.434145499999,2.469291543346006,2018/4/25
3075.03,3155.0,3147.416,3107.843,3102.126,3136.753,3173.202,3191.193,3185.319,2043.8054057500024,1.254264700448768,2018/4/26
3082.231,3092.163,3099.554,3155.053,3165.831,3169.548,3151.85,3186.861,3173.209,1364.160267124998,0.9194331303302395,2018/4/27
3081.177,3090.941,3157.705,3168.011,3165.813,3154.321,3187.648,3296.612,3288.521,5198.674711750016,1.8136036773418671,2018/5/2
3100.858,3063.305,3062.165,3064.074,3090.731,3090.229,3131.998,3147.415,3133.332,2621.815203749996,1.49975042398068,2018/5/3
3091.033,3136.75,3130.302,3117.3,3103.037,3122.816,3133.332,3147.416,3157.951,1583.2644941250005,1.1669852194403023,2018/5/4
3136.644,3098.097,3157.704,3164.056,3163.937,3150.336,3187.602,3191.146,3181.671,266.6005959999939,0.3853455529274431,2018/5/7
3161.497,3130.676,3112.957,3103.037,3132.9,3144.377,3140.01,3150.348,3153.082,1633.1781827499988,1.1070540228989958,2018/5/8
3159.15,3168.01,3175.587,3179.076,3160.927,3175.54,3179.074,3167.779,3159.161,276.84606962499873,0.4433334798101863,2018/5/9
3174.412,3173.416,3186.02,3170.372,3191.193,3181.327,3170.372,3158.791,3168.017,527.647813375001,0.5353544728663023,2018/5/10
3163.263,3186.046,3191.193,3177.95,3187.647,3170.359,3166.132,3150.333,3162.961,1126.4818401250031,0.9013192392829596,2018/5/11
3174.032,3179.076,3183.176,3171.184,3172.1,3152.861,3164.037,3157.87,3151.85,1003.0205243750072,0.7710311548908245,2018/5/14
3192.118,3187.648,3191.197,3181.679,3187.847,3173.203,3179.076,3165.397,3164.968,535.3778475000016,0.582922226069641,2018/5/15
3169.565,3183.827,3187.646,3207.134,3212.444,3202.075,3209.067,3208.474,3246.874,2163.8709023750016,1.0873159781355737,2018/5/16
3154.282,3177.968,3184.728,3194.42,3191.193,3182.803,3173.018,3167.289,3170.365,499.6196983749987,0.6644650036574675,2018/5/17
3193.303,3174.252,3188.784,3191.193,3182.803,3174.612,3158.86,3168.01,3173.192,786.2635868750028,0.808149280859156,2018/5/18
3213.84,3189.743,3275.044,3280.526,3291.237,3291.543,3278.33,3288.961,3273.83,20106.87359012498,4.110085392854016,2018/5/21
3214.349,3217.928,3212.631,3203.024,3237.362,3246.872,3230.445,3228.842,3250.593,12157.661926624996,3.042972257393365,2018/5/22
3168.964,3203.037,3238.269,3245.213,3230.976,3252.599,3270.492,3281.021,3276.901,21650.873193500003,4.301664252463726,2018/5/23
3154.65,3172.136,3173.152,3159.166,3162.961,3173.416,3197.537,3216.819,3212.444,8289.593439874985,2.4830822245772004,2018/5/24
3141.303,3159.118,3173.203,3138.852,3114.637,3112.956,3147.415,3138.817,3140.327,1993.3333439999976,1.259219082942086,2018/5/25
3135.082,3135.324,3124.548,3131.853,3117.675,3103.037,3108.774,3136.775,3142.554,1378.751880499997,0.8635200585062336,2018/5/28
3120.46,3127.745,3103.037,3132.863,3140.324,3111.978,3122.563,3144.376,3140.014,1472.4848637499945,1.055723694953967,2018/5/29
3041.443,3133.26,3141.54,3156.95,3165.827,3176.445,3171.074,3170.366,3163.03,5339.124833125008,2.3073111154900534,2018/5/30
3095.473,3051.416,3057.53,3041.187,3056.807,3073.439,3070.589,3080.566,3090.943,1617.2915792500048,1.2169080101152698,2018/5/31
3075.137,3094.415,3135.082,3113.884,3107.843,3108.774,3136.751,3131.938,3147.453,2254.953959875006,1.171847001095066,2018/6/1
3091.19,3085.493,3090.943,3075.679,3061.947,3064.075,3070.576,3057.999,3060.687,664.3715216249968,0.6845636212434055,2018/6/4
3114.205,3090.224,3136.741,3130.676,3123.168,3147.415,3136.777,3133.26,3123.16,3754.462813000008,1.781432903838228,2018/6/5
3115.18,3123.137,3131.956,3147.453,3133.387,3141.595,3156.95,3166.981,3165.826,8076.768672125007,2.569203258635026,2018/6/6
3109.498,3132.486,3132.85,3144.377,3136.775,3132.487,3144.345,3140.013,3158.794,13786.68643687498,3.2842064809036025,2018/6/7
3067.147,3103.037,3132.872,3144.377,3136.775,3132.843,3144.349,3140.01,3158.863,19415.099057874984,4.003902160291327,2018/6/8
3052.783,3085.496,3090.941,3073.108,3073.376,3063.305,3053.12,3051.943,3063.967,9921.793392374988,2.592351860357333,2018/6/11
3079.801,3050.52,3045.681,3060.686,3053.077,3054.294,3040.739,3016.705,3030.067,9842.280144624969,2.7174356741692924,2018/6/12
3049.796,3072.539,3067.364,3080.713,3147.416,3187.877,3201.361,3210.373,3220.448,59395.26152649996,7.008995550784277,2018/6/13
3044.159,3052.811,3051.416,3062.523,3075.477,3070.576,3070.037,3058.446,3052.831,25484.31009049998,4.919769434895832,2018/6/14
3021.9,3053.126,3054.801,3043.563,3066.634,3072.033,3070.304,3052.971,3054.018,31815.655446124987,5.835403274026007,2018/6/15
2907.822,3043.477,3064.027,3063.803,3083.591,3090.229,3075.677,3070.576,3061.947,45245.520631249965,7.277118355418259,2018/6/19
2915.731,2910.845,2980.297,2978.433,2960.553,2967.042,2962.667,2931.562,2933.721,11848.462222374976,3.531604681108964,2018/6/20
2875.809,2938.516,2934.084,2953.336,2964.794,2967.053,2962.561,2939.406,2953.421,15479.364607749982,4.080299798626726,2018/6/21
2889.76,2832.342,2852.918,2853.81,2838.842,2850.314,2857.194,2851.543,2839.448,2092.1475867499976,1.3366671668136598,2018/6/22
2859.336,2841.046,2857.385,2872.404,2878.567,2879.686,2872.817,2855.467,2835.187,4175.121817999993,2.0427464649736717,2018/6/25
2844.508,2879.687,2878.587,2855.467,2835.187,2828.716,2859.494,2879.682,2878.538,6740.582757249993,2.5791346198406337,2018/6/26
2813.177,2852.918,2841.048,2857.195,2872.404,2867.338,2872.776,2874.146,2880.482,8850.787745624999,3.021918408563421,2018/6/27
2786.896,2812.867,2859.738,2874.147,2874.861,2867.338,2871.03,2857.178,2855.444,7815.160985875003,2.8058737064830237,2018/6/28
2847.418,2736.101,2688.383,2698.752,2770.118,2736.199,2771.731,2737.6,2688.854,6718.773588625012,2.406095843858687,2018/6/29
2775.557,2859.933,2878.563,2878.52,2878.574,2867.338,2880.492,2855.434,2850.313,9431.477608875011,3.2798690385797684,2018/7/2
2786.887,2741.74,2763.525,2750.287,2779.423,2753.807,2766.489,2736.101,2735.0,2891.7346543750014,1.6261188790036456,2018/7/3
2759.126,2763.525,2753.892,2763.522,2759.203,2754.523,2771.79,2736.103,2749.781,3266.268123499993,1.5906315443846222,2018/7/4
2733.881,2751.527,2759.209,2736.101,2734.341,2750.646,2767.21,2759.68,2754.527,3719.046991375001,1.9108401092950835,2018/7/5
2747.228,2738.833,2750.331,2756.916,2759.209,2736.101,2735.0,2709.945,2722.435,5717.615360999991,2.3944889853882936,2018/7/6
2815.109,2751.527,2739.247,2746.191,2709.947,2722.435,2762.074,2759.24,2738.597,5945.909118375001,2.480605705491963,2018/7/9
2827.625,2813.963,2859.493,2878.638,2878.58,2878.57,2867.377,2872.779,2857.183,4278.5508012499895,2.1790633020051478,2018/7/10
2777.771,2843.607,2857.177,2872.817,2872.672,2857.156,2866.859,2852.63,2832.343,3266.317018499993,1.8218368359466648,2018/7/11
2837.658,2755.73,2741.746,2739.74,2703.333,2714.074,2703.331,2705.182,2732.046,8877.121905000015,3.255097728279817,2018/7/12
2831.183,2834.568,2830.025,2833.077,2838.85,2824.195,2852.911,2866.012,2870.414,1081.771380375,0.9902612260228312,2018/7/13
2814.041,2835.277,2827.174,2840.174,2838.809,2826.905,2852.91,2861.361,2866.335,1485.1588478750048,1.150385734343114,2018/7/16
2798.125,2859.933,2873.493,2874.162,2863.882,2855.46,2858.421,2831.775,2843.687,3958.784122374996,1.9710909157501324,2018/7/17
2787.257,2773.106,2777.574,2736.103,2735.026,2736.166,2703.352,2705.181,2732.276,18067.184626000017,4.015617143032861,2018/7/18
2772.545,2736.528,2748.59,2751.528,2736.193,2736.072,2703.332,2705.182,2732.434,19408.608217625,4.5446723168275565,2018/7/19
2829.271,2763.525,2739.721,2736.527,2736.604,2709.945,2722.435,2751.53,2746.295,19802.787153375,4.742661187846642,2018/7/20
2859.542,2880.482,2874.147,2863.882,2875.452,2859.938,2855.46,2832.213,2833.077,681.1228840000011,0.7756762361847999,2018/7/23
2905.561,2879.636,2878.566,2877.92,2866.852,2879.633,2878.56,2869.694,2861.61,1534.9769096250031,0.9454787320050688,2018/7/24
2903.646,2938.682,2934.098,2949.148,2975.129,2971.259,2960.057,2967.116,2959.592,16988.697931999992,4.077310944008892,2018/7/25
2882.225,2901.387,2866.01,2877.9,2855.22,2850.384,2838.809,2824.191,2838.801,3938.1787196249993,1.680310443263485,2018/7/26
2873.593,2894.514,2877.9,2855.22,2852.913,2852.77,2870.403,2896.594,2899.162,9604.954194999998,2.7460377618026137,2018/7/27
2869.049,2874.147,2863.882,2866.852,2859.938,2873.303,2899.133,2901.713,2916.616,13805.046861750005,3.517528098954311,2018/7/30
2876.4,2873.492,2866.606,2854.283,2850.862,2832.209,2832.77,2823.441,2831.53,6010.689750374999,2.4469994557445576,2018/7/31
2824.533,2879.633,2879.47,2873.449,2857.177,2851.29,2837.85,2832.343,2836.667,9172.009365499998,3.1616624093638817,2018/8/1
2768.023,2838.72,2810.124,2816.688,2810.954,2822.441,2821.084,2810.186,2822.456,3963.158141874997,2.001626957664316,2018/8/2
2740.442,2735.558,2737.6,2704.916,2707.672,2758.097,2751.557,2759.572,2752.752,1582.9468836249914,1.2756336634468912,2018/8/3
2705.156,2733.17,2747.176,2758.144,2751.553,2759.779,2759.399,2735.551,2736.525,1006.9274538750008,1.072641813277363,2018/8/6
2779.374,2707.717,2737.6,2739.733,2724.505,2751.527,2759.575,2759.779,2750.287,2272.59474699999,1.5390741705337674,2018/8/7
2744.069,2757.574,2753.572,2759.74,2754.59,2736.527,2735.558,2706.66,2708.979,977.579561374997,0.9938724162422332,2018/8/8
2794.381,2751.527,2759.721,2753.575,2739.248,2748.53,2754.54,2759.207,2751.521,2489.839684000002,1.6957041667245167,2018/8/9
2795.309,2810.307,2820.18,2816.688,2823.441,2859.938,2869.192,2879.636,2876.33,16235.30290525,3.9850395241732826,2018/8/10
2785.872,2812.814,2816.689,2810.882,2820.167,2810.431,2832.208,2836.571,2837.044,10793.301698124991,3.530594220847437,2018/8/13
2780.964,2728.289,2742.178,2735.1,2705.437,2708.978,2701.724,2711.961,2701.254,881.4458837499947,0.9475132334178734,2018/8/14
2723.257,2765.894,2739.733,2745.543,2738.277,2708.958,2705.184,2701.724,2738.744,1472.3107002500017,1.20319841498581,2018/8/15
2705.191,2735.551,2730.022,2711.375,2708.947,2755.79,2751.527,2756.911,2759.209,1135.073433875002,1.1362044086063596,2018/8/16
2668.966,2701.724,2739.746,2750.288,2754.569,2743.577,2752.581,2759.209,2751.514,838.8970945000028,1.0134853649978606,2018/8/17
2698.465,2621.258,2624.014,2625.744,2655.662,2655.221,2638.537,2672.518,2628.897,10909.953738875003,3.673350459778593,2018/8/20
2733.826,2635.423,2639.882,2673.423,2625.758,2526.817,2526.077,2537.666,2470.923,35186.25536949998,6.04301687117045,2018/8/21
2714.608,2736.174,2705.379,2701.724,2730.04,2714.261,2685.305,2626.442,2621.255,4813.136531499985,2.1940554759592152,2018/8/22
2724.624,2703.374,2677.345,2642.818,2621.253,2646.482,2626.474,2629.654,2672.518,10714.916435499968,3.3842511506007,2018/8/23
2729.43,2703.443,2705.144,2700.501,2669.366,2657.435,2620.225,2646.489,2649.339,6955.387012749986,2.9087653390821178,2018/8/24
2780.899,2705.021,2701.738,2682.861,2642.818,2645.264,2623.286,2646.482,2650.245,7213.293309374976,3.045322949206936,2018/8/27
2777.98,2772.63,2776.106,2763.515,2741.238,2735.054,2719.741,2706.367,2701.724,282.2649390000011,0.5082410961645384,2018/8/28
2769.294,2760.414,2758.224,2759.206,2748.811,2750.277,2736.527,2739.75,2748.048,986.0541350000016,1.0038108452950631,2018/8/29
2737.736,2741.74,2736.527,2739.766,2726.391,2705.025,2701.731,2705.164,2669.329,150.25632600000085,0.331622117555184,2018/8/30
2725.249,2727.579,2704.981,2750.316,2746.54,2737.6,2727.178,2719.939,2702.645,1093.563863749996,1.0218661595394296,2018/8/31
2720.734,2709.16,2701.729,2705.184,2669.321,2653.556,2655.775,2639.366,2640.681,808.2374961250041,0.8641057050928763,2018/9/3
2750.58,2718.141,2688.321,2636.394,2645.355,2655.738,2655.488,2637.568,2637.531,1327.9227981250056,1.1647052087376115,2018/9/4
2704.336,2746.114,2737.784,2745.803,2730.377,2710.307,2705.184,2707.672,2700.549,1845.1499772499988,1.52468162810987,2018/9/5
2691.592,2705.804,2749.014,2752.752,2759.361,2750.276,2735.183,2739.754,2744.3,5178.093806749994,2.4918251334783514,2018/9/6
2702.3,2677.841,2688.327,2655.69,2656.352,2626.432,2645.422,2637.352,2653.556,1040.8296580000035,0.9767623318208832,2018/9/7
2669.484,2664.283,2642.818,2621.254,2646.483,2677.432,2657.548,2625.794,2626.432,2473.238213000001,1.3461084335161042,2018/9/10
2664.799,2621.259,2626.412,2629.618,2637.09,2635.613,2611.32,2617.287,2606.7,5504.670444500001,2.3843390683371197,2018/9/11
2656.11,2642.818,2649.324,2670.474,2624.484,2626.484,2652.66,2655.774,2636.481,5658.172747874987,2.170583395708648,2018/9/12
2686.578,2656.302,2636.732,2637.524,2638.534,2625.01,2645.267,2637.252,2636.485,8970.234907249982,2.936981275734999,2018/9/13
2681.643,2647.574,2649.327,2636.486,2637.51,2635.485,2622.355,2655.774,2655.48,11498.165845999987,3.340828674500359,2018/9/14
2651.788,2635.442,2639.847,2621.762,2612.544,2652.664,2655.775,2636.732,2637.524,14850.96673749998,4.047771026325854,2018/9/17
2699.95,2651.264,2639.882,2637.268,2635.691,2622.377,2646.489,2637.852,2639.366,19125.109691374997,4.7089937034847305,2018/9/18
2730.85,2675.479,2625.648,2626.486,2628.862,2601.261,2575.438,2571.429,2559.918,30282.57726887498,5.888283063699197,2018/9/19
2729.243,2720.114,2719.606,2703.345,2705.184,2700.547,2681.743,2642.818,2643.971,7713.373327624989,2.912045859863309,2018/9/20
2797.484,2705.181,2701.731,2736.196,2737.6,2720.371,2708.925,2701.731,2722.044,4173.420484624989,1.9146458009102765,2018/9/21
2781.138,2816.353,2810.474,2820.163,2816.688,2806.946,2832.394,2836.571,2830.281,11981.236646125,2.9522118100778254,2018/9/25
2806.813,2803.015,2818.166,2825.575,2816.361,2821.014,2816.687,2832.209,2832.591,17720.213505125004,3.7749770176997113,2018/9/26
2791.774,2820.163,2810.43,2816.331,2821.014,2818.163,2807.801,2831.531,2836.594,25285.989525625027,4.986998379818039,2018/9/27
2821.35,2798.96,2818.163,2827.288,2837.044,2832.391,2835.84,2830.083,2831.521,37355.37775337504,6.542504986699198,2018/9/28
2716.51,2816.343,2816.687,2832.331,2836.571,2837.044,2821.666,2835.058,2828.807,45817.75336549999,7.670842419154793,2018/10/8
2721.013,2706.66,2708.971,2748.7,2744.3,2779.481,2774.343,2778.382,2750.287,32494.940037124987,6.13410559899593,2018/10/9
2725.836,2737.6,2728.288,2751.528,2759.571,2750.274,2775.542,2778.382,2773.107,37607.66213887496,6.984174250084544,2018/10/10
2583.457,2739.403,2745.106,2739.247,2750.653,2754.526,2759.362,2754.56,2761.362,34895.56472874996,7.068447041108869,2018/10/11
2606.912,2596.58,2559.913,2555.94,2575.354,2571.42,2535.272,2532.35,2511.721,3728.745764375003,1.682629559861793,2018/10/12
2568.098,2662.363,2675.893,2652.786,2655.773,2655.398,2639.817,2640.28,2652.936,9804.28297575,3.4336682825889406,2018/10/15
2546.329,2571.416,2681.745,2672.518,2621.254,2641.331,2639.366,2651.308,2651.293,7679.17539524999,2.728768429878877,2018/10/16
2561.614,2580.546,2574.537,2559.918,2592.521,2584.781,2574.587,2575.395,2556.05,1958.0250063749909,1.4037309651313248,2018/10/17
2486.418,2575.438,2593.106,2596.579,2575.241,2571.421,2555.94,2557.144,2534.136,2329.231774500004,1.6478968939237664,2018/10/18
2550.465,2440.036,2440.067,2444.245,2437.033,2429.454,2431.714,2418.53,2393.183,26604.024821124996,6.175959028850513,2018/10/19
2654.876,2535.271,2514.702,2543.101,2536.894,2512.69,2549.176,2539.217,2542.176,5100.245811249991,2.4399087960874324,2018/10/22
2594.825,2648.289,2637.508,2675.861,2677.654,2627.005,2688.383,2696.924,2639.366,5885.185215500003,2.761048671978221,2018/10/23
2603.295,2604.174,2559.762,2557.855,2575.478,2571.411,2535.271,2513.525,2506.367,5854.493681749989,2.156625756369976,2018/10/24
2603.799,2623.068,2598.47,2578.337,2588.66,2570.93,2534.136,2531.53,2515.861,6462.823690499999,2.2499710598967724,2018/10/25
2598.846,2559.476,2534.355,2515.861,2554.011,2555.998,2534.136,2506.35,2479.254,10905.003610250014,3.2140235143103597,2018/10/26
2542.103,2575.803,2579.833,2526.816,2536.383,2537.66,2478.739,2424.388,2428.487,20820.720752000023,4.558540857759226,2018/10/29
2568.048,2538.71,2543.524,2554.011,2568.38,2568.249,2570.932,2538.473,2543.101,6898.951909500012,2.979768275352031,2018/10/30
2602.783,2565.993,2571.416,2585.49,2588.692,2573.708,2525.083,2524.146,2528.24,6875.347540375009,2.9497354507241758,2018/10/31
2606.237,2575.434,2552.33,2523.033,2513.55,2554.011,2536.85,2518.179,2532.424,11426.970543000005,3.816710396716477,2018/11/1
2676.476,2592.521,2579.781,2575.384,2531.525,2514.779,2554.011,2536.851,2518.177,9696.782716999987,3.5858399530966283,2018/11/2
2665.43,2642.307,2639.366,2715.293,2660.824,2670.319,2625.63,2628.862,2675.893,1843.584201124996,1.3685144519942296,2018/11/5
2659.356,2642.307,2639.366,2719.745,2677.894,2620.758,2652.66,2655.779,2655.394,1803.952737749992,1.0969513716439303,2018/11/6
2641.342,2655.779,2635.484,2673.441,2643.153,2638.777,2659.367,2655.77,2618.492,1343.99655587499,1.033264602022925,2018/11/7
2635.632,2646.587,2652.66,2655.714,2638.537,2635.113,2670.314,2666.357,2688.382,539.9321321249971,0.6604634972946911,2018/11/8
2598.871,2677.434,2681.309,2684.729,2663.201,2670.31,2625.69,2625.75,2627.034,2482.548241500001,1.6144958941320735,2018/11/9
2630.519,2597.601,2575.365,2571.429,2559.911,2555.942,2535.27,2533.47,2536.05,11532.433427624996,3.754547203693436,2018/11/12
2654.879,2612.189,2617.254,2681.841,2684.566,2673.474,2627.968,2639.366,2612.282,591.5282276249984,0.7989297737943171,2018/11/13
2632.242,2657.448,2688.382,2686.371,2649.321,2639.366,2682.819,2684.02,2628.872,1123.0063442499934,1.0987646220336826,2018/11/14
2668.17,2636.483,2621.248,2646.483,2687.979,2689.893,2642.307,2638.777,2652.66,2535.47263187499,1.7371218612028931,2018/11/15
2679.109,2677.656,2627.007,2638.522,2688.382,2686.313,2642.307,2639.366,2652.788,2878.3818713749915,1.754241361451215,2018/11/16
2703.511,2627.968,2639.366,2604.174,2578.302,2534.355,2567.322,2570.024,2552.66,2129.2923805000028,1.4385316214736852,2018/11/19
2645.854,2706.371,2667.373,2677.874,2620.753,2660.243,2673.41,2662.92,2624.489,3818.0252394999966,2.1747623033084853,2018/11/20
2651.505,2688.32,2693.062,2677.427,2620.752,2660.304,2672.516,2662.567,2634.469,4846.090536374998,2.5337563936658496,2018/11/21
2645.433,2637.743,2685.137,2682.882,2636.485,2622.882,2655.774,2621.255,2626.482,4581.388249124998,2.1926784381236795,2018/11/22
2579.483,2637.568,2601.761,2598.681,2585.976,2578.383,2571.447,2555.94,2557.024,3363.8761353749906,1.7099989872814385,2018/11/23
2575.81,2523.013,2521.474,2554.011,2535.27,2513.702,2543.101,2533.175,2515.861,7815.920310249973,3.0405527067256006,2018/11/26
2574.679,2523.01,2513.522,2554.011,2541.091,2536.386,2515.867,2543.178,2536.894,8178.836067374983,3.0594431729689906,2018/11/27
2601.736,2559.913,2555.976,2535.27,2533.47,2515.86,2544.541,2533.02,2506.357,8515.549727124984,3.107602602937499,2018/11/28
2567.443,2594.901,2596.171,2575.264,2571.424,2558.66,2558.47,2535.27,2533.47,4271.044630499995,2.229988007427751,2018/11/29
2588.187,2557.147,2553.144,2553.024,2535.27,2533.47,2511.729,2513.95,2506.35,7983.022322875015,3.2584789147228927,2018/11/30
2654.798,2593.154,2596.07,2579.006,2579.761,2558.314,2558.63,2535.27,2533.47,3182.040148375001,2.04094653073758,2018/12/3
2665.957,2657.498,2655.691,2635.493,2630.486,2608.166,2605.701,2594.985,2582.955,622.8946714999987,0.7777836305120694,2018/12/4
2649.805,2653.558,2651.407,2605.76,2610.694,2627.972,2687.979,2681.329,2620.856,1789.7319998750024,1.2970121771797505,2018/12/5
