真实,预测1,预测2,预测3,预测4,预测5,预测6,预测7,预测8,MSE,MAPE,date
3310.238,3322.303,3375.118,3434.336,3459.64,3471.449,3468.553,3454.469,3473.097,25789.945088999968,4.5053859312478375,2018/3/13
3291.381,3338.073,3358.945,3368.132,3379.583,3372.61,3352.96,3366.985,3376.418,12392.701796374991,3.061928124144248,2018/3/14
3291.112,3319.142,3322.774,3351.46,3361.867,3367.195,3379.583,3384.317,3371.426,18113.86064512498,3.494001549713325,2018/3/15
3269.882,3272.928,3280.329,3338.073,3369.108,3391.352,3394.352,3382.561,3379.583,24001.56344562497,3.8125724392014457,2018/3/16
3279.251,3273.834,3248.476,3250.274,3261.252,3240.675,3210.236,3237.024,3241.187,4428.284294499986,1.7138029229375566,2018/3/19
3290.639,3273.83,3250.231,3251.371,3240.675,3232.35,3240.687,3238.24,3216.721,5114.189183999978,1.9479619079667647,2018/3/20
3280.952,3283.536,3312.908,3317.17,3323.585,3317.114,3328.439,3336.285,3337.86,23763.16047662495,4.389234066829945,2018/3/21
3263.48,3273.83,3251.265,3250.267,3266.98,3251.214,3240.033,3231.045,3235.302,8183.305728624967,2.651877371378797,2018/3/22
3152.76,3273.832,3267.922,3251.261,3246.922,3246.265,3256.74,3241.145,3216.743,10365.556232499966,3.161244322804275,2018/3/23
3133.721,3154.655,3183.152,3191.193,3170.353,3167.795,3153.334,3156.963,3136.531,761.9610553750031,0.6092600936831822,2018/3/26
3166.648,3102.811,3122.531,3134.567,3144.376,3150.333,3140.56,3156.953,3164.037,857.6915558749997,0.7244840075480732,2018/3/27
3122.289,3173.203,3114.652,3112.762,3102.875,3131.853,3147.416,3136.774,3145.155,1726.950124249998,1.112169101514126,2018/3/28
3160.53,3102.864,3109.567,3134.567,3137.423,3123.166,3144.377,3140.014,3111.274,2458.387002500008,1.2085731021166428,2018/3/29
3168.896,3154.321,3187.648,3210.371,3223.592,3218.166,3248.351,3240.646,3241.187,3666.673210750016,1.729521857375148,2018/3/30
3163.179,3172.135,3154.326,3118.702,3131.058,3127.779,3158.866,3179.076,3178.611,914.6154856249996,0.7027110007777041,2018/4/2
3136.633,3171.054,3137.296,3118.74,3136.773,3131.977,3116.313,3102.855,3133.261,2251.277624750004,1.3102695607291197,2018/4/3
3131.111,3118.703,3136.753,3130.676,3113.885,3102.876,3136.757,3183.179,3191.193,4973.959578000003,1.8468697004025147,2018/4/4
3138.293,3114.637,3131.826,3127.945,3158.86,3179.075,3183.176,3173.201,3187.648,4637.996562374996,1.912931357075594,2018/4/9
3190.321,3118.703,3133.244,3143.453,3137.42,3125.16,3153.41,3158.861,3159.116,3318.8727563749912,1.653571627959783,2018/4/10
3208.081,3184.03,3170.686,3172.1,3163.597,3151.56,3154.616,3141.552,3138.829,2491.935856875003,1.367230316652266,2018/4/11
3180.158,3234.635,3237.062,3222.416,3231.761,3218.166,3212.544,3246.846,3241.133,16823.53597287499,3.9572766160193713,2018/4/12
3159.052,3197.537,3203.827,3205.057,3173.203,3164.037,3151.56,3154.616,3140.56,6523.411520249985,2.3331004462377902,2018/4/13
3110.648,3166.983,3173.053,3162.964,3151.56,3155.052,3138.852,3141.993,3116.351,4114.999678249995,1.773098283704813,2018/4/16
3066.796,3132.486,3141.552,3156.95,3150.333,3143.653,3136.752,3125.318,3157.872,3413.0325584999864,1.6555196370881036,2018/4/17
3091.398,3086.069,3097.917,3152.185,3175.585,3117.675,3151.56,3141.592,3146.953,3544.553237624993,1.5787020344226437,2018/4/18
3117.376,3090.221,3148.22,3157.951,3155.0,3141.614,3146.953,3116.954,3127.765,3061.709755249988,1.6085011858375429,2018/4/19
3071.542,3155.053,3163.964,3173.416,3187.64,3191.193,3173.201,3181.327,3191.848,7886.527687999986,2.8020468865845087,2018/4/20
3068.012,3073.097,3053.067,3051.411,3062.46,3073.951,3092.347,3094.41,3087.827,1326.7855011250022,0.7595748599867538,2018/4/23
3128.927,3075.905,3033.22,3023.348,3042.823,3066.638,3068.329,3052.785,3051.411,3026.9394045000045,1.6059562895765358,2018/4/24
3117.973,3155.053,3163.964,3173.416,3187.64,3191.193,3173.201,3203.827,3210.371,6343.434145499999,2.469291543346006,2018/4/25
3075.03,3153.954,3169.537,3179.418,3175.585,3177.975,3114.753,3131.988,3121.798,4923.854281499988,2.0779790021309656,2018/4/26
3082.231,3092.163,3099.554,3155.053,3165.397,3164.037,3151.56,3181.326,3196.695,1342.6110946249976,0.9579693243600276,2018/4/27
3081.177,3090.941,3157.705,3168.011,3165.813,3143.424,3143.357,3132.486,3145.145,1595.6829659999985,1.0669438201712087,2018/5/2
3100.858,3023.373,3026.73,3042.313,3045.431,3012.813,3033.958,3032.299,3016.847,14438.624019624973,3.675857371687109,2018/5/3
3091.033,3136.75,3130.302,3117.3,3103.037,3122.816,3134.567,3142.553,3149.546,1690.152361000003,1.214169582516577,2018/5/4
3136.644,3096.434,3154.321,3173.202,3189.74,3194.037,3182.803,3274.445,3282.913,2843.777364249998,1.2301237350028322,2018/5/7
3161.497,3130.676,3112.957,3147.415,3157.958,3148.221,3153.087,3157.704,3164.037,783.2722939999996,0.7718309361345898,2018/5/8
3159.15,3168.01,3175.587,3178.61,3179.056,3163.097,3171.184,3173.416,3163.977,301.45188049999933,0.4307633194869136,2018/5/9
3174.412,3173.416,3186.02,3170.372,3191.193,3187.64,3155.053,3164.953,3174.126,405.1685814999984,0.4516629532899217,2018/5/10
3163.263,3186.046,3189.741,3191.193,3174.253,3181.327,3169.543,3173.416,3166.983,745.2847619999975,0.7156121404525696,2018/5/11
3174.032,3179.076,3183.176,3171.184,3172.1,3152.861,3164.037,3157.84,3151.56,1004.6955068750032,0.7722917262282013,2018/5/14
3192.118,3187.648,3191.197,3181.679,3187.847,3173.203,3179.077,3165.397,3164.968,535.3690293749997,0.5829183372573177,2018/5/15
3169.565,3183.823,3186.443,3207.134,3212.444,3202.073,3209.067,3208.474,3246.874,2154.0094580000004,1.082540651741574,2018/5/16
3154.282,3177.968,3184.728,3194.42,3191.193,3182.803,3173.018,3167.289,3162.992,441.3794497500017,0.635067845943572,2018/5/17
3193.303,3174.255,3187.648,3191.102,3182.803,3173.209,3169.531,3153.477,3158.862,591.891774,0.7344645800839776,2018/5/18
3213.84,3182.809,3173.203,3166.983,3158.626,3151.56,3166.999,3173.018,3187.648,3492.224442624998,1.2837675353518527,2018/5/21
3214.349,3217.928,3212.631,3203.024,3237.362,3246.872,3230.445,3227.561,3250.593,12097.852516999996,3.037707486690775,2018/5/22
3168.964,3203.037,3238.269,3245.213,3230.976,3252.599,3270.492,3281.021,3276.901,21650.873193500003,4.301664252463726,2018/5/23
3154.65,3172.136,3173.152,3163.965,3152.771,3173.033,3197.53,3216.819,3212.981,8229.592945124998,2.461966328941568,2018/5/24
3141.303,3159.118,3173.203,3195.105,3192.153,3182.803,3140.56,3141.352,3154.352,5761.333834124977,2.123874562220085,2018/5/25
3135.082,3135.324,3124.548,3131.853,3119.287,3103.037,3108.774,3132.863,3144.376,1380.7474299999944,0.861638296665356,2018/5/28
3120.46,3127.745,3103.037,3132.863,3140.244,3111.975,3122.563,3144.376,3140.014,1471.1663338749947,1.0553863749395942,2018/5/29
3041.443,3133.26,3141.54,3156.95,3165.827,3176.445,3171.074,3172.1,3159.127,5274.233294500002,2.298375218067674,2018/5/30
3095.473,3051.416,3065.459,3073.108,3085.89,3090.941,3094.414,3083.89,3090.647,711.555950499998,0.7851929301444124,2018/5/31
3075.137,3094.415,3135.082,3113.884,3107.843,3108.774,3136.751,3131.872,3147.453,2253.6484468750014,1.17157675587947,2018/6/1
3091.19,3083.893,3097.008,3153.195,3167.779,3160.167,3132.487,3144.375,3140.174,4066.7788225000095,1.82332857285115,2018/6/4
3114.205,3090.224,3073.777,3065.029,3064.075,3080.552,3090.941,3094.41,3070.576,982.463720124998,0.9039213344821784,2018/6/5
3115.18,3123.137,3131.953,3147.453,3133.267,3141.593,3156.95,3166.981,3165.827,8074.340594875007,2.568695862935978,2018/6/6
3109.498,3138.829,3139.876,3136.775,3123.199,3103.037,3122.998,3144.377,3140.016,11631.589829625003,2.9810800348482034,2018/6/7
3067.147,3103.037,3132.872,3144.313,3132.867,3147.453,3157.92,3169.527,3179.076,23222.014511499983,4.317294064687953,2018/6/8
3052.783,3085.494,3090.941,3094.415,3073.108,3073.376,3067.384,3052.788,3054.019,10334.530581499976,2.741931163264121,2018/6/11
3079.801,3050.52,3045.681,3060.686,3053.077,3054.806,3043.563,3036.598,3024.612,10512.86726862498,2.794614098271711,2018/6/12
3049.796,3072.539,3067.364,3080.777,3147.416,3137.263,3157.87,3173.016,3179.076,46628.74573999998,6.260779613830191,2018/6/13
3044.159,3052.811,3051.416,3062.434,3073.279,3070.308,3070.027,3058.446,3052.833,25380.305527875,4.908764466311911,2018/6/14
3021.9,3053.12,3054.807,3043.563,3066.638,3070.307,3070.02,3053.111,3054.294,31746.699056624944,5.828555661282091,2018/6/15
2907.822,3043.477,3064.029,3063.809,3083.591,3090.229,3075.677,3070.576,3061.947,45245.87677524998,7.277153009215372,2018/6/19
2915.731,2910.845,2933.95,2953.421,2964.791,2967.432,2962.667,2964.765,2959.292,12523.55896699997,3.503381007975766,2018/6/20
2875.809,2938.516,2934.084,2955.144,2969.253,2955.227,2960.113,2951.864,2916.617,13953.31185237499,3.9332105834765136,2018/6/21
2889.76,2832.342,2852.918,2853.81,2838.842,2850.314,2857.177,2851.58,2839.401,2092.1918008749944,1.3365483623279648,2018/6/22
2859.336,2841.046,2857.385,2872.404,2878.566,2878.575,2870.433,2870.434,2857.178,4872.259699499986,2.193887994510811,2018/6/25
2844.508,2852.913,2841.048,2859.938,2876.389,2878.549,2878.576,2867.398,2872.774,7131.275686124998,2.6162296196376293,2018/6/26
2813.177,2852.918,2841.048,2857.195,2872.404,2867.338,2872.776,2874.147,2880.482,8850.822811999988,3.021922980818028,2018/6/27
2786.896,2812.862,2859.935,2874.255,2872.404,2851.581,2828.809,2859.979,2871.05,6410.849578625006,2.613791517890017,2018/6/28
2847.418,2736.101,2688.383,2698.752,2770.118,2739.702,2771.799,2777.617,2749.061,4511.869161999998,1.9785780105746693,2018/6/29
2775.557,2859.933,2878.563,2886.332,2877.9,2859.931,2852.913,2852.725,2870.432,9474.227086874993,3.2345772162911195,2018/7/2
2786.887,2741.74,2763.525,2750.298,2779.425,2753.807,2766.422,2736.101,2735.0,2892.8204731250044,1.626474458847186,2018/7/3
2759.126,2763.525,2753.892,2763.522,2736.103,2735.0,2749.031,2752.755,2739.247,3999.169940499997,1.855079655280056,2018/7/4
2733.881,2751.527,2759.209,2754.593,2736.101,2735.55,2736.191,2709.947,2722.434,5957.741197999997,2.3876557521069475,2018/7/5
2747.228,2738.835,2750.331,2756.913,2759.231,2736.101,2735.0,2709.947,2722.435,5717.510118874993,2.394385263056697,2018/7/6
2815.109,2751.527,2739.247,2745.118,2735.1,2719.672,2727.575,2708.958,2707.103,7215.524157875008,2.9059427521169736,2018/7/9
2827.625,2813.963,2859.495,2878.638,2878.58,2878.57,2867.37,2872.774,2857.181,4278.321259999986,2.1790095906211184,2018/7/10
2777.771,2899.136,2903.012,2976.692,2982.125,2975.021,2954.916,2959.292,2928.111,21558.90392299999,5.043876424458467,2018/7/11
2837.658,2755.73,2739.421,2712.034,2713.212,2706.362,2750.284,2746.11,2735.551,7759.647574250003,2.971054210372454,2018/7/12
2831.183,2835.81,2830.08,2831.527,2832.207,2826.911,2859.938,2866.859,2876.63,1025.1903561249967,0.9795247384438766,2018/7/13
2814.041,2835.277,2827.174,2840.174,2838.809,2825.505,2816.687,2810.305,2832.23,3063.827881875011,1.6813812324101542,2018/7/16
2798.125,2859.933,2879.636,2878.56,2878.52,2878.412,2867.338,2873.403,2866.88,3623.241929249993,1.8296302457227585,2018/7/17
2787.257,2773.102,2777.533,2741.744,2736.527,2735.553,2703.332,2705.183,2758.097,17091.315570375013,3.8743607937071496,2018/7/18
2772.545,2739.721,2736.527,2709.947,2752.589,2751.527,2759.779,2759.861,2736.102,15525.130878875008,4.129627972733068,2018/7/19
2829.271,2763.525,2739.721,2736.527,2736.604,2709.947,2722.435,2751.527,2745.412,19831.607294125013,4.746502846380468,2018/7/20
2859.542,2880.482,2874.147,2867.338,2857.158,2899.139,2900.331,2893.74,2842.721,704.3236166250041,0.8949594448068522,2018/7/23
2905.561,2879.636,2878.566,2877.92,2866.852,2880.492,2855.22,2852.915,2852.77,1241.5265891250026,0.9177008373744776,2018/7/24
2903.646,2938.682,2934.098,2949.148,2975.129,2971.259,2960.033,2967.539,2962.563,17172.83832850001,4.092666585925093,2018/7/25
2882.225,2901.387,2866.01,2877.9,2888.566,2875.861,2855.22,2852.631,2852.909,5663.279626624993,2.022910618516153,2018/7/26
2873.593,2894.514,2877.9,2855.22,2852.913,2852.77,2870.403,2874.147,2863.882,7692.690114624997,2.483645715899108,2018/7/27
2869.049,2874.147,2863.882,2866.852,2859.938,2859.371,2859.094,2859.976,2866.335,8713.578369875013,2.852214899958568,2018/7/30
2876.4,2873.498,2868.862,2880.482,2896.41,2899.163,2903.092,2920.546,2927.066,17580.103234624996,4.278373429130411,2018/7/31
2824.533,2879.633,2873.47,2857.178,2835.84,2830.381,2803.013,2809.935,2832.208,6567.531707874992,2.5888508442349414,2018/8/1
2768.023,2838.72,2810.124,2816.688,2822.441,2821.084,2826.905,2838.801,2843.607,4545.225691999994,2.296008993257425,2018/8/2
2740.442,2735.558,2737.6,2704.916,2705.88,2701.731,2735.026,2708.777,2701.711,4065.199962499987,2.0671943205274994,2018/8/3
2705.156,2733.17,2747.176,2758.144,2751.553,2759.779,2759.399,2735.551,2736.525,1006.9274538750008,1.072641813277363,2018/8/6
2779.374,2707.717,2737.6,2739.733,2724.505,2751.527,2759.575,2752.752,2741.741,2127.388725124992,1.46733070072733,2018/8/7
2744.069,2751.517,2759.779,2759.393,2748.432,2735.551,2735.514,2736.523,2706.66,1069.9487802500032,1.0990111325953729,2018/8/8
2794.381,2751.527,2759.721,2753.575,2739.247,2748.51,2754.592,2759.207,2751.53,2490.485059250006,1.695898828880945,2018/8/9
2795.309,2810.307,2820.18,2816.688,2803.576,2821.017,2816.606,2832.208,2836.571,9098.285219375008,3.066237878428113,2018/8/10
2785.872,2812.814,2816.689,2810.882,2820.167,2810.431,2816.117,2822.441,2810.12,9216.158485999997,3.267471832433027,2018/8/13
2780.964,2739.71,2752.752,2750.274,2737.6,2749.57,2754.591,2759.743,2750.272,1881.605595624997,1.507754931614562,2018/8/14
2723.257,2765.894,2739.733,2745.505,2738.83,2703.332,2705.181,2701.736,2736.103,1510.7196396250033,1.21916985141185,2018/8/15
2705.191,2735.551,2730.022,2705.48,2701.731,2732.29,2735.172,2704.935,2705.807,1548.9488628750005,1.1850114115898176,2018/8/16
2668.966,2701.724,2739.746,2750.274,2754.562,2748.873,2754.53,2737.6,2742.187,1127.254074500003,1.185711709973893,2018/8/17
2698.465,2627.968,2642.818,2650.296,2655.307,2638.358,2639.239,2675.815,2655.776,9234.856404874994,3.3827739758385613,2018/8/20
2733.826,2635.423,2639.882,2673.423,2625.758,2526.816,2526.05,2537.666,2470.923,35188.0193265,6.043142857275189,2018/8/21
2714.608,2736.176,2705.304,2701.727,2730.04,2714.267,2703.345,2705.341,2669.366,2096.6872247499978,1.532028489556593,2018/8/22
2724.624,2703.374,2705.344,2732.43,2735.026,2705.434,2701.731,2682.861,2642.818,2308.511649749986,1.623980494053516,2018/8/23
2729.43,2703.443,2706.561,2664.283,2642.818,2621.253,2646.482,2624.484,2620.74,10127.458309499978,3.4610302188954543,2018/8/24
2780.899,2705.021,2701.738,2682.861,2657.532,2655.777,2621.253,2646.483,2649.321,6757.415291499973,2.943527846731785,2018/8/27
2777.98,2772.434,2765.293,2741.743,2739.79,2747.51,2737.6,2740.09,2719.618,402.9378268750043,0.6054293318870674,2018/8/28
2769.294,2760.414,2741.741,2735.0,2719.745,2709.947,2701.731,2705.16,2732.046,364.7120501249941,0.5049417393836575,2018/8/29
2737.736,2741.74,2736.527,2739.748,2716.394,2706.66,2664.284,2642.818,2621.254,1036.1011445000022,0.9512734669700196,2018/8/30
2725.249,2736.527,2727.837,2719.207,2704.921,2750.316,2746.522,2782.346,2779.456,4056.300675,1.7732318643808107,2018/8/31
2720.734,2709.114,2701.729,2705.184,2669.323,2655.661,2655.224,2637.268,2645.357,783.7748696250031,0.8449861696086464,2018/9/3
2750.58,2703.345,2750.316,2758.221,2759.207,2748.811,2771.792,2741.274,2708.958,4689.647773624994,2.3781093180098,2018/9/4
2704.336,2746.114,2737.784,2745.57,2731.549,2739.778,2743.762,2736.197,2727.576,3435.0085585000024,2.107588511923163,2018/9/5
2691.592,2705.804,2749.15,2752.752,2759.363,2750.274,2735.183,2735.636,2703.345,4384.435822874986,2.280205169198405,2018/9/6
2702.3,2677.841,2688.327,2657.534,2655.776,2655.394,2631.603,2632.933,2633.15,1162.5484489999994,1.013511338954295,2018/9/7
2669.484,2738.744,2732.986,2749.548,2752.752,2759.361,2750.277,2735.183,2739.754,4952.1111048749935,2.422188671206501,2018/9/10
2664.799,2621.259,2625.794,2621.28,2652.664,2655.738,2636.732,2637.522,2650.308,3358.921316749992,1.885822229743027,2018/9/11
2656.11,2642.818,2649.324,2670.474,2624.484,2626.484,2652.66,2655.775,2636.742,5647.657450124985,2.1694125891748266,2018/9/12
2686.578,2656.302,2635.485,2638.522,2651.406,2605.716,2594.985,2597.24,2580.943,14929.891239124983,3.625526334081054,2018/9/13
2681.643,2647.574,2649.328,2636.303,2635.016,2630.487,2636.224,2621.257,2626.414,13533.13912799997,3.598589952456761,2018/9/14
2651.788,2635.423,2639.833,2636.301,2630.487,2610.687,2642.307,2672.516,2666.309,13814.805506874987,3.859049526993329,2018/9/17
2699.95,2651.264,2639.882,2637.268,2635.691,2610.687,2610.671,2615.327,2605.71,23805.157508499982,5.171016144569971,2018/9/18
2730.85,2675.479,2625.648,2626.486,2628.862,2601.261,2575.438,2571.429,2559.918,30282.57726887498,5.888283063699197,2018/9/19
2729.243,2720.114,2719.606,2703.345,2705.184,2700.547,2681.743,2642.818,2643.971,7713.373327624989,2.912045859863309,2018/9/20
2797.484,2705.181,2701.731,2738.841,2749.3,2744.3,2750.646,2756.913,2753.103,3797.977150374989,2.0506286096848485,2018/9/21
2781.138,2791.807,2796.983,2818.163,2825.576,2823.447,2840.174,2832.34,2832.591,12496.30159000001,2.961919188403132,2018/9/25
2806.813,2803.015,2818.166,2825.575,2816.361,2821.014,2816.687,2832.209,2830.183,17585.07955512501,3.763430789825507,2018/9/26
2791.774,2820.163,2810.43,2816.334,2812.812,2832.344,2836.571,2837.044,2821.666,26498.148525750017,5.107340477930221,2018/9/27
2821.35,2798.96,2818.165,2827.288,2837.03,2832.391,2835.84,2830.083,2831.521,37355.03937687505,6.542449989196427,2018/9/28
2716.51,2816.343,2816.687,2832.332,2836.571,2837.044,2837.26,2821.667,2835.056,46314.837306625006,7.711506160214129,2018/10/8
2721.013,2706.66,2708.971,2739.742,2738.767,2750.344,2746.196,2779.481,2774.381,30731.290043374996,5.910726683105862,2018/10/9
2725.836,2737.6,2728.288,2751.528,2759.571,2750.274,2777.618,2778.317,2773.107,37714.485605999966,6.993977806671982,2018/10/10
2583.457,2739.403,2745.106,2739.542,2779.426,2774.04,2777.514,2761.361,2751.511,38852.640728749975,7.384559847701555,2018/10/11
2606.912,2596.58,2559.913,2504.064,2508.034,2477.538,2420.173,2393.197,2405.251,15787.493906875005,3.386828892008357,2018/10/12
2568.098,2662.363,2675.893,2671.154,2643.165,2645.267,2658.392,2654.986,2628.232,9435.291909999974,3.30813811909169,2018/10/15
2546.329,2571.416,2681.745,2672.518,2621.254,2641.331,2639.366,2651.308,2651.293,7679.17539524999,2.728768429878877,2018/10/16
2561.614,2580.558,2574.569,2559.918,2555.94,2557.024,2534.136,2538.434,2536.792,4042.791283124999,2.17419394146803,2018/10/17
2486.418,2566.761,2553.924,2583.249,2576.421,2571.407,2555.94,2557.144,2534.136,2130.7443741250054,1.4693860029121963,2018/10/18
2550.465,2440.036,2440.067,2444.244,2437.033,2429.841,2431.795,2418.53,2408.555,25941.36080875,6.098893020045504,2018/10/19
2654.876,2535.271,2514.779,2540.618,2536.85,2514.401,2533.02,2516.06,2477.538,6840.726769249999,2.876469694855172,2018/10/22
2594.825,2648.289,2637.505,2675.861,2677.654,2627.001,2688.383,2696.924,2639.366,5885.074656875008,2.7610145984020704,2018/10/23
2603.295,2591.54,2578.329,2588.681,2559.919,2555.94,2558.34,2534.134,2531.55,3691.4762504999935,1.6102586020450178,2018/10/24
2603.799,2559.751,2534.353,2506.38,2478.739,2437.074,2393.197,2373.434,2382.901,32481.800931124977,5.689907685891246,2018/10/25
2598.846,2559.476,2534.355,2515.861,2554.011,2555.994,2575.314,2571.411,2535.828,5446.133474375005,2.450693674494969,2018/10/26
2542.103,2575.803,2558.03,2558.452,2534.134,2532.878,2502.752,2506.387,2470.919,13491.020209000002,3.732279400081436,2018/10/29
2568.048,2538.71,2543.524,2554.011,2568.289,2568.217,2570.932,2534.136,2513.559,7808.555534999999,3.140976658794558,2018/10/30
2602.783,2565.993,2571.416,2585.49,2596.58,2596.701,2575.478,2571.424,2552.656,3763.373730875012,2.2245150946608163,2018/10/31
2606.237,2578.328,2553.321,2553.971,2528.28,2528.961,2502.798,2506.35,2470.919,13732.093615125024,4.213083423279711,2018/11/1
2676.476,2592.521,2579.781,2572.024,2528.289,2535.276,2515.867,2533.008,2531.957,9546.407027000005,3.656581746231602,2018/11/2
2665.43,2642.307,2639.366,2620.856,2658.396,2696.752,2677.41,2688.383,2658.334,1931.864455374996,1.382572855218151,2018/11/5
2659.356,2642.307,2639.366,2715.293,2668.11,2622.304,2620.267,2655.921,2655.759,1676.8364687500018,1.1729122599854185,2018/11/6
2641.342,2620.856,2625.77,2626.489,2575.477,2579.941,2525.186,2523.004,2528.26,8151.823783124995,2.7832350693255994,2018/11/7
2635.632,2646.587,2652.66,2655.714,2638.327,2638.797,2622.882,2646.489,2638.431,1414.4333804999942,1.2047234206436104,2018/11/8
2598.871,2677.434,2681.309,2684.729,2663.201,2621.257,2649.324,2653.553,2651.703,2027.4049511250053,1.524150946847072,2018/11/9
2630.519,2597.601,2575.365,2571.429,2559.911,2555.942,2535.27,2533.47,2536.05,11532.433427624996,3.754547203693436,2018/11/12
2654.879,2696.25,2698.363,2715.711,2722.189,2726.364,2723.752,2705.43,2716.172,3087.731140249991,1.9946578723343047,2018/11/13
2632.242,2657.448,2688.382,2686.371,2649.321,2638.797,2652.66,2655.77,2605.714,609.9017909999969,0.7135672383743111,2018/11/14
2668.17,2638.522,2622.882,2655.773,2655.489,2640.614,2610.62,2610.681,2655.658,1886.4758074999968,1.4219906762050976,2018/11/15
2679.109,2677.656,2672.362,2627.008,2635.283,2679.258,2681.309,2681.817,2656.359,3876.558469999997,1.8805701088259,2018/11/16
2703.511,2681.304,2666.352,2600.26,2598.681,2551.86,2554.01,2575.384,2570.024,996.1920599999962,1.0574440862519792,2018/11/19
2645.854,2706.371,2667.395,2677.872,2620.753,2663.201,2670.81,2627.01,2637.044,3628.9664161249966,2.0651853002128884,2018/11/20
2651.505,2688.32,2693.062,2677.36,2620.752,2663.201,2670.721,2627.972,2639.366,4262.71011875,2.394092054348532,2018/11/21
2645.433,2655.305,2605.714,2610.694,2616.192,2663.764,2670.307,2655.777,2655.394,2840.3728707499927,1.672654601110203,2018/11/22
2579.483,2637.568,2601.761,2598.681,2585.976,2578.383,2578.968,2558.018,2558.477,3249.3484488749928,1.6570783757044505,2018/11/23
2575.81,2523.013,2521.474,2554.01,2533.03,2511.729,2505.47,2504.034,2477.538,11639.99693062498,3.55559305845677,2018/11/26
2574.679,2523.01,2513.522,2554.011,2541.091,2536.386,2515.867,2543.178,2536.894,8178.836067374983,3.0594431729689906,2018/11/27
2601.736,2535.27,2513.702,2512.792,2559.918,2555.94,2533.02,2517.639,2533.106,7586.949612624978,3.227761373350316,2018/11/28
2567.443,2594.901,2596.171,2575.264,2571.424,2558.66,2558.47,2535.27,2533.47,4271.044630499995,2.229988007427751,2018/11/29
2588.187,2557.147,2553.144,2553.024,2535.27,2532.535,2511.727,2508.094,2554.011,7346.159127375005,3.06163491705664,2018/11/30
2654.798,2593.154,2596.07,2579.006,2579.761,2558.314,2558.487,2558.67,2536.386,2858.323892499997,1.914874104491345,2018/12/3
2665.957,2657.498,2655.691,2635.493,2630.486,2608.166,2605.701,2594.989,2582.955,622.8875064999988,0.7777644156468353,2018/12/4
2649.805,2653.558,2651.407,2605.76,2610.694,2610.013,2655.917,2655.76,2643.062,1110.136101625002,1.0421357255116577,2018/12/5
