真实,预测1,预测2,预测3,预测4,预测5,预测6,预测7,预测8,MSE,MAPE,date
2875.809,2938.516,2934.084,2955.144,2969.253,2982.5,2976.632,2981.189,2956.251,18231.537852,4.435717788292271,2018/6/21
2889.76,2832.342,2852.918,2853.81,2838.842,2850.314,2857.177,2851.581,2839.445,2092.7887027500024,1.3367502187454658,2018/6/22
2859.336,2841.046,2857.385,2878.568,2878.11,2878.539,2855.469,2841.044,2859.731,4188.138620625003,2.0314252061121163,2018/6/25
2844.508,2852.913,2841.048,2859.938,2876.389,2878.549,2878.576,2867.398,2872.776,7131.345133124996,2.6162387641468454,2018/6/26
2813.177,2852.918,2841.048,2857.195,2872.435,2867.338,2872.776,2874.147,2866.607,8413.413136999989,2.9589307737433006,2018/6/27
2786.896,2812.867,2859.935,2874.255,2872.404,2851.581,2828.809,2879.636,2906.331,7662.2755725000125,2.859913220432647,2018/6/28
2847.418,2736.101,2770.026,2758.594,2741.742,2772.199,2736.193,2773.106,2750.316,2856.9671992500034,1.472917764600312,2018/6/29
2775.557,2859.933,2878.563,2886.332,2877.9,2859.931,2852.913,2852.727,2870.433,9474.262802749996,3.2345905576442164,2018/7/2
2786.887,2741.74,2763.525,2750.287,2779.423,2753.807,2766.489,2736.101,2735.0,2891.7346543750014,1.6261188790036456,2018/7/3
2759.126,2763.525,2753.892,2763.521,2759.203,2754.525,2771.79,2743.762,2739.743,3295.981097999993,1.6011988731126188,2018/7/4
2733.881,2751.527,2739.721,2756.919,2755.434,2736.101,2735.0,2735.281,2722.034,4862.861057874999,2.1641970038302585,2018/7/5
2747.228,2738.817,2750.331,2756.913,2759.231,2736.101,2737.779,2706.66,2728.026,5636.691647000002,2.3718218998724816,2018/7/6
2815.109,2751.527,2739.247,2745.533,2738.836,2708.667,2728.02,2738.81,2732.979,6441.5713927500165,2.684826516178438,2018/7/9
2827.625,2813.963,2859.495,2878.638,2878.58,2878.57,2867.377,2872.779,2857.183,4278.591662749988,2.1790723020271074,2018/7/10
2777.771,2899.136,2903.012,2976.692,2982.125,2975.021,2954.916,2959.292,2928.111,21558.90392299999,5.043876424458467,2018/7/11
2837.658,2755.73,2739.421,2712.034,2713.212,2706.362,2706.072,2705.181,2735.021,9326.821967624996,3.3535288948583477,2018/7/12
2831.183,2835.81,2830.08,2831.527,2832.208,2824.167,2859.938,2866.852,2870.43,1038.4829611249995,0.9938003089425022,2018/7/13
2814.041,2834.567,2839.405,2824.19,2852.911,2861.336,2879.694,2887.218,2878.574,1543.429210375,1.2201527229600715,2018/7/16
2798.125,2859.933,2866.859,2879.636,2878.56,2878.508,2866.33,2879.633,2887.21,3319.356247624995,1.7103630133109635,2018/7/17
2787.257,2773.102,2777.174,2736.101,2736.063,2736.598,2703.332,2705.183,2750.316,17420.59830812502,3.929053185162556,2018/7/18
2772.545,2736.528,2748.59,2751.526,2736.196,2736.072,2703.332,2705.184,2732.29,19413.371727250007,4.545286838881083,2018/7/19
2829.271,2758.097,2763.525,2739.721,2736.527,2735.0,2709.947,2706.365,2732.871,20654.8174955,4.849952305413097,2018/7/20
2859.542,2880.482,2874.147,2867.338,2879.636,2878.566,2867.368,2853.55,2835.157,426.60564337500193,0.5694857237292911,2018/7/23
2905.561,2862.852,2866.37,2879.636,2878.566,2878.267,2867.337,2873.404,2857.178,1718.636333250001,1.0755065118475196,2018/7/24
2903.646,2938.682,2934.098,2949.148,2975.129,2971.259,2960.057,2967.116,2959.794,16999.77010749998,4.078232328223554,2018/7/25
2882.225,2901.387,2866.01,2877.9,2855.22,2824.197,2838.809,2835.84,2823.441,3631.813381875002,1.5495526496758176,2018/7/26
2873.593,2894.514,2877.9,2855.22,2852.913,2852.77,2871.03,2894.483,2893.747,9366.402631625018,2.7147896757863315,2018/7/27
2869.049,2863.882,2860.687,2853.64,2838.676,2833.071,2824.19,2838.809,2842.431,5258.685897750005,2.2265808555726068,2018/7/30
2876.4,2865.163,2865.307,2865.471,2860.433,2852.901,2857.167,2872.774,2874.114,9560.675777249997,3.192177991832343,2018/7/31
2824.533,2879.633,2879.47,2873.449,2867.333,2853.903,2850.81,2857.167,2837.03,10259.95271825,3.3920470002696206,2018/8/1
2768.023,2838.72,2810.124,2816.688,2822.441,2821.084,2810.949,2826.907,2838.694,4267.775822874994,2.149402028489872,2018/8/2
2740.442,2735.558,2737.6,2704.916,2705.88,2701.731,2738.744,2736.175,2708.958,3439.6422058749768,1.895061331772743,2018/8/3
2705.156,2733.17,2747.176,2758.11,2751.554,2759.779,2759.399,2735.551,2736.525,1006.7972539999996,1.0724824605274104,2018/8/6
2779.374,2707.717,2737.6,2739.733,2724.505,2751.527,2759.571,2759.779,2748.843,2256.59712399999,1.532419792949586,2018/8/7
2744.069,2751.517,2759.203,2759.847,2748.843,2736.527,2706.66,2706.351,2700.375,894.9553664999992,0.9443947500105072,2018/8/8
2794.381,2751.527,2759.721,2753.575,2739.248,2748.511,2765.314,2751.579,2736.525,2301.537867375004,1.640210006383226,2018/8/9
2795.309,2799.072,2810.307,2820.167,2816.688,2810.954,2832.208,2836.571,2837.044,9804.805232125003,3.096466979447817,2018/8/10
2785.872,2812.882,2816.688,2810.882,2820.167,2810.431,2832.208,2836.571,2837.044,10793.751358999996,3.530894836934361,2018/8/13
2780.964,2728.289,2743.573,2736.527,2706.66,2708.979,2700.384,2738.744,2736.175,941.882708749997,1.017097339073584,2018/8/14
2723.257,2765.894,2739.731,2745.505,2738.836,2703.333,2705.184,2701.736,2664.283,2035.6985636249992,1.486964025276123,2018/8/15
2705.191,2735.551,2730.022,2711.375,2708.947,2755.79,2743.157,2739.247,2752.511,1047.1098403749993,1.0470157738505206,2018/8/16
2668.966,2701.724,2739.746,2736.175,2703.345,2750.316,2754.567,2759.204,2754.52,652.8215941250025,0.8433185611108375,2018/8/17
2698.465,2621.258,2624.014,2652.788,2655.715,2604.568,2566.751,2557.148,2575.368,21801.71369024996,4.8639735256803975,2018/8/20
2733.826,2635.423,2639.882,2673.423,2625.758,2526.817,2526.05,2538.47,2512.147,32604.13187387499,5.85128806216059,2018/8/21
2714.608,2736.174,2705.379,2701.724,2730.04,2714.261,2703.345,2705.361,2700.501,1782.4635486249945,1.3888165651196456,2018/8/22
2724.624,2703.374,2705.344,2732.43,2735.026,2714.262,2701.724,2705.17,2669.339,1574.4981758749927,1.359992526345096,2018/8/23
2729.43,2703.443,2706.561,2700.233,2669.366,2657.434,2620.224,2625.799,2623.286,8115.842761999966,3.1170658859618787,2018/8/24
2780.899,2705.021,2701.738,2749.182,2752.755,2758.24,2741.76,2746.211,2737.6,1857.0571208750016,1.2650168377124584,2018/8/27
2777.98,2772.434,2765.293,2741.743,2739.79,2752.754,2753.572,2749.393,2742.175,737.158556125004,0.7318888332640135,2018/8/28
2769.294,2760.414,2758.224,2759.206,2749.061,2750.654,2737.6,2746.21,2738.673,983.3411933750016,0.9955133663135832,2018/8/29
2737.736,2741.74,2736.527,2739.766,2703.339,2705.184,2701.736,2664.283,2642.818,624.6427612500014,0.7238860051831013,2018/8/30
2725.249,2719.054,2709.118,2701.735,2705.184,2732.434,2738.744,2735.024,2727.579,1724.1145887500004,1.267312956057682,2018/8/31
2720.734,2709.114,2701.761,2705.16,2669.329,2655.661,2655.224,2637.538,2645.304,781.6393729999994,0.8436848611008616,2018/9/3
2750.58,2703.345,2750.316,2758.221,2759.397,2748.813,2779.475,2778.368,2761.301,6502.377148124991,2.8331454333665795,2018/9/4
2704.336,2746.114,2737.784,2745.803,2731.548,2710.394,2701.731,2705.181,2677.654,1768.2145811249964,1.4331997730470905,2018/9/5
2691.592,2705.804,2749.014,2752.752,2759.361,2750.276,2779.477,2778.368,2773.107,7478.899443874985,3.0136971624214386,2018/9/6
2702.3,2677.841,2677.387,2653.538,2655.799,2639.366,2640.279,2650.296,2604.124,1739.0510890000028,1.0675895416577754,2018/9/7
2669.484,2716.106,2706.66,2701.724,2680.568,2682.882,2642.818,2640.686,2652.205,1977.7456303749964,1.339717149141058,2018/9/10
2664.799,2621.259,2625.794,2621.287,2652.664,2655.775,2636.732,2637.524,2639.366,3589.6897095000004,1.9360695452501804,2018/9/11
2656.11,2642.818,2649.324,2670.474,2624.484,2626.484,2645.357,2636.483,2637.51,6167.149654749979,2.287767004810833,2018/9/12
2686.578,2656.302,2636.732,2637.524,2638.534,2625.01,2645.267,2637.252,2636.485,8970.234907249982,2.936981275734999,2018/9/13
2681.643,2647.574,2649.327,2675.603,2663.245,2626.411,2629.617,2625.792,2638.321,12200.706176124992,3.262213597557004,2018/9/14
2651.788,2635.423,2639.833,2621.762,2612.714,2652.664,2655.775,2643.176,2637.74,14569.165199124986,4.017481644691561,2018/9/17
2699.95,2651.264,2639.882,2637.268,2635.691,2622.377,2646.489,2637.852,2639.366,19125.109691374997,4.7089937034847305,2018/9/18
2730.85,2698.733,2677.437,2625.758,2626.486,2627.056,2601.255,2575.365,2571.422,25911.45498550001,5.25773413616882,2018/9/19
2729.243,2720.134,2719.607,2703.345,2705.184,2700.547,2677.574,2677.437,2653.538,7200.185519874991,2.7271718700955883,2018/9/20
2797.484,2705.181,2701.731,2669.328,2651.516,2651.297,2627.036,2648.687,2648.429,12693.282582124984,3.861976721741317,2018/9/21
2781.138,2791.807,2796.983,2805.773,2818.167,2825.551,2828.807,2832.11,2832.59,12160.932604125015,2.8582260698727207,2018/9/25
2806.813,2803.015,2818.166,2825.575,2816.361,2821.014,2816.687,2832.208,2832.591,17720.15131725002,3.7749721792216575,2018/9/26
2791.774,2820.163,2810.43,2816.331,2812.812,2832.344,2836.571,2837.044,2821.666,26498.073658875022,5.107326673453155,2018/9/27
2821.35,2798.96,2818.165,2827.715,2832.11,2832.59,2832.072,2832.49,2816.33,36135.30974487501,6.441888019993878,2018/9/28
2716.51,2816.343,2816.687,2832.331,2836.571,2837.044,2837.26,2821.667,2835.056,46314.81068275,7.711501574465025,2018/10/8
2721.013,2706.66,2708.971,2748.7,2744.3,2779.481,2774.314,2778.382,2758.097,33016.11577575001,6.173226546896999,2018/10/9
2725.836,2737.6,2728.288,2751.528,2759.571,2750.274,2775.542,2778.382,2773.107,37607.66213887496,6.984174250084544,2018/10/10
2583.457,2739.403,2752.535,2753.575,2749.393,2742.175,2735.16,2739.43,2744.3,32417.64986949996,6.831196545850586,2018/10/11
2606.912,2596.58,2655.924,2655.74,2651.264,2604.174,2620.872,2629.682,2637.04,6133.563870874986,2.710645467216348,2018/10/12
2568.098,2662.363,2675.893,2671.154,2643.165,2645.267,2658.392,2652.348,2604.174,9318.850444999978,3.179913067131708,2018/10/15
2546.329,2571.416,2681.745,2672.518,2621.259,2641.331,2639.366,2651.302,2651.293,7679.191869624994,2.728764125571016,2018/10/16
2561.614,2580.558,2574.569,2559.918,2592.527,2584.146,2578.329,2571.431,2556.046,1965.3875709999984,1.4080626311050872,2018/10/17
2486.418,2575.438,2593.174,2596.579,2575.241,2571.421,2555.94,2557.144,2534.136,2329.957249500001,1.6482301664838672,2018/10/18
2550.465,2440.035,2440.067,2444.245,2437.033,2429.841,2430.09,2427.056,2415.155,25500.891922875,6.033044340976837,2018/10/19
2654.876,2535.271,2514.702,2543.101,2536.894,2512.69,2549.176,2539.578,2541.091,5114.246905499992,2.4433623935091835,2018/10/22
2594.825,2648.289,2610.313,2662.118,2677.928,2620.752,2658.391,2688.382,2682.809,5012.587867500012,2.5564149484748584,2018/10/23
2603.295,2591.54,2578.329,2588.681,2572.02,2535.27,2535.515,2515.862,2532.579,4532.327922624994,1.9628213514427888,2018/10/24
2603.799,2559.751,2534.353,2502.805,2505.47,2478.739,2405.224,2397.178,2400.077,26971.579969874983,5.128149221135793,2018/10/25
2598.846,2559.476,2534.355,2515.861,2554.011,2555.998,2534.136,2506.35,2479.254,10905.003610250014,3.2140235143103597,2018/10/26
2542.103,2575.803,2579.833,2526.816,2536.383,2515.861,2554.011,2536.851,2518.177,10039.200833250015,3.354275644057118,2018/10/29
2568.048,2584.349,2576.417,2576.125,2566.55,2552.66,2528.016,2544.281,2534.134,7955.162100250011,2.9506948506101898,2018/10/30
2602.783,2565.993,2571.416,2585.49,2588.692,2573.549,2526.816,2534.755,2539.182,6368.89634450002,2.839337610044771,2018/10/31
2606.237,2575.434,2552.34,2523.058,2513.55,2554.01,2533.01,2523.01,2515.861,11868.40608974998,3.8902330346042553,2018/11/1
2676.476,2575.434,2578.334,2535.278,2516.06,2536.841,2538.43,2502.805,2505.48,12616.22896837502,4.126001542723715,2018/11/2
2665.43,2642.307,2639.366,2620.856,2658.396,2696.752,2677.41,2682.85,2639.368,1810.5952349999984,1.266455955098224,2018/11/5
2659.356,2642.307,2639.366,2719.745,2677.894,2688.38,2650.29,2628.053,2628.967,2317.197680874997,1.3686040510090258,2018/11/6
2641.342,2655.73,2635.497,2673.444,2670.453,2625.63,2626.489,2606.801,2594.907,2388.4526786249958,1.4625755992672027,2018/11/7
2635.632,2646.58,2652.66,2655.714,2638.327,2675.892,2677.435,2627.008,2635.283,1660.3261079999943,1.3175326534359633,2018/11/8
2598.871,2677.434,2681.309,2684.729,2663.201,2621.257,2649.324,2653.553,2651.703,2027.4049511250053,1.524150946847072,2018/11/9
2630.519,2597.601,2575.478,2571.429,2559.911,2555.974,2535.27,2533.47,2536.053,11529.116955124997,3.753851718099724,2018/11/12
2654.879,2696.25,2677.434,2620.857,2663.543,2670.81,2627.007,2639.366,2688.382,1206.4041952500015,1.204080468275364,2018/11/13
2632.242,2657.448,2688.382,2686.371,2649.321,2639.366,2681.842,2682.882,2672.518,1881.690832874996,1.3002871170827122,2018/11/14
2668.17,2636.483,2623.288,2655.773,2655.489,2640.671,2610.448,2610.37,2655.608,1894.356654125001,1.4284430960421848,2018/11/15
2679.109,2677.656,2672.362,2627.008,2635.283,2688.383,2686.313,2647.574,2636.489,2977.324450749997,1.6852916951930597,2018/11/16
2703.511,2627.01,2638.522,2688.382,2686.313,2642.307,2639.366,2650.296,2602.406,2830.2310568749854,1.7385685934441089,2018/11/19
2645.854,2706.371,2667.212,2677.874,2620.753,2660.307,2677.894,2620.177,2625.792,3525.300504374988,1.9970693705325795,2018/11/20
2651.505,2688.32,2693.062,2677.427,2620.752,2660.304,2672.516,2662.567,2634.469,4846.090536374998,2.5337563936658496,2018/11/21
2645.433,2694.238,2677.434,2620.752,2663.201,2670.81,2655.69,2655.794,2605.714,5171.368782999993,2.672278462987353,2018/11/22
2579.483,2637.568,2601.761,2598.681,2585.976,2578.305,2575.345,2559.751,2558.608,3214.0544059999806,1.6654224096241623,2018/11/23
2575.81,2523.013,2521.474,2554.01,2533.03,2511.701,2513.771,2543.525,2533.01,7931.213806624961,3.069800421534925,2018/11/26
2574.679,2523.01,2513.522,2554.011,2541.091,2536.386,2515.867,2543.178,2536.894,8178.836067374983,3.0594431729689906,2018/11/27
2601.736,2559.913,2555.976,2534.134,2538.794,2534.371,2515.861,2518.17,2506.35,8874.213658124992,3.207806637119147,2018/11/28
2567.443,2610.74,2663.764,2670.82,2666.301,2610.687,2610.671,2655.773,2655.466,2114.60605425,1.4458497336803005,2018/11/29
2588.187,2557.147,2553.144,2553.024,2535.27,2533.47,2511.729,2513.95,2506.35,7983.022322875015,3.2584789147228927,2018/11/30
2654.798,2610.682,2610.31,2634.47,2618.157,2601.261,2586.243,2588.681,2575.26,777.8653719999988,0.788693108479927,2018/12/3
2665.957,2657.498,2655.691,2635.492,2630.486,2608.166,2605.701,2594.989,2582.955,622.8799286250007,0.7777596175157278,2018/12/4
2649.805,2653.558,2651.407,2605.76,2610.694,2627.972,2687.979,2681.329,2620.856,1789.7319998750024,1.2970121771797505,2018/12/5
