真实,预测1,预测2,预测3,预测4,预测5,预测6,预测7,预测8,预测均值,MSE,MAPE,date
3160.53,3102.864,3109.567,3134.567,3137.423,3123.166,3144.377,3140.014,3111.274,3125.4065,1454.331680000014,0.011113167728197553,2018/3/29
3168.896,3154.321,3187.648,3210.371,3223.592,3218.166,3248.351,3240.646,3241.187,3215.53525,3048.822159499992,0.0158676712646928,2018/3/30
3163.179,3172.135,3154.326,3118.702,3131.853,3110.686,3122.883,3134.569,3144.376,3136.19125,1083.6843655000014,0.009239676287684018,2018/4/2
3136.633,3171.054,3137.296,3118.74,3136.774,3133.387,3143.357,3140.56,3111.251,3136.552375,277.60501062500015,0.0036821728904847945,2018/4/3
3131.111,3118.703,3136.753,3130.676,3113.884,3102.873,3136.757,3187.895,3191.193,3139.84175,1018.285090250005,0.00744392325918821,2018/4/4
3138.293,3114.637,3131.827,3127.945,3158.86,3179.075,3175.538,3171.188,3140.56,3149.95375,658.6349934999951,0.006939520943391805,2018/4/9
3190.321,3118.703,3109.562,3103.037,3132.185,3132.486,3143.985,3137.423,3144.377,3127.7197499999997,4131.3008522499995,0.019622241774417057,2018/4/10
3208.081,3184.03,3170.686,3172.1,3158.791,3162.991,3151.56,3138.852,3144.377,3160.423375,2472.4448356250127,0.014855493050206685,2018/4/11
3180.158,3221.916,3219.617,3213.843,3203.827,3246.874,3237.062,3239.961,3218.166,3225.1582500000004,2213.2175970000058,0.014150318946417162,2018/4/12
3159.052,3197.537,3203.827,3205.057,3170.353,3173.416,3136.753,3110.686,3122.984,3165.076625,1259.2261191249952,0.010353699464269644,2018/4/13
3110.648,3166.983,3173.053,3171.174,3156.953,3158.861,3136.775,3102.874,3100.756,3145.928625,2005.1207736249899,0.01276168984726011,2018/4/16
3066.796,3131.853,3133.261,3143.453,3116.95,3103.037,3108.774,3153.053,3158.627,3131.126,4498.811751750014,0.020976289260844248,2018/4/17
3091.398,3086.069,3097.917,3152.185,3175.585,3117.675,3151.56,3141.552,3146.953,3133.6870000000004,2595.64183174999,0.014110525399835257,2018/4/18
3117.376,3090.221,3148.22,3157.951,3146.953,3107.831,3133.229,3140.324,3123.199,3130.991,639.1023227499924,0.007310635611488588,2018/4/19
3071.542,3103.037,3131.956,3147.456,3133.269,3141.593,3153.049,3157.847,3141.592,3138.7248750000003,4765.129190125013,0.02187268642265028,2018/4/20
3068.012,3073.097,3083.873,3097.005,3153.195,3164.024,3137.423,3134.567,3144.376,3123.4449999999997,4083.923208749983,0.018068051885064294,2018/4/23
3128.927,3075.905,3033.22,3023.348,3042.823,3066.638,3068.329,3052.785,3051.411,3051.8073750000003,6236.2947418750255,0.02464730720787035,2018/4/24
3117.973,3155.053,3163.964,3173.416,3187.64,3191.193,3173.201,3203.827,3210.371,3182.333125,4467.139465375016,0.02064165565256662,2018/4/25
3075.03,3155.0,3147.416,3107.843,3102.126,3136.753,3173.202,3191.193,3185.319,3149.8565,6568.849560499986,0.024333583737394398,2018/4/26
3082.231,3092.163,3099.554,3155.053,3165.831,3169.548,3151.85,3186.861,3173.209,3149.258625,5548.278958874958,0.02174646384388442,2018/4/27
3081.177,3090.941,3157.705,3168.011,3165.813,3154.321,3187.648,3296.612,3288.521,3188.6965,15843.144833749986,0.034895593469638345,2018/5/2
3100.858,3063.305,3062.165,3064.074,3090.731,3090.229,3131.998,3147.415,3133.332,3097.906125,1083.473126125001,0.00983425393874858,2018/5/3
3091.033,3136.75,3130.302,3117.3,3103.037,3122.816,3133.332,3147.416,3157.951,3131.113,1865.3219572500097,0.012966539017862346,2018/5/4
3136.644,3098.097,3157.704,3164.056,3163.937,3150.336,3187.602,3191.146,3181.671,3161.818625,1400.9759703750076,0.011098286895165697,2018/5/7
3161.497,3130.676,3112.957,3103.037,3132.9,3144.377,3140.01,3150.348,3153.082,3133.423375,1061.4154556249948,0.008879851854991442,2018/5/8
3159.15,3168.01,3175.587,3179.076,3160.927,3175.54,3179.074,3167.779,3159.161,3170.64425,186.1169264999987,0.0036383995695044445,2018/5/9
3174.412,3173.416,3186.02,3170.372,3191.193,3181.327,3170.372,3158.791,3168.017,3174.9385,97.83896650000133,0.0026144999451867064,2018/5/10
3163.263,3186.046,3191.193,3177.95,3187.647,3170.359,3166.132,3150.333,3162.961,3174.077625,291.91223687500076,0.0044645750290127715,2018/5/11
3174.032,3179.076,3183.176,3171.184,3172.1,3152.861,3164.037,3157.87,3151.85,3166.51925,177.78262925000416,0.003484448171915129,2018/5/14
3192.118,3187.648,3191.197,3181.679,3187.847,3173.203,3179.076,3165.397,3164.968,3178.8768750000004,265.88107912499925,0.004148068774399912,2018/5/15
3169.565,3183.827,3187.646,3207.134,3212.444,3202.075,3209.067,3208.474,3246.874,3207.192625,1736.0331841249936,0.011871542309433618,2018/5/16
3154.282,3177.968,3184.728,3194.42,3191.193,3182.803,3173.018,3167.289,3170.365,3180.223,756.7245689999936,0.008224058597170405,2018/5/17
3193.303,3174.252,3188.784,3191.193,3182.803,3174.612,3158.86,3168.01,3173.192,3176.4632500000002,384.74074524999355,0.005273458234310934,2018/5/18
3213.84,3189.743,3275.044,3280.526,3291.237,3291.543,3278.33,3288.961,3273.83,3271.15175,4275.324284999976,0.019707266074228905,2018/5/21
3214.349,3217.928,3212.631,3203.024,3237.362,3246.872,3230.445,3228.842,3250.593,3228.462125,439.2644861249945,0.005405099135159231,2018/5/22
3168.964,3203.037,3238.269,3245.213,3230.976,3252.599,3270.492,3281.021,3276.901,3249.8135,7141.6832157500185,0.02551291210629092,2018/5/23
3154.65,3172.136,3173.152,3159.166,3162.961,3173.416,3197.537,3216.819,3212.444,3183.453875,1266.7674623749922,0.009130608783858712,2018/5/24
3141.303,3159.118,3173.203,3138.852,3114.637,3112.956,3147.415,3138.817,3140.327,3140.665625,362.5136133749973,0.00464588261622642,2018/5/25
3135.082,3135.324,3124.548,3131.853,3117.675,3103.037,3108.774,3136.775,3142.554,3125.0675,275.26796649999983,0.003944474179622745,2018/5/28
3120.46,3127.745,3103.037,3132.863,3140.324,3111.978,3122.563,3144.376,3140.014,3127.8625,241.96824550000167,0.004447661562718325,2018/5/29
3041.443,3133.26,3141.54,3156.95,3165.827,3176.445,3171.074,3170.366,3163.03,3159.8115,14212.161508249968,0.038918533077884364,2018/5/30
3095.473,3051.416,3057.53,3041.187,3056.807,3073.439,3070.589,3080.566,3090.943,3065.309625,1146.2712513749987,0.009744350863341395,2018/5/31
3075.137,3094.415,3135.082,3113.884,3107.843,3108.774,3136.751,3131.938,3147.453,3122.0175,2489.9683719999844,0.015245011848252554,2018/6/1
3091.19,3085.493,3090.943,3075.679,3061.947,3064.075,3070.576,3057.999,3060.687,3070.9248749999997,540.0620873750047,0.006555768166951909,2018/6/4
3114.205,3090.224,3136.741,3130.676,3123.168,3147.415,3136.777,3133.26,3123.16,3127.677625,436.2841501250016,0.006251314540950274,2018/6/5
3115.18,3123.137,3131.956,3147.453,3133.387,3141.595,3156.95,3166.981,3165.826,3145.910625,1176.0794306250114,0.009864799144832787,2018/6/6
3109.498,3132.486,3132.85,3144.377,3136.775,3132.487,3144.345,3140.013,3158.794,3140.265875,1017.3014736249926,0.009894804563308898,2018/6/7
3067.147,3103.037,3132.872,3144.377,3136.775,3132.843,3144.349,3140.01,3158.863,3136.64075,5052.169206750006,0.022657456587506255,2018/6/8
3052.783,3085.496,3090.941,3073.108,3073.376,3063.305,3053.12,3051.943,3063.967,3069.407,449.9955145000039,0.0055143126779728735,2018/6/11
3079.801,3050.52,3045.681,3060.686,3053.077,3054.294,3040.739,3016.705,3030.067,3043.9711249999996,1466.5162033749943,0.011633827964858737,2018/6/12
3049.796,3072.539,3067.364,3080.713,3147.416,3187.877,3201.361,3210.373,3220.448,3148.511375,13532.099222625031,0.032367861653697566,2018/6/13
3044.159,3052.811,3051.416,3062.523,3075.477,3070.576,3070.037,3058.446,3052.831,3061.764625,386.5531873749953,0.005783411773169509,2018/6/14
3021.9,3053.126,3054.801,3043.563,3066.634,3072.033,3070.304,3052.971,3054.018,3058.43125,1422.6491339999955,0.012088834839008553,2018/6/15
2907.822,3043.477,3064.027,3063.803,3083.591,3090.229,3075.677,3070.576,3061.947,3069.165875,26214.761198374952,0.05548615940040341,2018/6/19
2915.731,2910.845,2980.297,2978.433,2960.553,2967.042,2962.667,2931.562,2933.721,2953.14,1942.9076647499803,0.013248993134140224,2018/6/20
2875.809,2938.516,2934.084,2953.336,2964.794,2967.053,2962.561,2939.406,2953.421,2951.646375,5897.060927624958,0.026370796878373955,2018/6/21
2889.76,2832.342,2852.918,2853.81,2838.842,2850.314,2857.194,2851.543,2839.448,2847.0513750000005,1893.4465771250175,0.01477929828082616,2018/6/22
2859.336,2841.046,2857.385,2872.404,2878.567,2879.686,2872.817,2855.467,2835.187,2861.569875,259.117213625003,0.0050006802278571025,2018/6/25
2844.508,2879.687,2878.587,2855.467,2835.187,2828.716,2859.494,2879.682,2878.538,2861.91975,684.3924550000053,0.008328329538886906,2018/6/26
2813.177,2852.918,2841.048,2857.195,2872.404,2867.338,2872.776,2874.146,2880.482,2864.788375,2816.77478537499,0.018346294954067907,2018/6/27
2786.896,2812.867,2859.738,2874.147,2874.861,2867.338,2871.03,2857.178,2855.444,2859.075375,5564.857647374972,0.025899558146410852,2018/6/28
2847.418,2736.101,2688.383,2698.752,2770.118,2736.199,2771.731,2737.6,2688.854,2728.46725,15132.649802500036,0.041774951903794995,2018/6/29
2775.557,2859.933,2878.563,2878.52,2878.574,2867.338,2880.492,2855.434,2850.313,2868.645875,8793.415990125059,0.03353880860670501,2018/7/2
2786.887,2741.74,2763.525,2750.287,2779.423,2753.807,2766.489,2736.101,2735.0,2753.2965,1345.143664750016,0.012053054178371868,2018/7/3
2759.126,2763.525,2753.892,2763.522,2759.203,2754.523,2771.79,2736.103,2749.781,2756.5423749999995,108.12859512500077,0.0028877351016227595,2018/7/4
2733.881,2751.527,2759.209,2736.101,2734.341,2750.646,2767.21,2759.68,2754.527,2751.655125,430.2202603750045,0.006501425994767197,2018/7/5
2747.228,2738.833,2750.331,2756.916,2759.209,2736.101,2735.0,2709.945,2722.435,2738.59625,324.4444237499995,0.005396257609488544,2018/7/6
2815.109,2751.527,2739.247,2746.191,2709.947,2722.435,2762.074,2759.24,2738.597,2741.15725,5747.8829427499895,0.026269586719377458,2018/7/9
2827.625,2813.963,2859.493,2878.638,2878.58,2878.57,2867.377,2872.779,2857.183,2863.322875,1686.1414338749985,0.013832589187038578,2018/7/10
2777.771,2843.607,2857.177,2872.817,2872.672,2857.156,2866.859,2852.63,2832.343,2856.9076250000003,6437.532085374972,0.028489254513780943,2018/7/11
2837.658,2755.73,2741.746,2739.74,2703.333,2714.074,2703.331,2705.182,2732.046,2724.39775,13195.372797749984,0.03991328412373863,2018/7/12
2831.183,2834.568,2830.025,2833.077,2838.85,2824.195,2852.911,2866.012,2870.414,2843.7565000000004,418.52975550000383,0.00516038701843013,2018/7/13
2814.041,2835.277,2827.174,2840.174,2838.809,2826.905,2852.91,2861.361,2866.335,2843.6181250000004,1071.2446738749895,0.010510552262742388,2018/7/16
2798.125,2859.933,2873.493,2874.162,2863.882,2855.46,2858.421,2831.775,2843.687,2857.6016250000002,3717.1626113749935,0.0212558856377038,2018/7/17
2787.257,2773.106,2777.574,2736.103,2735.026,2736.166,2703.352,2705.181,2732.276,2737.348,3131.0674762500084,0.01790613495633881,2018/7/18
2772.545,2736.528,2748.59,2751.528,2736.193,2736.072,2703.332,2705.182,2732.434,2731.232375,1987.704211875009,0.01490061477811905,2018/7/19
2829.271,2763.525,2739.721,2736.527,2736.604,2709.945,2722.435,2751.53,2746.295,2738.3227500000003,8513.958283750026,0.03214547139528173,2018/7/20
2859.542,2880.482,2874.147,2863.882,2875.452,2859.938,2855.46,2832.213,2833.077,2859.331375,298.48041637499773,0.004986244300660736,2018/7/23
2905.561,2879.636,2878.566,2877.92,2866.852,2879.633,2878.56,2869.694,2861.61,2874.0588749999997,1035.3368108750124,0.010842011232942693,2018/7/24
2903.646,2938.682,2934.098,2949.148,2975.129,2971.259,2960.057,2967.116,2959.592,2956.8851250000002,3030.901424874977,0.01833526710900701,2018/7/25
2882.225,2901.387,2866.01,2877.9,2855.22,2850.384,2838.809,2824.191,2838.801,2856.5877499999997,1191.308923499998,0.010557034929611653,2018/7/26
2873.593,2894.514,2877.9,2855.22,2852.913,2852.77,2870.403,2896.594,2899.162,2874.9345000000003,356.00765125000135,0.005953522297694927,2018/7/27
2869.049,2874.147,2863.882,2866.852,2859.938,2873.303,2899.133,2901.713,2916.616,2881.9480000000003,549.1530725000001,0.005931495070317719,2018/7/30
2876.4,2873.492,2866.606,2854.283,2850.862,2832.209,2832.77,2823.441,2831.53,2845.6491249999995,1240.0154993750075,0.010690750591016571,2018/7/31
2824.533,2879.633,2879.47,2873.449,2857.177,2851.29,2837.85,2832.343,2836.667,2855.984875,1326.7499193750016,0.011135247844510946,2018/8/1
2768.023,2838.72,2810.124,2816.688,2810.954,2822.441,2821.084,2810.186,2822.456,2819.081625,2687.421437374982,0.018445881771936085,2018/8/2
2740.442,2735.558,2737.6,2704.916,2707.672,2758.097,2751.557,2759.572,2752.752,2738.4655,415.0794057499992,0.0062139611055442865,2018/8/3
2705.156,2733.17,2747.176,2758.144,2751.553,2759.779,2759.399,2735.551,2736.525,2747.6621250000003,1918.0899641249982,0.015713003242696543,2018/8/6
2779.374,2707.717,2737.6,2739.733,2724.505,2751.527,2759.575,2759.779,2750.287,2741.3403749999998,1732.4102713749824,0.013684241487471568,2018/8/7
2744.069,2757.574,2753.572,2759.74,2754.59,2736.527,2735.558,2706.66,2708.979,2739.15,423.6279977500026,0.006274987983173911,2018/8/8
2794.381,2751.527,2759.721,2753.575,2739.248,2748.53,2754.54,2759.207,2751.521,2752.233625,1813.2959498749858,0.015082902080997489,2018/8/9
2795.309,2810.307,2820.18,2816.688,2823.441,2859.938,2869.192,2879.636,2876.33,2844.464,3175.378551249977,0.01758481799328795,2018/8/10
2785.872,2812.814,2816.689,2810.882,2820.167,2810.431,2832.208,2836.571,2837.044,2822.1007499999996,1427.0421925000073,0.013004456055411055,2018/8/13
2780.964,2728.289,2742.178,2735.1,2705.437,2708.978,2701.724,2711.961,2701.254,2716.8651250000003,4332.862943874996,0.023049156695304204,2018/8/14
2723.257,2765.894,2739.733,2745.543,2738.277,2708.958,2705.184,2701.724,2738.744,2730.507125,505.7813161249968,0.007610877342828812,2018/8/15
2705.191,2735.551,2730.022,2711.375,2708.947,2755.79,2751.527,2756.911,2759.209,2738.6665,1486.355496750011,0.012374542130296968,2018/8/16
2668.966,2701.724,2739.746,2750.288,2754.569,2743.577,2752.581,2759.209,2751.514,2744.151,5942.534644500023,0.028170085343912275,2018/8/17
2698.465,2621.258,2624.014,2625.744,2655.662,2655.221,2638.537,2672.518,2628.897,2640.231375,3699.8343816250217,0.021580278046963806,2018/8/20
2733.826,2635.423,2639.882,2673.423,2625.758,2526.817,2526.077,2537.666,2470.923,2579.496125,28430.61833362501,0.056451974266101816,2018/8/21
2714.608,2736.174,2705.379,2701.724,2730.04,2714.261,2685.305,2626.442,2621.255,2690.0725,2287.6529075000067,0.012445627508649528,2018/8/22
2724.624,2703.374,2677.345,2642.818,2621.253,2646.482,2626.474,2629.654,2672.518,2652.4897499999997,5942.322802249962,0.026474937459260356,2018/8/23
2729.43,2703.443,2705.144,2700.501,2669.366,2657.435,2620.225,2646.489,2649.339,2668.99275,4514.061864249983,0.022142810037260468,2018/8/24
2780.899,2705.021,2701.738,2682.861,2642.818,2645.264,2623.286,2646.482,2650.245,2662.214375,14884.856926124969,0.04267850971933892,2018/8/27
2777.98,2772.63,2776.106,2763.515,2741.238,2735.054,2719.741,2706.367,2701.724,2739.546875,2221.1458833749957,0.013834917817982836,2018/8/28
2769.294,2760.414,2758.224,2759.206,2748.811,2750.277,2736.527,2739.75,2748.048,2750.157125,435.28542037499363,0.006910380407425071,2018/8/29
2737.736,2741.74,2736.527,2739.766,2726.391,2705.025,2701.731,2705.164,2669.329,2715.709125,1032.1432501249865,0.00859665614215535,2018/8/30
2725.249,2727.579,2704.981,2750.316,2746.54,2737.6,2727.178,2719.939,2702.645,2727.0972500000003,274.16088149999825,0.005098158003176962,2018/8/31
2720.734,2709.16,2701.729,2705.184,2669.321,2653.556,2655.775,2639.366,2640.681,2671.8465,3142.7545209999917,0.017968496736542394,2018/9/3
2750.58,2718.141,2688.321,2636.394,2645.355,2655.738,2655.488,2637.568,2637.531,2659.3169999999996,9078.562124499997,0.03317954758632724,2018/9/4
2704.336,2746.114,2737.784,2745.803,2730.377,2710.307,2705.184,2707.672,2700.549,2722.97375,665.4572460000076,0.0072418885818922515,2018/9/5
2691.592,2705.804,2749.014,2752.752,2759.361,2750.276,2735.183,2739.754,2744.3,2742.0555,2784.2685792499883,0.018748569619764024,2018/9/6
2702.3,2677.841,2688.327,2655.69,2656.352,2626.432,2645.422,2637.352,2653.556,2655.1215,2582.809845250023,0.017458646338304483,2018/9/7
2669.484,2664.283,2642.818,2621.254,2646.483,2677.432,2657.548,2625.794,2626.432,2645.2555,945.1543077499991,0.00982043720808964,2018/9/10
2664.799,2621.259,2626.412,2629.618,2637.09,2635.613,2611.32,2617.287,2606.7,2623.162375,1839.9368491250034,0.015624677508510036,2018/9/11
2656.11,2642.818,2649.324,2670.474,2624.484,2626.484,2652.66,2655.774,2636.481,2644.812375,338.0335431250029,0.005605424850627461,2018/9/12
2686.578,2656.302,2636.732,2637.524,2638.534,2625.01,2645.267,2637.252,2636.485,2639.13825,2319.420126749995,0.01765805794583293,2018/9/13
2681.643,2647.574,2649.327,2636.486,2637.51,2635.485,2622.355,2655.774,2655.48,2642.498875,1648.9040741249978,0.014597067916944938,2018/9/14
2651.788,2635.442,2639.847,2621.762,2612.544,2652.664,2655.775,2636.732,2637.524,2636.5362500000006,412.2799732500003,0.0062099609772727025,2018/9/17
2699.95,2651.264,2639.882,2637.268,2635.691,2622.377,2646.489,2637.852,2639.366,2638.773625,3804.871866874981,0.02265833626548634,2018/9/18
2730.85,2675.479,2625.648,2626.486,2628.862,2601.261,2575.438,2571.429,2559.918,2608.0651250000005,16375.725951874965,0.0449621454858377,2018/9/19
2729.243,2720.114,2719.606,2703.345,2705.184,2700.547,2681.743,2642.818,2643.971,2689.666,2405.7571649999904,0.014501090595450784,2018/9/20
2797.484,2705.181,2701.731,2736.196,2737.6,2720.371,2708.925,2701.731,2722.044,2716.7223750000003,6709.966884624976,0.028869378698859353,2018/9/21
2781.138,2816.353,2810.474,2820.163,2816.688,2806.946,2832.394,2836.571,2830.281,2821.23375,1708.5665730000037,0.014417030007140987,2018/9/25
2806.813,2803.015,2818.166,2825.575,2816.361,2821.014,2816.687,2832.209,2832.591,2820.70225,274.38984224999507,0.005286689921986214,2018/9/26
2791.774,2820.163,2810.43,2816.331,2821.014,2818.163,2807.801,2831.531,2836.594,2820.253375,894.3376256250073,0.0102011749518407,2018/9/27
2821.35,2798.96,2818.163,2827.288,2837.044,2832.391,2835.84,2830.083,2831.521,2826.41125,163.07610750000163,0.004060290286564973,2018/9/28
2716.51,2816.343,2816.687,2832.331,2836.571,2837.044,2821.666,2835.058,2828.807,2828.063375,12510.210123124942,0.04106496018788803,2018/10/8
2721.013,2706.66,2708.971,2748.7,2744.3,2779.481,2774.343,2778.382,2750.287,2748.8905,1508.8297340000056,0.012670373129419099,2018/10/9
2725.836,2737.6,2728.288,2751.528,2759.571,2750.274,2775.542,2778.382,2773.107,2756.7865,1250.7581157500097,0.011354498216327082,2018/10/10
2583.457,2739.403,2745.106,2739.247,2750.653,2754.526,2759.362,2754.56,2761.362,2750.527375,27976.022256625023,0.06466930744347596,2018/10/11
2606.912,2596.58,2559.913,2555.94,2575.354,2571.42,2535.272,2532.35,2511.721,2554.81875,3365.3122952499825,0.019982742033486305,2018/10/12
2568.098,2662.363,2675.893,2652.786,2655.773,2655.398,2639.817,2640.28,2652.936,2654.40575,7567.155943500018,0.03360765438079081,2018/10/15
2546.329,2571.416,2681.745,2672.518,2621.254,2641.331,2639.366,2651.308,2651.293,2641.2788750000004,10027.94563512497,0.03728892652913266,2018/10/16
2561.614,2580.546,2574.537,2559.918,2592.521,2584.781,2574.587,2575.395,2556.05,2574.791875,301.17828662499846,0.0058529017252403805,2018/10/17
2486.418,2575.438,2593.106,2596.579,2575.241,2571.421,2555.94,2557.144,2534.136,2569.8756249999997,7333.731760874986,0.03356540412754407,2018/10/18
2550.465,2440.036,2440.067,2444.245,2437.033,2429.454,2431.714,2418.53,2393.183,2429.28275,14927.715417500029,0.04751378670164073,2018/10/19
2654.876,2535.271,2514.702,2543.101,2536.894,2512.69,2549.176,2539.217,2542.176,2534.153375,14729.39401587504,0.0454720389954183,2018/10/22
2594.825,2648.289,2637.508,2675.861,2677.654,2627.005,2688.383,2696.924,2639.366,2661.3737499999997,5038.059071000018,0.0256467199136744,2018/10/23
2603.295,2604.174,2559.762,2557.855,2575.478,2571.411,2535.271,2513.525,2506.367,2552.980375,3479.002241874995,0.019411697483381618,2018/10/24
2603.799,2623.068,2598.47,2578.337,2588.66,2570.93,2534.136,2531.53,2515.861,2567.6240000000003,2520.800037750001,0.015743246694541347,2018/10/25
2598.846,2559.476,2534.355,2515.861,2554.011,2555.998,2534.136,2506.35,2479.254,2529.930125,5435.858139375006,0.026517875626335702,2018/10/26
2542.103,2575.803,2579.833,2526.816,2536.383,2537.66,2478.739,2424.388,2428.487,2511.013625,4203.225886875005,0.019254481427385155,2018/10/29
2568.048,2538.71,2543.524,2554.011,2568.38,2568.249,2570.932,2538.473,2543.101,2553.1725,395.5854629999933,0.006125177566774418,2018/10/30
2602.783,2565.993,2571.416,2585.49,2588.692,2573.708,2525.083,2524.146,2528.24,2557.8460000000005,2682.2598952499898,0.01726498136802027,2018/10/31
2606.237,2575.434,2552.33,2523.033,2513.55,2554.011,2536.85,2518.179,2532.424,2538.226375,5014.157027625009,0.026095334000706783,2018/11/1
2676.476,2592.521,2579.781,2575.384,2531.525,2514.779,2554.011,2536.851,2518.177,2550.378625,16665.757496875012,0.04711320968318044,2018/11/2
2665.43,2642.307,2639.366,2715.293,2660.824,2670.319,2625.63,2628.862,2675.893,2657.3117500000003,847.0218179999982,0.009162499108961771,2018/11/5
2659.356,2642.307,2639.366,2719.745,2677.894,2620.758,2652.66,2655.779,2655.394,2657.987875,780.4864573750011,0.007934204747314827,2018/11/6
2641.342,2655.779,2635.484,2673.441,2643.153,2638.777,2659.367,2655.77,2618.492,2647.532875,292.2672736249969,0.0053037906488443845,2018/11/7
