真实,预测1,预测2,预测3,预测4,预测5,预测6,预测7,预测8,预测均值,MSE,MAPE,date
3291.381,3338.073,3358.945,3368.132,3379.583,3372.61,3385.63,3413.573,3430.464,3380.8762500000003,8771.416995000029,0.027190790127305277,2018/3/14
3291.112,3319.142,3322.35,3351.46,3365.996,3376.418,3372.603,3370.195,3352.96,3353.8905,4376.022601749997,0.019075163652892992,2018/3/15
3269.882,3272.928,3280.329,3338.073,3369.108,3391.352,3394.352,3382.561,3379.583,3351.03575,8699.10471549999,0.024818556143616173,2018/3/16
3279.251,3273.834,3255.214,3246.936,3246.158,3268.935,3277.132,3286.615,3281.876,3267.0875,364.819533750005,0.0044707617684648475,2018/3/19
3290.639,3273.83,3251.265,3255.214,3246.936,3246.166,3268.933,3251.377,3237.025,3253.8432500000004,1482.837624500007,0.011181946728279858,2018/3/20
3280.952,3283.536,3273.83,3248.476,3251.244,3247.674,3230.977,3240.674,3237.017,3251.6785,1144.0228997500153,0.009119152002223805,2018/3/21
3263.48,3273.825,3250.243,3251.371,3247.673,3230.033,3240.67,3236.598,3240.666,3246.3848749999993,445.10559412500066,0.006030793815191146,2018/3/22
3152.76,3273.832,3267.922,3251.261,3246.922,3246.263,3256.605,3241.185,3216.725,3250.089375,9740.842694624951,0.030871165264720356,2018/3/23
3133.721,3183.152,3191.133,3170.353,3167.795,3173.159,3168.017,3161.681,3151.56,3170.85625,1509.2581732499984,0.011850209383668802,2018/3/26
3166.648,3102.811,3122.531,3134.567,3144.376,3150.333,3143.354,3140.56,3116.351,3131.860375,1445.7333021250063,0.010985630546874835,2018/3/27
3122.289,3173.203,3114.652,3122.819,3134.567,3144.376,3132.876,3141.598,3156.95,3140.130125,621.9664861249919,0.00632560759109738,2018/3/28
3160.53,3102.864,3109.561,3134.567,3137.423,3123.166,3144.377,3140.014,3111.274,3125.4057500000004,1454.4081290000122,0.011113405030169051,2018/3/29
3168.896,3154.321,3187.648,3210.371,3223.592,3218.166,3248.351,3240.646,3252.96,3217.006875,3278.918086374994,0.016332068013592105,2018/3/30
3163.179,3172.135,3154.326,3118.702,3131.853,3127.745,3156.531,3179.078,3186.033,3153.300375,649.1193908749996,0.006893658246972434,2018/4/2
3136.633,3171.054,3138.852,3114.638,3112.762,3102.875,3136.775,3183.179,3191.193,3143.916,1065.7850390000067,0.008668212060512047,2018/4/3
3131.111,3118.702,3136.741,3130.677,3112.966,3102.873,3136.775,3187.895,3191.193,3139.72775,1022.3555602500046,0.007480811124230344,2018/4/4
3138.293,3114.637,3131.827,3127.945,3158.86,3179.075,3175.538,3171.188,3140.56,3149.95375,658.6349934999951,0.006939520943391805,2018/4/9
3190.321,3118.703,3133.244,3141.541,3156.95,3168.01,3179.075,3170.913,3179.4,3155.9795000000004,1625.0282294999909,0.01076427732507164,2018/4/10
3208.081,3184.03,3170.686,3165.807,3151.56,3155.052,3138.852,3144.377,3132.983,3155.418375,3032.648705625012,0.016415615752844177,2018/4/11
3180.158,3221.916,3219.617,3200.234,3231.045,3223.592,3212.631,3276.996,3281.027,3233.3822499999997,3598.304660000018,0.016736353979896645,2018/4/12
3159.052,3197.537,3203.827,3205.057,3173.203,3164.037,3150.336,3153.082,3140.543,3173.45275,785.206192249994,0.007185541738470891,2018/4/13
3110.648,3166.983,3173.053,3162.964,3151.56,3155.052,3138.852,3143.983,3132.996,3153.180375,1982.0760013749903,0.013673155882632779,2018/4/16
3066.796,3131.853,3133.261,3143.456,3102.876,3103.037,3136.776,3131.843,3147.416,3128.81475,4096.229820500023,0.020222652566391826,2018/4/17
3091.398,3086.069,3097.009,3151.56,3187.564,3191.196,3173.201,3188.062,3114.795,3148.682,4933.745934999976,0.01896108168537337,2018/4/18
3117.376,3090.221,3148.22,3157.951,3155.0,3141.614,3146.953,3116.954,3127.765,3135.58475,790.128917499991,0.008052605781272404,2018/4/19
3071.542,3103.037,3131.956,3147.456,3133.395,3141.598,3153.049,3158.65,3173.172,3142.7891250000002,5462.276271875016,0.023195881742785904,2018/4/20
3068.012,3073.097,3053.067,3051.411,3065.329,3092.343,3094.41,3125.195,3138.829,3086.710125,1263.2246103749972,0.008883725031062446,2018/4/23
3128.927,3073.777,3070.589,3038.137,3022.861,2980.423,2976.694,2982.423,2998.179,3017.885375,13715.556378125046,0.03548872345056314,2018/4/24
3117.973,3155.053,3163.964,3173.416,3179.075,3160.943,3141.946,3146.953,3132.952,3156.7877500000004,1722.8519505000038,0.012448712673265631,2018/4/25
3075.03,3155.0,3147.416,3107.843,3102.126,3136.753,3173.202,3191.193,3185.319,3149.8565,6568.849560499986,0.024333583737394398,2018/4/26
3082.231,3063.305,3066.63,3090.713,3099.126,3155.052,3165.41,3160.922,3153.748,3119.3632499999994,3060.9461097499857,0.014847686626991926,2018/4/27
3081.177,3090.941,3157.705,3168.011,3165.813,3143.424,3143.353,3132.479,3145.155,3143.3601249999997,4390.111275624984,0.02018161403905061,2018/5/2
3100.858,3023.373,3026.73,3042.313,3045.431,3030.986,3016.705,3005.172,3050.667,3030.172125,5204.665729125025,0.02279558593137776,2018/5/3
3091.033,3136.75,3130.302,3117.3,3103.037,3122.816,3134.567,3142.553,3149.546,3129.6088749999994,1681.1999461250039,0.012479929848694614,2018/5/4
3136.644,3096.434,3154.321,3164.056,3166.177,3154.313,3187.648,3207.134,3212.354,3167.8046249999998,2145.922754875012,0.013139242132674337,2018/5/7
3161.497,3130.676,3112.957,3147.415,3157.951,3169.527,3179.076,3178.619,3163.953,3155.02175,523.7049302500008,0.0056213875894868945,2018/5/8
3159.15,3168.01,3175.587,3178.61,3179.056,3163.957,3171.187,3173.317,3163.197,3171.615125,188.58671512499868,0.003945721159172543,2018/5/9
3174.412,3173.416,3186.02,3188.062,3173.201,3191.103,3183.343,3169.543,3173.21,3179.73725,88.37886350000139,0.002329486531678916,2018/5/10
3163.263,3186.046,3191.193,3177.95,3188.062,3170.686,3159.116,3162.911,3176.462,3176.55325,297.06055025000154,0.004557003322202429,2018/5/11
3174.032,3179.076,3183.176,3171.184,3172.1,3152.861,3164.037,3157.87,3144.377,3165.585125,226.2048668750043,0.0037787504977895986,2018/5/14
3192.118,3187.648,3191.197,3181.679,3187.847,3173.203,3179.076,3165.397,3164.964,3178.8763750000003,265.9082311249986,0.004148225410213497,2018/5/15
3169.565,3183.823,3186.443,3207.134,3212.444,3202.073,3209.067,3208.474,3246.874,3207.0415,1730.7457099999929,0.011823862265011108,2018/5/16
3154.282,3177.968,3184.728,3177.93,3172.127,3173.152,3158.86,3163.195,3172.114,3172.50925,392.5142772499937,0.005778573380566435,2018/5/17
3193.303,3174.255,3187.648,3191.102,3182.803,3173.018,3166.177,3158.794,3163.951,3174.7185,463.7014769999953,0.005819836075687111,2018/5/18
3213.84,3195.25,3216.819,3212.444,3217.956,3203.037,3196.043,3218.167,3237.062,3212.09725,170.59688049999994,0.0032371711099494693,2018/5/21
3214.349,3217.928,3212.631,3203.024,3237.362,3246.872,3230.445,3227.996,3250.591,3228.356125,436.270559624995,0.005372122006664474,2018/5/22
3168.964,3203.037,3238.269,3245.213,3230.976,3252.599,3270.494,3268.929,3281.082,3248.824875,6936.268971625015,0.025200941064650807,2018/5/23
3154.65,3172.136,3173.152,3159.166,3162.961,3173.416,3174.616,3179.075,3165.83,3170.044,276.2410142499964,0.0048797806412755424,2018/5/24
3141.303,3159.86,3173.018,3168.01,3157.87,3164.037,3186.129,3191.192,3183.943,3173.007375,1146.4024706250095,0.010092746544984722,2018/5/25
3135.082,3135.324,3124.548,3131.853,3119.287,3103.037,3108.774,3135.0,3133.22,3123.880375,261.674855375001,0.0035922904089909055,2018/5/28
3120.46,3127.745,3103.037,3132.863,3140.324,3111.978,3122.563,3144.376,3140.014,3127.8625,241.96824550000167,0.004447661562718325,2018/5/29
3041.443,3133.26,3141.593,3156.95,3165.807,3176.442,3187.646,3196.695,3194.656,3169.131125,16805.763702124947,0.04198274470374746,2018/5/30
3095.473,3051.416,3065.453,3080.552,3092.347,3097.004,3104.443,3123.823,3132.487,3093.440625,666.3989153749977,0.006783656326512927,2018/5/31
3075.137,3094.415,3135.082,3118.747,3102.875,3132.486,3144.345,3137.981,3158.871,3128.10025,3209.4599012499784,0.017223053802155736,2018/6/1
3091.19,3074.67,3065.053,3083.873,3090.229,3094.423,3088.333,3073.108,3067.394,3079.635375,240.29228212500198,0.003999390202478668,2018/6/4
3114.205,3090.224,3136.741,3130.676,3123.168,3147.415,3138.82,3127.764,3103.037,3124.7306249999997,431.4952371250022,0.006201542608787821,2018/6/5
3115.18,3124.595,3137.423,3136.775,3142.554,3149.548,3139.876,3144.377,3137.824,3139.1215,619.4175700000065,0.007685430697423627,2018/6/6
3109.498,3131.95,3132.486,3144.377,3136.753,3132.487,3144.343,3140.01,3158.794,3140.1500000000005,1011.9582524999953,0.00985753970576599,2018/6/7
3067.147,3103.037,3132.872,3144.377,3132.867,3147.453,3157.92,3169.527,3179.076,3145.891125,6698.751953875011,0.02567341082771711,2018/6/8
3052.783,3085.88,3090.941,3073.108,3067.394,3070.587,3050.52,3053.114,3054.809,3068.2941250000003,438.04364262500224,0.005266301273297213,2018/6/11
3079.801,3050.52,3045.681,3060.686,3057.524,3074.675,3074.264,3067.392,3083.873,3064.3268749999997,388.83725312499774,0.005354932023205372,2018/6/12
3049.796,3072.539,3067.364,3080.713,3147.416,3187.877,3201.361,3210.373,3220.448,3148.511375,13532.099222625031,0.032367861653697566,2018/6/13
3044.159,3052.811,3051.416,3062.434,3073.279,3070.308,3070.027,3058.446,3052.833,3061.44425,367.71893099999795,0.005678169241488358,2018/6/14
3021.9,3053.126,3054.803,3043.563,3060.259,3061.022,3070.576,3078.117,3078.531,3062.499625,1783.2092556249954,0.01343513187067737,2018/6/15
2907.822,3043.476,3066.638,3064.074,3078.117,3078.531,3050.52,3052.811,3053.131,3060.9122500000003,23585.050198499972,0.05264773772259784,2018/6/19
2915.731,2910.845,2980.297,2979.773,2991.574,2997.836,2988.603,2957.823,2967.432,2971.772875,3817.8086298749718,0.01963945748081693,2018/6/20
2875.809,2938.516,2934.084,2955.144,2969.253,2955.227,2960.113,2931.562,2946.708,2948.8258750000005,5487.926898124963,0.02539002937955884,2018/6/21
2889.76,2832.342,2852.918,2853.81,2838.842,2850.314,2857.177,2851.581,2839.401,2847.0481250000003,1893.8135798750166,0.014780422941697647,2018/6/22
2859.336,2841.046,2857.385,2872.404,2874.146,2872.403,2855.49,2850.313,2835.157,2857.2930000000006,197.50199999999887,0.004294441087021579,2018/6/25
2844.508,2852.913,2841.048,2852.638,2874.146,2874.861,2867.338,2872.404,2879.697,2864.380625,560.7612018750101,0.00729040839400002,2018/6/26
2813.177,2852.918,2841.048,2857.195,2872.404,2867.338,2872.776,2874.147,2866.607,2863.054125,2607.3902621249867,0.017729821123946294,2018/6/27
2786.896,2812.867,2859.935,2874.255,2866.109,2875.157,2878.606,2886.852,2866.619,2865.0499999999997,6557.896187249979,0.028043385903169644,2018/6/28
2847.418,2736.101,2688.383,2698.752,2770.118,2739.702,2771.799,2779.452,2750.288,2741.824375,12141.882392875023,0.03708399153197742,2018/6/29
2775.557,2859.933,2878.563,2886.332,2877.9,2859.931,2852.913,2852.795,2870.43,2867.349625,8568.031633875038,0.03307178523085645,2018/7/2
2786.887,2741.74,2763.525,2750.287,2779.423,2752.755,2736.528,2771.79,2749.061,2755.638625,1167.3817423750154,0.011212645148511668,2018/7/3
2759.126,2763.525,2753.892,2763.522,2736.103,2735.0,2749.031,2752.755,2739.247,2749.1343749999996,214.4833106250047,0.004418201633415846,2018/7/4
2733.881,2751.527,2759.209,2736.101,2734.341,2750.646,2767.21,2759.682,2754.527,2751.6553750000003,430.2331603750042,0.006501517439859356,2018/7/5
2747.228,2738.833,2750.331,2756.913,2759.231,2736.101,2737.779,2706.66,2706.85,2736.58725,475.90188825000405,0.00612926921245709,2018/7/6
2815.109,2751.527,2739.247,2746.191,2709.947,2722.435,2729.269,2738.841,2751.523,2736.1225,6427.926728999995,0.02805806098449473,2018/7/9
2827.625,2813.963,2859.495,2878.638,2878.58,2878.57,2867.377,2872.779,2857.183,2863.323125,1686.1573683749978,0.013832677600459736,2018/7/10
2777.771,2843.607,2857.177,2872.773,2863.882,2879.636,2879.613,2855.228,2866.889,2864.850625,7721.256502374972,0.03134874149092918,2018/7/11
2837.658,2755.73,2739.421,2712.034,2713.212,2706.362,2750.284,2754.526,2759.207,2736.3469999999993,10696.155745249982,0.03570232917426974,2018/7/12
2831.183,2835.81,2830.08,2831.527,2832.208,2806.908,2819.307,2853.903,2866.859,2834.57525,317.8856344999994,0.004487788320288735,2018/7/13
2814.041,2835.277,2827.174,2840.174,2858.467,2864.336,2873.447,2874.147,2867.338,2855.045,1974.0009819999882,0.014571216268703922,2018/7/16
2798.125,2859.933,2879.636,2887.218,2878.576,2878.52,2878.37,2867.331,2880.481,2876.2581250000003,6168.599407125001,0.02792338619611347,2018/7/17
2787.257,2773.106,2770.793,2758.094,2761.361,2759.209,2741.741,2735.55,2735.991,2754.4806249999992,1269.0763308750024,0.011759365928581407,2018/7/18
2772.545,2736.528,2748.59,2751.528,2736.196,2736.072,2703.332,2705.182,2732.29,2731.21475,1989.123537000014,0.014906971753389087,2018/7/19
2829.271,2758.094,2752.755,2750.274,2739.72,2754.593,2735.558,2736.525,2748.132,2746.956375,6840.632385625034,0.029093934444597278,2018/7/20
2859.542,2880.482,2874.147,2867.338,2879.636,2878.566,2867.36,2853.554,2850.862,2868.9931250000004,206.32104012500042,0.004587491633275546,2018/7/23
2905.561,2874.147,2872.817,2857.177,2838.593,2833.077,2824.19,2838.809,2832.343,2846.3941250000003,3822.0760421250134,0.020363322263755642,2018/7/24
2903.646,2938.682,2934.098,2949.148,2975.129,2971.259,2960.057,2967.116,2959.794,2956.9103750000004,3033.7317983749736,0.018343963072633418,2018/7/25
2882.225,2901.387,2866.01,2877.9,2888.567,2875.861,2855.22,2852.631,2832.11,2868.7107500000006,605.7654549999984,0.006901005299725032,2018/7/26
2873.593,2894.514,2877.9,2855.22,2852.913,2852.77,2870.403,2896.594,2899.162,2874.9345000000003,356.00765125000135,0.005953522297694927,2018/7/27
2869.049,2874.147,2863.882,2866.852,2875.032,2851.582,2838.842,2833.077,2824.197,2853.451375,577.069527124996,0.006402077831365017,2018/7/30
2876.4,2879.636,2873.492,2857.177,2851.58,2838.842,2833.077,2824.19,2831.52,2848.68925,1129.0085602500008,0.009915084828257538,2018/7/31
2824.533,2879.633,2879.47,2873.449,2867.333,2853.903,2850.81,2857.167,2838.809,2862.5717500000005,1637.5698482500018,0.013467270518701694,2018/8/1
2768.023,2838.72,2810.124,2816.688,2821.014,2810.183,2816.113,2822.441,2810.949,2818.279,2605.120276999979,0.018155918502122198,2018/8/2
2740.442,2735.558,2733.17,2749.619,2751.522,2759.575,2759.292,2734.592,2736.525,2744.9816250000003,131.83484337499846,0.0036564813267348645,2018/8/3
2705.156,2733.17,2747.176,2758.144,2751.553,2759.779,2759.399,2735.551,2736.525,2747.6621250000003,1918.0899641249982,0.015713003242696543,2018/8/6
2779.374,2707.717,2737.6,2739.733,2701.724,2706.66,2664.283,2637.352,2637.524,2691.574125,9163.207395874973,0.03158980223604302,2018/8/7
2744.069,2774.001,2751.527,2753.575,2746.196,2735.45,2749.393,2758.2,2759.779,2753.515125,199.44449387500168,0.004227617818648157,2018/8/8
2794.381,2751.527,2759.575,2753.82,2732.99,2736.102,2703.345,2705.184,2701.724,2730.533375,4585.924018624984,0.02284857540900825,2018/8/9
2795.309,2810.307,2820.18,2816.688,2803.576,2821.017,2816.606,2832.208,2836.571,2819.644125,693.4329866249891,0.008705701230168034,2018/8/10
2785.872,2812.814,2816.689,2810.882,2820.167,2810.431,2832.208,2836.571,2832.113,2821.484375,1366.9992546250069,0.012783205761068743,2018/8/13
2780.964,2739.71,2750.274,2752.754,2732.861,2739.248,2706.561,2705.434,2700.375,2728.4021250000005,3153.6087763749897,0.01890059526121155,2018/8/14
2723.257,2765.894,2739.733,2745.543,2738.834,2703.333,2705.184,2701.724,2736.174,2729.552375,522.8498941249953,0.007776671463618716,2018/8/15
2705.191,2735.551,2730.022,2711.375,2708.947,2701.724,2711.961,2701.25,2703.824,2713.0817500000003,208.23883900000172,0.0037278328960875565,2018/8/16
2668.966,2701.724,2739.746,2750.288,2754.569,2743.577,2752.583,2759.209,2751.513,2744.1511249999994,5942.555815625018,0.028170132178529116,2018/8/17
2698.465,2621.258,2624.012,2652.788,2655.715,2636.483,2673.423,2633.968,2630.487,2641.0167500000002,3583.482808500015,0.021289232952808407,2018/8/20
2733.826,2635.423,2639.882,2673.423,2625.758,2526.816,2526.077,2537.666,2470.923,2579.496,28430.67008600002,0.05645201998956777,2018/8/21
2714.608,2736.174,2705.304,2701.724,2730.04,2714.267,2703.345,2705.341,2700.501,2712.087,170.95713,0.004335985158814858,2018/8/22
2724.624,2703.374,2705.344,2732.43,2735.026,2714.262,2701.724,2705.17,2701.722,2712.3815000000004,315.8946129999922,0.006163969780784358,2018/8/23
2729.43,2703.443,2705.144,2700.501,2669.521,2655.716,2655.485,2636.483,2637.503,2670.4745000000003,4210.305530749969,0.021599931121149746,2018/8/24
2780.899,2705.021,2701.738,2682.861,2642.818,2645.264,2621.254,2646.482,2636.483,2660.2401250000003,15438.629625624964,0.043388442011018685,2018/8/27
2777.98,2772.63,2765.05,2741.746,2739.79,2752.754,2753.572,2749.393,2779.423,2756.79475,627.3233267499992,0.007755995363537512,2018/8/28
2769.294,2760.414,2758.224,2759.374,2741.746,2736.527,2748.048,2754.592,2759.341,2752.2832500000004,362.37222774999526,0.006142630576601784,2018/8/29
2737.736,2741.74,2736.527,2739.766,2703.339,2705.184,2701.736,2669.892,2626.432,2703.077,2568.97370775,0.01321073324820215,2018/8/30
2725.249,2719.054,2709.117,2701.735,2705.185,2738.744,2736.174,2726.398,2708.958,2718.170625,227.78490912499583,0.004942896960974915,2018/8/31
2720.734,2709.114,2701.761,2705.16,2669.329,2655.661,2655.224,2637.268,2645.357,2672.35925,3069.292917999987,0.01778003656366256,2018/9/3
2750.58,2708.929,2750.314,2758.224,2759.206,2749.064,2754.521,2759.396,2751.516,2748.8962500000002,245.5178572500001,0.003335478335478385,2018/9/4
2704.336,2746.196,2767.218,2759.574,2752.755,2751.527,2736.199,2735.0,2728.277,2747.09325,1982.2169195000185,0.01581062782139506,2018/9/5
2691.592,2705.804,2749.014,2752.752,2759.363,2750.274,2779.475,2778.367,2766.628,2755.209625,4520.0027253749895,0.023635686612235408,2018/9/6
2702.3,2677.841,2688.327,2655.668,2656.358,2625.014,2640.324,2637.245,2636.492,2652.158625,2931.96180737501,0.018555073455944968,2018/9/7
2669.484,2738.744,2732.986,2749.548,2752.752,2759.361,2750.277,2735.183,2739.246,2744.7621249999997,5745.216843375007,0.028199504098919505,2018/9/10
2664.799,2621.259,2626.414,2629.617,2637.09,2635.613,2638.522,2611.324,2617.282,2627.140125,1504.3057336249926,0.014131975807556183,2018/9/11
2656.11,2642.818,2649.324,2655.799,2655.48,2631.256,2635.591,2621.251,2624.012,2639.441375,438.4253553750017,0.006275577818689766,2018/9/12
2686.578,2656.302,2636.732,2637.522,2639.366,2625.014,2645.264,2637.345,2636.493,2639.2547499999996,2308.261522249998,0.017614694231844367,2018/9/13
2681.643,2647.574,2649.327,2655.73,2655.394,2636.492,2630.433,2632.933,2622.36,2641.2803750000003,1764.2161596249973,0.01505145353054078,2018/9/14
2651.788,2638.884,2637.515,2639.366,2621.258,2612.386,2652.666,2655.775,2605.719,2632.9461250000004,643.5195183750022,0.00756400021419513,2018/9/17
2699.95,2651.264,2639.882,2637.268,2635.691,2622.377,2646.489,2637.852,2639.366,2638.773625,3804.871866874981,0.02265833626548634,2018/9/18
2730.85,2698.757,2677.434,2625.758,2626.486,2627.056,2601.261,2575.438,2571.428,2625.4522500000003,12869.271231249988,0.03859521760623979,2018/9/19
2729.243,2720.114,2719.606,2703.345,2705.184,2700.547,2677.414,2677.644,2653.538,2694.674,1666.1452222499947,0.012666149551359078,2018/9/20
2797.484,2705.796,2701.721,2677.574,2677.437,2653.538,2655.798,2635.423,2638.534,2668.227625,17336.396944375,0.04620450912319784,2018/9/21
2781.138,2816.353,2810.474,2820.163,2816.688,2806.946,2832.394,2836.571,2830.281,2821.23375,1708.5665730000037,0.014417030007140987,2018/9/25
2806.813,2803.015,2818.166,2825.575,2816.361,2821.014,2816.687,2832.208,2832.591,2820.702125,274.38349337499665,0.005286645387491052,2018/9/26
2791.774,2820.163,2810.43,2816.331,2807.842,2831.533,2836.571,2830.281,2833.072,2823.2778749999998,1098.8839591250064,0.011284536284097533,2018/9/27
2821.35,2799.73,2812.816,2816.351,2810.474,2820.163,2816.687,2807.803,2831.198,2814.40275,123.39847299999865,0.0033350169245219235,2018/9/28
2716.51,2816.343,2816.687,2832.332,2836.571,2837.044,2837.26,2821.58,2835.15,2829.1208750000005,12756.95009737494,0.04145424644120571,2018/10/8
2721.013,2706.66,2708.971,2739.742,2738.767,2758.23,2767.252,2763.54,2759.207,2742.796125,975.9344881250022,0.010430628225590998,2018/10/9
2725.836,2737.6,2728.288,2751.528,2759.571,2750.277,2775.542,2779.423,2778.367,2757.5744999999997,1330.20681700001,0.011643583839966953,2018/10/10
2583.457,2739.403,2745.543,2739.247,2750.653,2754.526,2759.362,2754.56,2759.726,2750.3775,27921.27769800002,0.06461129409159899,2018/10/11
2606.912,2596.58,2559.913,2555.94,2575.354,2571.421,2585.49,2596.584,2596.772,2579.75675,979.7135902499938,0.010416634700365761,2018/10/12
2568.098,2662.363,2675.893,2652.786,2655.773,2655.398,2639.819,2640.28,2652.933,2654.405625,7567.128176125014,0.03360760570663584,2018/10/15
2546.329,2571.416,2681.745,2672.518,2621.254,2641.331,2639.366,2651.308,2651.293,2641.2788750000004,10027.94563512497,0.03728892652913266,2018/10/16
2561.614,2580.558,2559.913,2555.94,2557.024,2535.272,2538.437,2543.004,2536.851,2550.8748749999995,325.70543437500146,0.006041161939308595,2018/10/17
2486.418,2575.438,2593.174,2596.579,2575.241,2571.421,2555.94,2557.144,2534.136,2569.884125,7335.546034874979,0.03356882269996431,2018/10/18
2550.465,2440.036,2440.067,2444.244,2437.025,2429.454,2431.795,2418.53,2408.555,2431.21325,14350.66752900002,0.046756865904844826,2018/10/19
2654.876,2535.271,2514.779,2543.174,2536.81,2512.69,2549.174,2539.57,2541.091,2534.069875,14747.714231875041,0.04550349055850449,2018/10/22
2594.825,2648.289,2637.508,2675.861,2677.64,2622.63,2646.423,2653.344,2655.715,2652.17625,3584.116549500017,0.02210216488587869,2018/10/23
2603.295,2591.54,2578.329,2588.681,2572.02,2535.27,2535.515,2515.862,2532.579,2556.2245000000003,2977.4983715000035,0.01808112411386341,2018/10/24
2603.799,2559.751,2534.353,2513.504,2503.235,2468.195,2440.035,2440.744,2445.01,2488.1033749999997,15254.656299874976,0.044433393284197396,2018/10/25
2598.846,2559.476,2534.355,2515.861,2554.011,2559.918,2571.727,2525.083,2531.95,2544.0476249999997,3346.582220125003,0.02108565686462377,2018/10/26
2542.103,2575.803,2558.03,2558.452,2534.134,2532.874,2502.752,2506.387,2470.919,2529.9188750000003,1212.078030625004,0.011281260043357833,2018/10/29
2568.048,2584.349,2576.417,2576.125,2566.55,2552.66,2528.016,2544.281,2534.134,2557.8165,494.7032434999958,0.007172081674485814,2018/10/30
2602.783,2565.993,2571.416,2585.49,2596.58,2596.751,2575.477,2571.424,2552.656,2576.9733749999996,869.1279396249968,0.009916164735976809,2018/10/31
2606.237,2575.434,2552.34,2554.01,2511.72,2513.731,2468.174,2440.094,2440.067,2506.94625,12293.693948750008,0.038097360293787554,2018/11/1
2676.476,2575.434,2578.334,2535.278,2516.06,2536.841,2538.43,2502.808,2505.48,2536.083125,20433.292971125047,0.05245437470763802,2018/11/2
2665.43,2642.307,2639.366,2620.858,2658.396,2696.752,2677.41,2688.383,2658.334,2660.22575,618.9908842499958,0.008166787347632435,2018/11/5
2659.356,2642.307,2639.366,2719.745,2677.432,2688.382,2650.294,2651.728,2626.411,2661.9581249999997,841.5036908749972,0.009126504687601077,2018/11/6
2641.342,2635.49,2646.489,2657.537,2652.788,2626.419,2629.618,2628.882,2610.684,2635.9883750000004,238.66739037499963,0.00513020464597164,2018/11/7
