真实,预测1,预测2,预测3,预测4,预测5,预测6,预测7,预测8,预测均值,MSE,MAPE,date
3254.528,3248.476,3282.938,3296.329,3328.43,3375.118,3387.315,3412.072,3436.303,3345.872625,12261.147754875037,0.028531825505879856,2018/3/2
3256.926,3246.936,3316.219,3303.679,3272.041,3321.555,3387.315,3395.914,3425.33,3333.623625,9360.692063125018,0.02431591169096261,2018/3/5
3289.641,3246.936,3201.361,3198.817,3151.56,3158.861,3173.018,3154.325,3116.351,3175.153625,14497.076680875025,0.034802391811142946,2018/3/6
3271.668,3273.807,3331.522,3369.108,3379.583,3412.065,3429.581,3434.336,3436.398,3383.2999999999997,15371.495220499984,0.03412082155035287,2018/3/7
3288.405,3222.431,3237.024,3246.908,3202.913,3181.348,3129.537,3103.037,3131.956,3181.8942500000003,13945.160826000058,0.03238979079523363,2018/3/8
3307.165,3303.032,3343.345,3351.764,3352.96,3350.52,3350.723,3351.38,3352.63,3344.54425,1651.4143442500042,0.011614933031765884,2018/3/9
3326.699,3300.059,3272.928,3262.6,3246.936,3231.342,3218.163,3237.024,3246.819,3251.983875,6170.90859762501,0.0224592381216335,2018/3/12
3310.238,3322.303,3375.118,3434.336,3459.64,3471.449,3468.553,3454.469,3473.097,3432.370625,17556.81385262504,0.036895421114735594,2018/3/13
3291.381,3338.073,3358.945,3368.132,3379.583,3372.61,3352.96,3366.985,3376.418,3364.2132500000002,5469.090704000033,0.022128173553897356,2018/3/14
3291.112,3319.142,3322.774,3351.46,3361.867,3367.195,3379.583,3384.317,3371.426,3357.2205,4898.695702999996,0.02008697971992443,2018/3/15
3269.882,3272.928,3280.329,3338.073,3369.108,3391.352,3394.352,3382.561,3379.583,3351.03575,8699.10471549999,0.024818556143616173,2018/3/16
3279.251,3273.834,3248.476,3250.274,3261.252,3240.675,3210.236,3237.024,3241.187,3245.36975,1452.9050837500167,0.0103320087422403,2018/3/19
3290.639,3273.83,3250.231,3251.371,3240.675,3232.35,3240.687,3238.24,3216.721,3243.013125,2507.007726875012,0.014473138803739979,2018/3/20
3280.952,3283.536,3312.908,3317.17,3323.585,3317.114,3328.439,3336.285,3337.86,3319.612125,1752.5182463749811,0.01178320347265055,2018/3/21
3263.48,3273.83,3251.265,3250.267,3266.98,3251.214,3240.033,3231.045,3235.302,3249.9919999999997,373.67594600000047,0.0051939953669089545,2018/3/22
3152.76,3273.832,3267.922,3251.261,3246.922,3246.265,3256.74,3241.145,3216.743,3250.1037499999998,9743.800326499944,0.03087572476179592,2018/3/23
3133.721,3154.655,3183.152,3191.193,3170.353,3167.795,3153.334,3156.963,3136.531,3164.247,1202.5480292500058,0.009741135219121316,2018/3/26
3166.648,3102.811,3122.531,3134.567,3144.376,3150.333,3140.56,3156.953,3164.037,3139.521,1074.2847647500048,0.008566471549727069,2018/3/27
3122.289,3173.203,3114.652,3112.762,3102.875,3131.853,3147.416,3136.774,3145.155,3133.0862500000003,571.7164619999965,0.0063869007641509015,2018/3/28
3160.53,3102.864,3109.567,3134.567,3137.423,3123.166,3144.377,3140.014,3111.274,3125.4065,1454.331680000014,0.011113167728197553,2018/3/29
3168.896,3154.321,3187.648,3210.371,3223.592,3218.166,3248.351,3240.646,3241.187,3215.53525,3048.822159499992,0.0158676712646928,2018/3/30
3163.179,3172.135,3154.326,3118.702,3131.058,3127.779,3158.866,3179.076,3178.611,3152.5691250000004,616.3963646249995,0.006538082416455093,2018/4/2
3136.633,3171.054,3137.296,3118.74,3136.773,3131.977,3116.313,3102.855,3133.261,3131.0336249999996,386.54103287499913,0.0045926236827834145,2018/4/3
3131.111,3118.703,3136.753,3130.676,3113.885,3102.876,3136.757,3183.179,3191.193,3139.25275,954.0913522500043,0.007255491740791056,2018/4/4
3138.293,3114.637,3131.826,3127.945,3158.86,3179.075,3183.176,3173.201,3187.648,3157.0460000000003,1057.956339999994,0.00919950750296417,2018/4/9
3190.321,3118.703,3133.244,3143.453,3137.42,3125.16,3153.41,3158.861,3159.116,3141.170875,2619.2385681249943,0.015406012435739209,2018/4/10
3208.081,3184.03,3170.686,3172.1,3163.597,3151.56,3154.616,3141.552,3138.829,3159.62125,2565.6715317500043,0.015105525702125363,2018/4/11
3180.158,3234.635,3237.062,3222.416,3231.761,3218.166,3212.544,3246.846,3241.133,3230.5703750000002,2664.1397433750108,0.015852160490139204,2018/4/12
3159.052,3197.537,3203.827,3205.057,3173.203,3164.037,3151.56,3154.616,3140.56,3173.799625,780.6523906249942,0.007075738227797433,2018/4/13
3110.648,3166.983,3173.053,3162.964,3151.56,3155.052,3138.852,3141.993,3116.351,3150.8509999999997,1907.6232394999884,0.012924316734005216,2018/4/16
3066.796,3132.486,3141.552,3156.95,3150.333,3143.653,3136.752,3125.318,3157.872,3143.1145,5941.28904575002,0.024885417875854847,2018/4/17
3091.398,3086.069,3097.917,3152.185,3175.585,3117.675,3151.56,3141.592,3146.953,3133.6920000000005,2596.14357174999,0.014112142791060843,2018/4/18
3117.376,3090.221,3148.22,3157.951,3155.0,3141.614,3146.953,3116.954,3127.765,3135.58475,790.128917499991,0.008052605781272404,2018/4/19
3071.542,3155.053,3163.964,3173.416,3187.64,3191.193,3173.201,3181.327,3191.848,3177.20525,11318.770578500025,0.03440071794557916,2018/4/20
3068.012,3073.097,3053.067,3051.411,3062.46,3073.951,3092.347,3094.41,3087.827,3073.5712500000004,284.0725912499995,0.004834971310412087,2018/4/23
3128.927,3075.905,3033.22,3023.348,3042.823,3066.638,3068.329,3052.785,3051.411,3051.8073750000003,6236.2947418750255,0.02464730720787035,2018/4/24
3117.973,3155.053,3163.964,3173.416,3187.64,3191.193,3173.201,3203.827,3210.371,3182.333125,4467.139465375016,0.02064165565256662,2018/4/25
3075.03,3153.954,3169.537,3179.418,3175.585,3177.975,3114.753,3131.988,3121.798,3153.1259999999997,6721.972841999966,0.025396825396825327,2018/4/26
3082.231,3092.163,3099.554,3155.053,3165.397,3164.037,3151.56,3181.326,3196.695,3150.7231250000004,5879.864548874967,0.022221606686844614,2018/4/27
3081.177,3090.941,3157.705,3168.011,3165.813,3143.424,3143.357,3132.486,3145.145,3143.36025,4390.103305749981,0.020181654607963066,2018/5/2
3100.858,3023.373,3026.73,3042.313,3045.431,3012.813,3033.958,3032.299,3016.847,3029.2205000000004,5248.033948750014,0.02310247679835713,2018/5/3
3091.033,3136.75,3130.302,3117.3,3103.037,3122.816,3134.567,3142.553,3149.546,3129.6088749999994,1681.1999461250039,0.012479929848694614,2018/5/4
3136.644,3096.434,3154.321,3173.202,3189.74,3194.037,3182.803,3274.445,3282.913,3193.486875,6486.667337625024,0.02132705369178017,2018/5/7
3161.497,3130.676,3112.957,3147.415,3157.958,3148.221,3153.087,3157.704,3164.037,3146.506875,473.08895137499707,0.004942318464955004,2018/5/8
3159.15,3168.01,3175.587,3178.61,3179.056,3163.097,3171.184,3173.416,3163.977,3171.617125,188.85370687500023,0.003946354240855929,2018/5/9
3174.412,3173.416,3186.02,3170.372,3191.193,3187.64,3155.053,3164.953,3174.126,3175.346625,134.1208228750015,0.0029831115179755974,2018/5/10
3163.263,3186.046,3189.741,3191.193,3174.253,3181.327,3169.543,3173.416,3166.983,3179.0627500000005,325.4603597500051,0.004994763318762995,2018/5/11
3174.032,3179.076,3183.176,3171.184,3172.1,3152.861,3164.037,3157.84,3151.56,3166.4792500000003,179.52266425000295,0.0034970504393150685,2018/5/14
3192.118,3187.648,3191.197,3181.679,3187.847,3173.203,3179.077,3165.397,3164.968,3178.8770000000004,265.8778187499986,0.004148029615446507,2018/5/15
3169.565,3183.823,3186.443,3207.134,3212.444,3202.073,3209.067,3208.474,3246.874,3207.0415,1730.7457099999929,0.011823862265011108,2018/5/16
3154.282,3177.968,3184.728,3194.42,3191.193,3182.803,3173.018,3167.289,3162.992,3179.301375,733.8747203749951,0.007931876414347198,2018/5/17
3193.303,3174.255,3187.648,3191.102,3182.803,3173.209,3169.531,3153.477,3158.862,3173.860875,531.383663374997,0.006088405954586809,2018/5/18
3213.84,3182.809,3173.203,3166.983,3158.626,3151.56,3166.999,3173.018,3187.648,3170.10575,2035.4734005000087,0.013608098100714436,2018/5/21
3214.349,3217.928,3212.631,3203.024,3237.362,3246.872,3230.445,3227.561,3250.593,3228.302,434.82822299999475,0.0053552834493080705,2018/5/22
3168.964,3203.037,3238.269,3245.213,3230.976,3252.599,3270.492,3281.021,3276.901,3249.8135,7141.6832157500185,0.02551291210629092,2018/5/23
3154.65,3172.136,3173.152,3163.965,3152.771,3173.033,3197.53,3216.819,3212.981,3182.798375,1272.8129096249995,0.009071727449954816,2018/5/24
3141.303,3159.118,3173.203,3195.105,3192.153,3182.803,3140.56,3141.352,3154.352,3167.3307499999996,1088.5553475000015,0.008344785587382055,2018/5/25
3135.082,3135.324,3124.548,3131.853,3119.287,3103.037,3108.774,3132.863,3144.376,3125.00775,272.65343400000177,0.0039738195045616286,2018/5/28
3120.46,3127.745,3103.037,3132.863,3140.244,3111.975,3122.563,3144.376,3140.014,3127.852125,241.5781281250023,0.004444577081584142,2018/5/29
3041.443,3133.26,3141.54,3156.95,3165.827,3176.445,3171.074,3172.1,3159.127,3159.540375,14151.69113412496,0.038829389536479825,2018/5/30
3095.473,3051.416,3065.459,3073.108,3085.89,3090.941,3094.414,3083.89,3090.647,3079.470625,451.625403624998,0.005169605743613325,2018/5/31
3075.137,3094.415,3135.082,3113.884,3107.843,3108.774,3136.751,3131.872,3147.453,3122.0092499999996,2489.031699999981,0.015242329040949971,2018/6/1
3091.19,3083.893,3097.008,3153.195,3167.779,3160.167,3132.487,3144.375,3140.174,3134.8847499999997,2686.1169372499967,0.014725397015388879,2018/6/4
3114.205,3090.224,3073.777,3065.029,3064.075,3080.552,3090.941,3094.41,3070.576,3078.698,1388.7346489999964,0.011401625776080875,2018/6/5
3115.18,3123.137,3131.953,3147.453,3133.267,3141.593,3156.95,3166.981,3165.827,3145.895125,1175.5218943750122,0.00985982350939598,2018/6/6
3109.498,3138.829,3139.876,3136.775,3123.199,3103.037,3122.998,3144.377,3140.016,3131.138375,635.8462576250023,0.007478900131146592,2018/6/7
3067.147,3103.037,3132.872,3144.313,3132.867,3147.453,3157.92,3169.527,3179.076,3145.8831250000003,6697.516785875014,0.025670802540602087,2018/6/8
3052.783,3085.494,3090.941,3094.415,3073.108,3073.376,3067.384,3052.788,3054.019,3073.940625,663.895013125005,0.006930602338915052,2018/6/11
3079.801,3050.52,3045.681,3060.686,3053.077,3054.806,3043.563,3036.598,3024.612,3046.1928749999997,1243.9217951249911,0.010912433952713133,2018/6/12
3049.796,3072.539,3067.364,3080.777,3147.416,3137.263,3157.87,3173.016,3179.076,3126.915125,7817.7897248750305,0.025286650320218214,2018/6/13
3044.159,3052.811,3051.416,3062.434,3073.279,3070.308,3070.027,3058.446,3052.833,3061.44425,367.71893099999795,0.005678169241488358,2018/6/14
3021.9,3053.12,3054.807,3043.563,3066.638,3070.307,3070.02,3053.111,3054.294,3058.2325,1401.3253834999857,0.01202306495913161,2018/6/15
2907.822,3043.477,3064.029,3063.809,3083.591,3090.229,3075.677,3070.576,3061.947,3069.166875,26215.073277374962,0.05548650330040831,2018/6/19
2915.731,2910.845,2933.95,2953.421,2964.791,2967.432,2962.667,2964.765,2959.292,2952.1453750000005,1670.1375038749775,0.012907869415937124,2018/6/20
2875.809,2938.516,2934.084,2955.144,2969.253,2955.227,2960.113,2951.864,2916.617,2947.602250000001,5402.250732999967,0.024964540412802022,2018/6/21
2889.76,2832.342,2852.918,2853.81,2838.842,2850.314,2857.177,2851.58,2839.401,2847.048,1893.8231247500185,0.01478046619788502,2018/6/22
2859.336,2841.046,2857.385,2872.404,2878.566,2878.575,2870.433,2870.434,2857.178,2865.7526250000005,187.50014037500222,0.004202505406849717,2018/6/25
2844.508,2852.913,2841.048,2859.938,2876.389,2878.549,2878.576,2867.398,2872.774,2865.9481250000003,622.4294808750097,0.007841470299960556,2018/6/26
2813.177,2852.918,2841.048,2857.195,2872.404,2867.338,2872.776,2874.147,2880.482,2864.7885,2816.790027749986,0.018346339387816643,2018/6/27
2786.896,2812.862,2859.935,2874.255,2872.404,2851.581,2828.809,2859.979,2871.05,2853.859375,4914.501377624982,0.02402794183923615,2018/6/28
2847.418,2736.101,2688.383,2698.752,2770.118,2739.702,2771.799,2777.617,2749.061,2741.4416250000004,12203.46551712502,0.03721841155741801,2018/6/29
2775.557,2859.933,2878.563,2886.332,2877.9,2859.931,2852.913,2852.725,2870.432,2867.341125,8566.728018375034,0.03306872278249021,2018/7/2
2786.887,2741.74,2763.525,2750.298,2779.425,2753.807,2766.422,2736.101,2735.0,2753.2897499999995,1345.3815260000151,0.01205547623567091,2018/7/3
2759.126,2763.525,2753.892,2763.522,2736.103,2735.0,2749.031,2752.755,2739.247,2749.1343749999996,214.4833106250047,0.004418201633415846,2018/7/4
2733.881,2751.527,2759.209,2754.593,2736.101,2735.55,2736.191,2709.947,2722.434,2738.194,262.34950874999834,0.0048130295356674305,2018/7/5
2747.228,2738.835,2750.331,2756.913,2759.231,2736.101,2735.0,2709.947,2722.435,2738.599125,324.48027687500075,0.005396940115636574,2018/7/6
2815.109,2751.527,2739.247,2745.118,2735.1,2719.672,2727.575,2708.958,2707.103,2729.2875,7600.205861499991,0.030486030913900654,2018/7/9
2827.625,2813.963,2859.495,2878.638,2878.58,2878.57,2867.37,2872.774,2857.181,2863.3213750000004,1686.0165906249965,0.01383205870651163,2018/7/10
2777.771,2899.136,2903.012,2976.692,2982.125,2975.021,2954.916,2959.292,2928.111,2947.2881250000005,29698.099428624948,0.06102631390420587,2018/7/11
2837.658,2755.73,2739.421,2712.034,2713.212,2706.362,2750.284,2746.11,2735.551,2732.3379999999997,11413.829111249974,0.037115113942554,2018/7/12
2831.183,2835.81,2830.08,2831.527,2832.207,2826.911,2859.938,2866.859,2876.63,2844.99525,525.8874305000013,0.005353239264293409,2018/7/13
2814.041,2835.277,2827.174,2840.174,2838.809,2825.505,2816.687,2810.305,2832.23,2828.2701250000005,300.381615874997,0.005388380979523725,2018/7/16
2798.125,2859.933,2879.636,2878.56,2878.52,2878.412,2867.338,2873.403,2866.88,2872.83525,5628.485785249995,0.026700111681929855,2018/7/17
2787.257,2773.102,2777.533,2741.744,2736.527,2735.553,2703.332,2705.183,2758.097,2741.3838750000004,2780.380323375007,0.01645816119575628,2018/7/18
2772.545,2739.721,2736.527,2709.947,2752.589,2751.527,2759.779,2759.861,2736.102,2743.256625,1098.1457531250037,0.010563714926177966,2018/7/19
2829.271,2763.525,2739.721,2736.527,2736.604,2709.947,2722.435,2751.527,2745.412,2738.21225,8532.371341250036,0.032184527392391964,2018/7/20
2859.542,2880.482,2874.147,2867.338,2857.158,2899.139,2900.331,2893.74,2842.721,2876.882,675.2956090000037,0.007742935756845002,2018/7/23
2905.561,2879.636,2878.566,2877.92,2866.852,2880.492,2855.22,2852.915,2852.77,2868.046375,1548.0511563750156,0.012911319018943396,2018/7/24
2903.646,2938.682,2934.098,2949.148,2975.129,2971.259,2960.033,2967.539,2962.563,2957.306375,3079.954596124982,0.018480343333863638,2018/7/25
2882.225,2901.387,2866.01,2877.9,2888.566,2875.861,2855.22,2852.631,2852.909,2871.3105000000005,399.25319849999937,0.005998924442054301,2018/7/26
2873.593,2894.514,2877.9,2855.22,2852.913,2852.77,2870.403,2874.147,2863.882,2867.7186250000004,219.98148562499986,0.004287272066712309,2018/7/27
2869.049,2874.147,2863.882,2866.852,2859.938,2859.371,2859.094,2859.976,2866.335,2863.699375,52.87193212499881,0.0023088225401517843,2018/7/30
2876.4,2873.498,2868.862,2880.482,2896.41,2899.163,2903.092,2920.546,2927.066,2896.139875,778.6044721249917,0.007770085871227884,2018/7/31
2824.533,2879.633,2873.47,2857.178,2835.84,2830.381,2803.013,2809.935,2832.208,2840.20725,924.212621999998,0.008746136086921277,2018/8/1
2768.023,2838.72,2810.124,2816.688,2822.441,2821.084,2826.905,2838.801,2843.607,2827.2962499999994,3638.1483679999756,0.02141356845662041,2018/8/2
2740.442,2735.558,2737.6,2704.916,2705.88,2701.731,2735.026,2708.777,2701.711,2716.3998749999996,814.8995128749978,0.008773082955231309,2018/8/3
2705.156,2733.17,2747.176,2758.144,2751.553,2759.779,2759.399,2735.551,2736.525,2747.6621250000003,1918.0899641249982,0.015713003242696543,2018/8/6
2779.374,2707.717,2737.6,2739.733,2724.505,2751.527,2759.575,2752.752,2741.741,2739.39375,1844.2797687499806,0.014384624019653269,2018/8/7
2744.069,2751.517,2759.779,2759.393,2748.432,2735.551,2735.514,2736.523,2706.66,2741.671125,269.7821618750003,0.004777257787613923,2018/8/8
2794.381,2751.527,2759.721,2753.575,2739.247,2748.51,2754.592,2759.207,2751.53,2752.2386249999995,1812.9250183749868,0.015081112775959988,2018/8/9
2795.309,2810.307,2820.18,2816.688,2803.576,2821.017,2816.606,2832.208,2836.571,2819.644125,693.4329866249891,0.008705701230168034,2018/8/10
2785.872,2812.814,2816.689,2810.882,2820.167,2810.431,2816.117,2822.441,2810.12,2814.9576249999996,865.0459686250058,0.010440402502340419,2018/8/13
2780.964,2739.71,2752.752,2750.274,2737.6,2749.57,2754.591,2759.743,2750.272,2749.314,1049.1962657499982,0.011380945600158787,2018/8/14
2723.257,2765.894,2739.733,2745.505,2738.83,2703.332,2705.181,2701.736,2736.103,2729.5392500000003,522.3480919999993,0.00777111745237413,2018/8/15
2705.191,2735.551,2730.022,2705.48,2701.731,2732.29,2735.172,2704.935,2705.807,2718.8735,398.00305450000417,0.005401282201515544,2018/8/16
2668.966,2701.724,2739.746,2750.274,2754.562,2748.873,2754.53,2737.6,2742.187,2741.187,5474.853573250016,0.027059542909126648,2018/8/17
2698.465,2627.968,2642.818,2650.296,2655.307,2638.358,2639.239,2675.815,2655.776,2648.1971249999997,2713.153111125017,0.01862832202752312,2018/8/20
2733.826,2635.423,2639.882,2673.423,2625.758,2526.816,2526.05,2537.666,2470.923,2579.492625,28432.072482875024,0.05645325452314818,2018/8/21
2714.608,2736.176,2705.304,2701.727,2730.04,2714.267,2703.345,2705.341,2669.366,2708.19575,401.93714100000295,0.005769617565409127,2018/8/22
2724.624,2703.374,2705.344,2732.43,2735.026,2705.434,2701.731,2682.861,2642.818,2701.12725,1290.1414367499851,0.010294539723646204,2018/8/23
2729.43,2703.443,2706.561,2664.283,2642.818,2621.253,2646.482,2624.484,2620.74,2653.758,6794.2373164999735,0.027724469944274004,2018/8/24
2780.899,2705.021,2701.738,2682.861,2657.532,2655.777,2621.253,2646.483,2649.321,2664.99825,14172.199034749961,0.04167743956181071,2018/8/27
2777.98,2772.434,2765.293,2741.743,2739.79,2747.51,2737.6,2740.09,2719.618,2745.50975,1295.5068497500001,0.011688439081634845,2018/8/28
2769.294,2760.414,2741.741,2735.0,2719.745,2709.947,2701.731,2705.16,2732.046,2725.723,2257.076610499988,0.01573361297139266,2018/8/29
2737.736,2741.74,2736.527,2739.748,2716.394,2706.66,2664.284,2642.818,2621.254,2696.178125,3676.927491624988,0.015729009298193812,2018/8/30
2725.249,2736.527,2727.837,2719.207,2704.921,2750.316,2746.522,2782.346,2779.456,2743.3915000000006,982.8732065000088,0.00907623486881387,2018/8/31
2720.734,2709.114,2701.729,2705.184,2669.323,2655.661,2655.224,2637.268,2645.357,2672.3575,3069.4285699999905,0.017780679772443728,2018/9/3
2750.58,2703.345,2750.316,2758.221,2759.207,2748.811,2771.792,2741.274,2708.958,2742.7405,579.5119695,0.0062566804092227795,2018/9/4
2704.336,2746.114,2737.784,2745.57,2731.549,2739.778,2743.762,2736.197,2727.576,2738.54125,1208.8407342500186,0.012648298880020923,2018/9/5
2691.592,2705.804,2749.15,2752.752,2759.363,2750.274,2735.183,2735.636,2703.345,2736.4383749999997,2408.7647123749866,0.016661654143718608,2018/9/6
2702.3,2677.841,2688.327,2657.534,2655.776,2655.394,2631.603,2632.933,2633.15,2654.06975,2719.213322000018,0.017847851829922726,2018/9/7
2669.484,2738.744,2732.986,2749.548,2752.752,2759.361,2750.277,2735.183,2739.754,2744.825625,5754.108875375003,0.028223291467564523,2018/9/10
2664.799,2621.259,2625.794,2621.28,2652.664,2655.738,2636.732,2637.522,2650.308,2637.6621250000003,910.2706538749982,0.010183460366053866,2018/9/11
2656.11,2642.818,2649.324,2670.474,2624.484,2626.484,2652.66,2655.775,2636.742,2644.845125,336.761182125003,0.005593094788995969,2018/9/12
2686.578,2656.302,2635.485,2638.522,2651.406,2605.716,2594.985,2597.24,2580.943,2620.0748750000002,5142.6939633749935,0.02475384113172964,2018/9/13
2681.643,2647.574,2649.328,2636.303,2635.016,2630.487,2636.224,2621.257,2626.414,2635.325375,2226.410256124996,0.017272107062722357,2018/9/14
2651.788,2635.423,2639.833,2636.301,2630.487,2610.687,2642.307,2672.516,2666.309,2641.7328749999997,440.5007508750034,0.0071149635642065254,2018/9/17
2699.95,2651.264,2639.882,2637.268,2635.691,2610.687,2610.671,2615.327,2605.71,2625.8125,5752.199520499974,0.0274588418304042,2018/9/18
2730.85,2675.479,2625.648,2626.486,2628.862,2601.261,2575.438,2571.429,2559.918,2608.0651250000005,16375.725951874965,0.0449621454858377,2018/9/19
2729.243,2720.114,2719.606,2703.345,2705.184,2700.547,2681.743,2642.818,2643.971,2689.666,2405.7571649999904,0.014501090595450784,2018/9/20
2797.484,2705.181,2701.731,2738.841,2749.3,2744.3,2750.646,2756.913,2753.103,2737.501875,4010.8994281249793,0.021441454178111413,2018/9/21
2781.138,2791.807,2796.983,2818.163,2825.576,2823.447,2840.174,2832.34,2832.591,2820.135125,1781.854355625008,0.014022002863576024,2018/9/25
2806.813,2803.015,2818.166,2825.575,2816.361,2821.014,2816.687,2832.209,2830.183,2820.40125,259.59629424999576,0.005179450857609646,2018/9/26
2791.774,2820.163,2810.43,2816.334,2812.812,2832.344,2836.571,2837.044,2821.666,2823.4204999999997,1099.4216717500042,0.01133562387213294,2018/9/27
2821.35,2798.96,2818.165,2827.288,2837.03,2832.391,2835.84,2830.083,2831.521,2826.40975,163.01961000000296,0.00405958140606452,2018/9/28
2716.51,2816.343,2816.687,2832.332,2836.571,2837.044,2837.26,2821.667,2835.056,2829.1200000000003,12756.44938049994,0.041453924336740784,2018/10/8
2721.013,2706.66,2708.971,2739.742,2738.767,2750.344,2746.196,2779.481,2774.381,2743.06775,1097.2674785000054,0.01053045318048832,2018/10/9
2725.836,2737.6,2728.288,2751.528,2759.571,2750.274,2777.618,2778.317,2773.107,2757.0378749999995,1276.2409073750093,0.011446717630847984,2018/10/10
2583.457,2739.403,2745.106,2739.542,2779.426,2774.04,2777.514,2761.361,2751.511,2758.487875,30885.988696625034,0.06775064380789,2018/10/11
2606.912,2596.58,2559.913,2504.064,2508.034,2477.538,2420.173,2393.197,2405.251,2483.09375,20077.571544499948,0.04749613719220281,2018/10/12
2568.098,2662.363,2675.893,2671.154,2643.165,2645.267,2658.392,2654.986,2628.232,2654.9315,7754.3661714999935,0.033812377876545195,2018/10/15
2546.329,2571.416,2681.745,2672.518,2621.254,2641.331,2639.366,2651.308,2651.293,2641.2788750000004,10027.94563512497,0.03728892652913266,2018/10/16
2561.614,2580.558,2574.569,2559.918,2555.94,2557.024,2534.136,2538.434,2536.792,2554.6713750000004,311.4163151249999,0.005823428119927512,2018/10/17
2486.418,2566.761,2553.924,2583.249,2576.421,2571.407,2555.94,2557.144,2534.136,2562.3727499999995,5978.056682499972,0.03054786041606834,2018/10/18
2550.465,2440.036,2440.067,2444.244,2437.033,2429.841,2431.795,2418.53,2408.555,2431.262625,14338.751563875034,0.04673750668995658,2018/10/19
2654.876,2535.271,2514.779,2540.618,2536.85,2514.401,2533.02,2516.06,2477.538,2521.067125,18277.288891875058,0.05040117692879073,2018/10/22
2594.825,2648.289,2637.505,2675.861,2677.654,2627.001,2688.383,2696.924,2639.366,2661.372875,5037.994881875022,0.025646382704036002,2018/10/23
2603.295,2591.54,2578.329,2588.681,2559.919,2555.94,2558.34,2534.134,2531.55,2562.304125,2131.3205686250003,0.015745766422937093,2018/10/24
2603.799,2559.751,2534.353,2506.38,2478.739,2437.074,2393.197,2373.434,2382.901,2458.2286249999997,25738.478254874975,0.055906917162192586,2018/10/25
2598.846,2559.476,2534.355,2515.861,2554.011,2555.994,2575.314,2571.411,2535.828,2550.28125,2714.9712385000007,0.0186870441726828,2018/10/26
2542.103,2575.803,2558.03,2558.452,2534.134,2532.878,2502.752,2506.387,2470.919,2529.9193750000004,1212.0688036250033,0.01128106335581211,2018/10/29
2568.048,2538.71,2543.524,2554.011,2568.289,2568.217,2570.932,2534.136,2513.559,2548.92225,723.3326439999894,0.007768254331694716,2018/10/30
2602.783,2565.993,2571.416,2585.49,2596.58,2596.701,2575.478,2571.424,2552.656,2576.9672499999997,869.1968257499955,0.009918517986324609,2018/10/31
2606.237,2578.328,2553.321,2553.971,2528.28,2528.961,2502.798,2506.35,2470.919,2527.866,7168.453091500027,0.03007055766609105,2018/11/1
2676.476,2592.521,2579.781,2572.024,2528.289,2535.276,2515.867,2533.008,2531.957,2548.5903749999998,17058.683948625032,0.04778134569486149,2018/11/2
2665.43,2642.307,2639.366,2620.856,2658.396,2696.752,2677.41,2688.383,2658.334,2660.2255,619.0131707499953,0.008166881141129166,2018/11/5
2659.356,2642.307,2639.366,2715.293,2668.11,2622.304,2620.267,2655.921,2655.759,2652.4158749999997,852.673405625007,0.008691154926230335,2018/11/6
2641.342,2620.856,2625.77,2626.489,2575.477,2579.941,2525.186,2523.004,2528.26,2575.622875,6159.336664875009,0.024880960133144468,2018/11/7
