真实,预测1,预测2,预测3,预测4,预测5,预测6,预测7,预测8,预测均值,MSE,MAPE
2768.023,2838.72,2810.124,2816.688,2822.441,2821.084,2810.949,2826.921,2838.694,2823.2026249999994,3152.7046001249732,0.01993466997925948
2740.442,2735.558,2652.666,2655.714,2604.568,2559.964,2592.525,2587.82,2688.851,2634.70825,14221.988878749984,0.038582735923621055
2705.156,2733.17,2747.176,2758.144,2751.553,2759.779,2759.399,2735.551,2736.525,2747.6621250000003,1918.0899641249982,0.015713003242696543
2779.374,2707.717,2737.6,2739.733,2701.724,2706.367,2701.807,2682.867,2655.715,2704.1912500000003,6304.066871749956,0.027050245846726537
2744.069,2757.574,2753.572,2759.74,2756.933,2736.527,2735.558,2748.049,2750.274,2749.778375,108.42701012499984,0.003543141590098497
2794.381,2758.224,2759.205,2752.378,2750.593,2739.721,2752.589,2756.808,2759.24,2753.59475,1700.90345649999,0.014595808517163508
2795.309,2810.307,2820.18,2816.688,2803.576,2821.017,2816.606,2832.205,2836.571,2819.6437499999997,693.4053134999876,0.008705567076841864
2785.872,2812.814,2816.629,2810.307,2820.183,2816.688,2803.506,2821.018,2826.907,2816.0065,953.2343390000084,0.010816900417535379
2780.964,2739.71,2752.752,2750.274,2737.6,2749.616,2753.575,2736.527,2709.947,2741.2501249999996,1758.8797173749958,0.014280614563870649
2723.257,2765.894,2739.733,2736.527,2709.947,2706.365,2755.79,2749.067,2758.22,2740.192875,709.365570874995,0.008991576997690615
2705.191,2735.551,2730.022,2711.375,2708.947,2701.724,2711.961,2701.25,2703.824,2713.0817500000003,208.23883900000172,0.0037278328960875565
2668.966,2701.724,2739.746,2750.288,2754.569,2748.82,2754.562,2759.74,2750.27,2744.964875,6072.204035125013,0.028475025534233152
2698.465,2627.968,2642.818,2646.381,2652.779,2602.445,2575.478,2568.258,2559.939,2609.50825,9169.415920500032,0.032965686047438145
2733.826,2635.423,2639.882,2673.423,2625.758,2526.817,2526.077,2537.666,2470.923,2579.496125,28430.61833362501,0.056451974266101816
2714.608,2736.174,2705.379,2701.724,2703.783,2736.173,2736.053,2705.364,2700.553,2715.650375,255.17208612499795,0.0055630960344919085
2724.624,2703.374,2705.344,2732.43,2735.026,2705.434,2701.731,2682.861,2657.535,2702.966875,1016.2304723749928,0.009619354817398605
2729.43,2703.443,2706.561,2701.76,2677.323,2642.818,2621.253,2646.482,2638.533,2667.2716250000003,4878.202608124972,0.02277339041484843
2780.899,2705.021,2701.724,2682.861,2657.535,2655.776,2621.259,2646.483,2649.321,2664.9975,14172.175414749976,0.04167770925876844
2777.98,2772.63,2765.05,2741.743,2739.79,2752.752,2753.572,2746.196,2737.6,2751.166625,855.0466466250024,0.009652112326222654
2769.294,2760.414,2758.224,2759.358,2741.746,2735.55,2749.391,2753.57,2759.209,2752.18275,367.84425574999136,0.006178921414627612
2737.736,2741.74,2736.527,2739.766,2726.391,2705.025,2701.731,2705.164,2669.329,2715.709125,1032.1432501249865,0.00859665614215535
2725.249,2727.579,2703.332,2750.316,2746.54,2737.6,2727.178,2719.939,2706.368,2727.3564999999994,263.5501827500003,0.005003029081012436
2720.734,2709.114,2701.761,2705.16,2669.329,2655.661,2655.257,2637.538,2640.687,2671.8133749999997,3153.856514124991,0.017980671759900056
2750.58,2703.345,2750.316,2758.221,2759.207,2749.064,2754.54,2735.741,2736.167,2743.3251250000003,351.2419096250014,0.004476101404067521
2704.336,2746.114,2737.784,2740.09,2719.367,2709.947,2702.629,2738.744,2736.174,2728.856125,825.051917875015,0.00922476903757531
2691.592,2705.804,2749.014,2752.752,2759.361,2750.276,2779.477,2778.368,2766.686,2755.21725,4521.152260249983,0.02363851950815721
2702.3,2677.841,2688.327,2657.534,2655.776,2655.394,2631.603,2636.483,2635.013,2654.7463749999997,2627.4526556250175,0.0175974632720276
2669.484,2738.744,2732.986,2749.548,2752.752,2759.361,2750.277,2735.183,2739.754,2744.825625,5754.108875375003,0.028223291467564523
2664.799,2621.259,2625.794,2621.28,2652.664,2655.738,2636.732,2635.033,2630.433,2634.866625,1049.3972666249983,0.011232507592505093
2656.11,2648.298,2655.724,2655.485,2635.485,2638.523,2652.66,2655.77,2630.483,2646.5535,183.12767350000058,0.003597930808588532
2686.578,2656.302,2636.732,2637.524,2638.431,2625.01,2645.267,2637.252,2636.485,2639.125375,2320.6585858749954,0.017662850287614933
2681.643,2647.574,2649.327,2675.603,2663.282,2626.411,2629.617,2625.792,2652.664,2646.28375,1536.877959999995,0.013185666399293238
2651.788,2635.423,2639.833,2621.762,2612.715,2652.664,2655.775,2643.57,2637.755,2637.4371250000004,390.0149266249977,0.005870237364374523
2699.95,2651.264,2639.882,2637.268,2635.691,2610.687,2610.671,2615.327,2605.71,2625.8125,5752.199520499974,0.0274588418304042
2730.85,2675.479,2625.648,2626.486,2628.862,2601.261,2575.438,2571.429,2559.918,2608.0651250000005,16375.725951874965,0.0449621454858377
2729.243,2720.114,2727.577,2730.024,2719.777,2703.345,2705.184,2700.372,2677.574,2710.495875,616.1364251249977,0.006940523434520089
2797.484,2705.181,2701.731,2669.307,2632.932,2630.486,2632.432,2601.261,2575.365,2643.586875,25520.749431125016,0.05501269176159721
2781.138,2816.353,2810.474,2820.163,2816.688,2806.946,2832.394,2836.571,2830.207,2821.2245,1707.6581120000028,0.014413704030508397
2806.813,2803.015,2818.166,2825.575,2816.361,2821.014,2816.687,2832.208,2830.183,2820.401125,259.58994537499734,0.005179406323114484
2791.774,2820.163,2810.43,2816.331,2821.014,2818.114,2807.801,2831.531,2836.595,2820.247375,894.0258656250046,0.010199025780740164
2821.35,2798.96,2818.163,2827.288,2832.11,2832.591,2832.057,2832.49,2810.124,2822.972875,144.20363987499954,0.0038363283534478152
2716.51,2816.343,2816.687,2832.331,2836.571,2837.044,2837.26,2821.667,2835.056,2829.1198750000003,12756.420425124948,0.04145387832181724
2721.013,2706.66,2708.971,2739.742,2736.103,2745.81,2739.247,2750.314,2746.194,2734.1301249999997,421.18790512500135,0.007245784933772841
2725.836,2737.6,2728.288,2751.528,2759.571,2750.277,2775.542,2778.382,2773.107,2756.7868750000002,1250.7764453750106,0.011354635788800268
2583.457,2739.403,2745.106,2739.247,2750.653,2754.526,2759.362,2754.56,2761.362,2750.527375,27976.022256625023,0.06466930744347596
2606.912,2596.58,2559.913,2555.94,2557.14,2575.361,2571.421,2535.272,2536.791,2561.05225,2461.921739499984,0.017591598795816604
2568.098,2662.363,2675.893,2671.154,2643.165,2645.267,2658.392,2652.348,2604.174,2651.5945,7408.605893499995,0.032512972635779465
2546.329,2571.416,2681.745,2672.518,2621.259,2662.256,2655.777,2655.394,2643.051,2645.4269999999997,10896.659098499953,0.03891798742424871
2561.614,2580.546,2575.34,2559.913,2555.94,2535.272,2538.437,2544.283,2536.857,2553.3235000000004,340.78228500000176,0.006423684442699033
2486.418,2575.438,2593.174,2596.579,2575.241,2571.429,2555.94,2557.144,2534.136,2569.885125,7335.716048874985,0.03356922488495494
2550.465,2440.035,2440.067,2444.245,2437.033,2429.831,2431.713,2418.53,2408.555,2431.251125,14341.487764125035,0.046742015671652086
2654.876,2535.271,2514.779,2543.174,2536.81,2512.69,2549.176,2539.57,2541.091,2534.070125,14747.661381375043,0.04550339639214795
2594.825,2648.289,2610.313,2662.218,2677.928,2620.752,2658.391,2688.382,2682.809,2656.1352500000003,4469.143086000027,0.023627893981289765
2603.295,2604.174,2559.762,2557.855,2575.478,2571.411,2535.271,2513.552,2506.35,2552.981625,3478.8083656250005,0.01941121732266223
2603.799,2559.751,2534.353,2513.504,2503.235,2468.195,2440.035,2440.765,2445.01,2488.1059999999998,15253.800316249988,0.04443238514186384
2598.846,2559.476,2534.355,2515.861,2554.011,2555.976,2575.384,2571.411,2535.828,2550.2877500000004,2714.7529155000007,0.018684543062574693
2542.103,2575.803,2558.03,2558.452,2534.134,2532.874,2502.752,2506.387,2470.919,2529.9188750000003,1212.078030625004,0.011281260043357833
2568.048,2538.71,2543.148,2553.84,2575.46,2572.02,2579.741,2578.307,2528.299,2558.6906249999997,446.9082958749939,0.006889035952598993
2602.783,2565.993,2571.416,2585.49,2588.692,2573.549,2526.816,2534.755,2539.182,2560.736625,2266.6880936249972,0.01615439128041022
2606.237,2575.434,2552.33,2523.033,2513.55,2554.012,2536.851,2518.842,2533.03,2538.3852500000003,4988.449192249998,0.026034374464026094
2676.476,2575.434,2578.334,2559.981,2555.94,2535.27,2533.47,2511.729,2513.99,2545.5185,17734.309365750043,0.04892907689065777
2665.43,2642.307,2639.366,2620.856,2658.396,2672.533,2627.054,2639.368,2685.131,2648.1263750000003,730.1063858749916,0.009005910866164134
2659.356,2642.307,2639.366,2719.745,2677.894,2688.38,2641.334,2637.352,2657.536,2662.9892499999996,791.928842749999,0.008782013389707917
2641.342,2655.73,2635.497,2673.444,2670.453,2625.63,2626.489,2626.871,2606.88,2640.1242500000003,497.96064149999813,0.007616582782540085
2635.632,2646.587,2652.66,2655.714,2638.327,2638.797,2622.882,2646.489,2638.431,2642.4858750000003,139.8503916249983,0.003809854714163419
2598.871,2677.434,2681.309,2684.727,2663.201,2621.257,2649.324,2653.553,2655.77,2660.821875,4219.0032473749925,0.02383761063938916
2630.519,2597.601,2575.365,2571.429,2559.911,2555.942,2535.27,2533.47,2536.05,2558.12975,5697.459686999969,0.02751899910245841
2654.879,2688.382,2696.432,2678.477,2621.259,2646.483,2639.366,2688.327,2642.307,2662.629125,765.530336875001,0.009520349138322311
2632.242,2657.448,2677.434,2627.003,2639.366,2685.131,2684.095,2642.307,2638.777,2656.445125,1048.231022124987,0.009692450390199602
2668.17,2636.483,2623.288,2655.773,2655.489,2640.614,2610.62,2610.617,2655.658,2636.0677499999997,1359.1483565000015,0.012031560957510214
2679.109,2677.656,2672.362,2627.007,2635.283,2679.336,2677.657,2625.64,2638.43,2654.171375,1149.8555916249998,0.0093293609927778
2703.511,2681.304,2666.352,2600.26,2598.681,2551.86,2554.01,2575.384,2570.024,2599.7343750000005,12888.490266374978,0.038385871187503924
2645.854,2706.371,2667.146,2677.844,2620.753,2627.294,2652.957,2655.773,2694.238,2662.797,1075.4251350000068,0.010529020119779894
2651.505,2688.32,2693.062,2677.427,2620.752,2663.201,2670.721,2627.972,2639.366,2660.1026249999995,738.4042561249986,0.009505497821048793
2645.433,2637.352,2685.13,2677.41,2625.758,2625.762,2606.7,2596.58,2595.271,2631.2453750000004,1230.1029883750005,0.012136434753781336
2579.483,2637.568,2601.761,2598.681,2585.976,2578.321,2578.99,2558.018,2558.477,2587.224,648.0612895000012,0.007277621135708239
2575.81,2523.013,2521.474,2554.01,2544.549,2535.27,2513.702,2504.107,2477.538,2521.707875,3436.501960374989,0.021003926920075584
2574.679,2523.01,2513.522,2554.011,2541.091,2536.386,2515.867,2543.106,2536.394,2532.9233750000003,1919.1231156250042,0.01621779841292839
2601.736,2559.913,2555.976,2534.134,2538.794,2536.07,2515.861,2518.174,2506.35,2533.1589999999997,5017.812839749986,0.026358170083359684
2567.443,2610.74,2663.764,2670.82,2666.301,2653.562,2651.409,2605.716,2610.016,2641.5409999999997,6169.515964749972,0.028860621248456064
2588.187,2557.147,2553.144,2553.024,2535.27,2532.535,2511.727,2508.094,2554.011,2538.1189999999997,2844.2879044999972,0.019344815502125613
2654.798,2593.152,2596.07,2577.176,2574.026,2558.307,2558.607,2536.386,2515.861,2563.698125,8960.826430374971,0.03431518141869921
