真实,预测1,预测2,预测3,预测4,预测5,预测6,预测7,预测8,预测均值,MSE,MAPE
3290.639,3273.83,3251.37,3248.476,3272.928,3267.925,3280.882,3268.929,3268.735,3266.634375,684.7786366250044,0.007294821765620626
3280.952,3283.536,3273.83,3248.476,3251.244,3247.674,3230.977,3240.674,3237.014,3251.678125,1144.055852125012,0.009119266298318341
3263.48,3273.83,3251.265,3250.293,3266.98,3251.214,3248.476,3247.673,3268.42,3257.2688749999998,136.53941437500077,0.0033426357753073496
3152.76,3273.833,3267.922,3251.261,3246.922,3246.263,3256.605,3241.185,3216.725,3250.0895,9740.872962749958,0.030871204912521016
3133.721,3154.336,3183.176,3129.531,3134.567,3118.702,3102.876,3134.535,3143.354,3137.634625,519.9360921249952,0.00524205090370198
3166.648,3102.811,3108.742,3132.486,3141.352,3156.96,3164.037,3175.585,3175.507,3144.685,1186.7779725000032,0.008340680745065472
3122.289,3173.203,3114.652,3122.819,3134.567,3144.376,3132.876,3141.599,3156.95,3140.1302499999997,621.9713134999928,0.006325647625828318
3160.53,3102.864,3109.567,3134.567,3137.423,3123.166,3144.377,3140.564,3111.978,3125.5632499999997,1442.9414385000132,0.011063571616153055
3168.896,3154.321,3187.648,3210.371,3223.592,3218.162,3248.351,3240.646,3241.187,3215.53475,3048.772891499987,0.015867513481035638
3163.179,3172.135,3154.326,3118.702,3131.853,3124.158,3144.376,3140.564,3111.251,3137.1706249999997,1025.281751125,0.008930058969157304
3136.633,3171.054,3137.296,3118.74,3136.776,3133.389,3143.357,3140.56,3111.251,3136.5528750000003,277.6034591250002,0.0036821728904847945
3131.111,3118.703,3136.753,3130.676,3112.953,3103.037,3132.863,3144.348,3140.014,3127.4183749999997,195.17417187500092,0.0035374424605196203
3138.293,3114.637,3131.827,3127.945,3158.86,3179.075,3183.176,3173.201,3187.648,3157.0461250000003,1057.9547233749936,0.009199467672393847
3190.321,3118.703,3133.244,3143.453,3137.42,3125.16,3103.037,3108.774,3133.244,3125.379375,4394.274599124994,0.020355827830491016
3208.081,3184.03,3170.686,3165.807,3151.56,3155.052,3138.852,3144.377,3138.827,3156.1488750000003,2927.1995696250115,0.01618790953220947
3180.158,3234.636,3237.064,3228.843,3210.373,3231.672,3221.681,3216.745,3205.034,3223.256,1978.0745550000047,0.013552156842521684
3159.052,3197.537,3203.827,3205.057,3173.203,3164.037,3151.56,3154.616,3140.53,3173.795875,780.791193124993,0.007076925292777676
3110.648,3166.983,3173.053,3162.964,3151.56,3155.052,3138.852,3141.993,3116.977,3150.9292499999997,1908.564743499988,0.012949472264299858
3066.796,3132.486,3144.377,3118.709,3109.162,3101.299,3125.131,3151.56,3187.648,3133.7965000000004,5150.924502500017,0.0218470677540991
3091.398,3086.069,3097.917,3152.185,3175.585,3117.675,3151.56,3141.552,3146.953,3133.6870000000004,2595.64183174999,0.014110525399835257
3117.376,3090.221,3148.22,3157.951,3146.953,3107.831,3133.229,3140.324,3123.199,3130.991,639.1023227499924,0.007310635611488588
3071.542,3103.037,3131.956,3147.456,3133.395,3141.598,3153.049,3158.65,3173.172,3142.7891250000002,5462.276271875016,0.023195881742785904
3068.012,3073.097,3053.067,3051.411,3062.46,3073.951,3092.347,3094.41,3073.996,3071.842375,239.46934512499914,0.004271454935639102
3128.927,3073.777,3052.78,3054.294,3043.563,3036.598,3073.276,3070.307,3070.027,3059.3277500000004,5028.022217000021,0.02224380754169086
3117.973,3155.053,3163.964,3173.416,3187.64,3191.193,3173.201,3203.827,3210.371,3182.333125,4467.139465375016,0.02064165565256662
3075.03,3153.954,3157.951,3165.803,3136.753,3132.933,3147.453,3107.843,3102.876,3138.1957500000003,4450.537162249978,0.02054150691212763
3082.231,3092.163,3099.554,3155.053,3165.397,3164.036,3151.56,3181.326,3196.695,3150.7230000000004,5879.844097499972,0.022221566131805107
3081.177,3090.941,3157.705,3168.011,3165.813,3154.321,3187.648,3296.612,3288.521,3188.6965,15843.144833749986,0.034895593469638345
3100.858,3023.373,3026.73,3042.313,3045.431,3019.175,3054.821,3121.724,3133.332,3058.362375,3535.0029316250093,0.01800489574175923
3091.033,3136.773,3130.302,3117.676,3103.037,3122.819,3134.567,3142.553,3130.676,3127.300375,1452.4480283750065,0.011733092141041547
3136.644,3098.096,3157.704,3164.056,3163.937,3150.338,3187.602,3191.173,3181.679,3161.823125,1401.4504953750084,0.011099801252548959
3161.497,3130.676,3112.957,3147.415,3157.958,3169.537,3179.076,3178.619,3165.812,3155.2562499999995,525.2922295000003,0.005695007776379355
3159.15,3168.01,3175.587,3178.61,3179.056,3163.097,3171.184,3173.416,3163.977,3171.617125,188.85370687500023,0.003946354240855929
3174.412,3173.416,3186.02,3170.372,3191.193,3181.327,3170.372,3158.791,3168.017,3174.9385,97.83896650000133,0.0026144999451867064
3163.263,3186.046,3189.74,3173.201,3191.103,3183.943,3169.543,3173.21,3166.983,3179.221125,334.2260088750022,0.005044830290747279
3174.032,3179.076,3183.176,3171.184,3172.1,3152.861,3164.037,3157.87,3151.85,3166.51925,177.78262925000416,0.003484448171915129
3192.118,3187.648,3191.193,3181.679,3187.893,3173.203,3170.353,3155.051,3162.905,3176.240625,400.8142723749965,0.004973931101544447
3169.565,3183.823,3186.053,3207.134,3212.444,3202.075,3209.067,3223.599,3231.965,3207.02,1644.4905462499976,0.011817078999799634
3154.282,3177.973,3184.72,3171.188,3163.967,3159.117,3162.908,3173.159,3163.593,3169.578125,301.0210421249944,0.004849320701192806
3193.303,3174.252,3188.784,3191.193,3182.803,3173.018,3167.289,3162.992,3173.097,3176.6785,364.1640799999924,0.00520605153973794
3213.84,3195.252,3182.806,3183.173,3166.985,3171.045,3158.799,3162.991,3173.097,3174.2685,1693.8769212500094,0.012312840713912369
3214.349,3217.928,3212.631,3203.024,3237.362,3246.872,3230.445,3227.561,3250.593,3228.302,434.82822299999475,0.0053552834493080705
3168.964,3203.037,3238.269,3245.213,3230.976,3252.599,3270.494,3281.021,3276.901,3249.8137500000003,7141.733980250017,0.02551299099642662
3154.65,3172.136,3173.152,3159.166,3162.961,3173.416,3197.537,3216.819,3212.444,3183.453875,1266.7674623749922,0.009130608783858712
3141.303,3159.118,3173.203,3162.987,3136.753,3144.373,3140.174,3158.862,3164.037,3154.938375,332.7169198750023,0.004792637004453258
3135.082,3135.324,3124.548,3131.853,3117.675,3103.037,3108.774,3133.269,3143.986,3124.80825,278.2518604999994,0.004006354538732957
3120.46,3127.363,3103.037,3132.863,3140.324,3111.975,3122.569,3144.376,3140.014,3127.815125,241.30029012500182,0.0044327198554059396
3041.443,3133.26,3141.593,3158.86,3165.827,3175.583,3172.116,3188.062,3197.537,3166.60475,16081.244482499951,0.04115209458142066
3095.473,3051.416,3065.459,3073.108,3090.956,3094.416,3085.89,3112.967,3103.037,3084.656125,477.3326536249977,0.0055181792895625074
3075.137,3094.415,3139.876,3138.822,3123.166,3147.416,3136.774,3111.277,3122.561,3126.788375000001,2937.981557124993,0.01679644679245182
3091.19,3085.89,3094.41,3087.827,3090.941,3132.943,3127.745,3158.865,3179.076,3119.712125,1929.1582281249948,0.009947665785668292
3114.205,3090.224,3073.777,3065.023,3067.394,3070.576,3050.52,3053.114,3066.63,3067.1572500000007,2346.801270249991,0.015107467234815916
3115.18,3123.197,3137.423,3153.477,3162.968,3173.416,3187.649,3191.193,3181.679,3163.87525,2894.082164750018,0.015631600742172253
3109.498,3131.95,3132.486,3144.377,3136.771,3132.487,3144.343,3140.01,3156.211,3139.829375,981.0820346249945,0.009754428206739456
3067.147,3103.037,3132.872,3144.313,3133.297,3147.416,3157.958,3169.537,3179.076,3145.93825,6704.980625500009,0.025688775269004076
3052.783,3085.494,3090.941,3094.415,3073.106,3073.376,3067.329,3052.785,3054.294,3073.9674999999997,663.7788910000058,0.006939405781544294
3079.801,3050.52,3045.681,3033.728,3055.493,3055.012,3070.576,3066.687,3080.569,3057.28325,700.9141899999954,0.00737377187681929
3049.796,3072.539,3067.352,3080.71,3097.005,3141.553,3134.567,3135.324,3113.884,3105.36675,3879.7002850000217,0.018221136757999617
3044.159,3052.811,3053.131,3063.542,3083.591,3090.221,3097.008,3080.539,3061.947,3072.84875,1080.0723987499923,0.009424524146077749
3021.9,3053.12,3054.807,3043.563,3066.634,3078.117,3078.333,3070.576,3070.243,3064.424125,1947.4260721249937,0.014071982858466498
2907.822,3043.477,3064.029,3063.809,3070.577,3051.943,3057.53,3055.194,3030.977,3054.6919999999996,21711.631047749986,0.05050859371722201
2915.731,2910.845,2980.297,2978.433,2960.553,2967.042,2962.667,2931.562,2933.721,2953.14,1942.9076647499803,0.013248993134140224
2875.809,2938.516,2934.084,2953.336,2964.794,2967.053,2962.562,2939.406,2935.281,2949.379,5586.244645749956,0.025582366561896046
2889.76,2832.342,2852.918,2853.81,2850.865,2857.34,2851.543,2839.445,2838.859,2847.14025,1886.686216000015,0.014748543131609608
2859.336,2841.046,2857.385,2872.404,2878.565,2872.817,2855.467,2835.157,2837.056,2856.237125,269.57331612499837,0.005086277023756534
2844.508,2852.913,2841.048,2859.938,2874.146,2874.861,2857.191,2850.865,2832.208,2855.39625,309.1220145000039,0.005212940163993241
2813.177,2852.918,2841.048,2857.195,2872.435,2867.338,2872.776,2863.883,2860.023,2860.952,2382.041935499987,0.016982578771261057
2786.896,2812.862,2859.935,2874.255,2872.404,2886.881,2877.9,2880.493,2828.809,2861.692375,6218.495980124973,0.02683859569930124
2847.418,2736.101,2688.383,2698.752,2770.118,2739.702,2771.799,2750.274,2772.631,2740.9700000000003,12263.937149000034,0.03738404407080384
2775.557,2859.933,2878.563,2886.332,2877.9,2859.931,2852.913,2852.753,2870.43,2867.344375,8567.22085537504,0.033069893718630256
2786.887,2741.74,2763.525,2750.292,2779.425,2753.805,2766.422,2736.101,2735.0,2753.2887499999997,1345.4529545000137,0.012055835058974467
2759.126,2763.525,2753.892,2763.527,2736.103,2735.0,2749.036,2752.755,2739.247,2749.135625,214.47619312500453,0.004418201633415847
2733.881,2751.527,2759.209,2754.591,2736.101,2735.55,2736.191,2709.947,2722.434,2738.19375,262.33915324999856,0.004812938090575272
2747.228,2738.817,2750.331,2756.913,2759.231,2736.101,2737.779,2706.66,2705.184,2736.377,493.09988175000126,0.006205800901854538
2815.109,2751.527,2739.247,2745.118,2735.551,2719.614,2727.563,2708.961,2707.103,2729.3354999999997,7592.777536749993,0.03046898006435984
2827.625,2813.963,2859.495,2878.638,2878.58,2878.57,2867.37,2872.774,2855.22,2863.0762500000005,1672.0074517499947,0.013745369347066855
2777.771,2843.607,2857.177,2872.817,2872.672,2857.156,2866.859,2852.63,2832.183,2856.8876250000003,6435.352405374973,0.028482054496212907
2837.658,2741.258,2736.528,2709.947,2722.434,2762.145,2751.527,2759.207,2756.933,2742.497375,9362.344244124983,0.033534916822252694
2831.183,2834.568,2830.025,2833.077,2838.85,2824.195,2852.911,2866.012,2870.404,2843.75525,418.43169050000176,0.0051599455068782355
2814.041,2835.277,2827.174,2840.174,2858.444,2864.336,2860.342,2873.403,2887.21,2855.7949999999996,2103.6153392499814,0.014837736905752186
2798.125,2859.933,2881.599,2899.147,2899.25,2906.331,2879.638,2880.432,2867.338,2884.2085,7642.204609000001,0.03076470851016306
2787.257,2773.106,2777.533,2755.951,2760.383,2751.517,2739.721,2736.101,2735.174,2753.6857499999996,1357.959826250005,0.012044547739946506
2772.545,2736.528,2735.0,2745.929,2703.332,2705.184,2750.316,2754.593,2748.821,2734.962875,1765.3046726250077,0.013555100097563838
2829.271,2763.525,2739.721,2736.527,2736.604,2709.945,2722.447,2751.53,2746.295,2738.3242499999997,8513.637793750022,0.03214494122337525
2859.542,2880.482,2874.147,2867.338,2850.312,2837.85,2837.37,2835.86,2830.08,2851.679875,398.5933946249998,0.006538590795309187
2905.561,2879.636,2878.566,2877.92,2866.852,2880.492,2855.22,2852.63,2832.208,2865.4404999999997,1876.0339530000128,0.013808176803033962
2903.646,2938.682,2934.098,2949.148,2975.129,2960.973,2967.114,2930.804,2925.229,2947.647125,2231.6314623749813,0.015153749802834014
2882.225,2901.387,2866.01,2877.9,2888.567,2875.861,2855.22,2852.631,2832.11,2868.7107500000006,605.7654549999984,0.006901005299725032
2873.593,2894.517,2877.9,2855.22,2852.913,2852.77,2870.403,2896.594,2899.162,2874.934875,356.0233431249998,0.005953652796342426
2869.049,2874.147,2855.493,2850.311,2837.85,2832.343,2832.591,2823.441,2807.187,2839.1703749999997,1264.719736625005,0.010858345395983144
2876.4,2865.163,2843.607,2857.174,2878.603,2878.564,2872.817,2864.332,2861.483,2865.217875,245.22720012500199,0.004267096022806297
2824.533,2879.633,2879.47,2873.449,2857.177,2851.29,2837.85,2832.208,2832.591,2855.4584999999997,1316.2007860000022,0.010948889604051382
2768.023,2838.72,2810.124,2816.688,2810.954,2802.111,2821.305,2826.908,2810.266,2817.1344999999997,2529.34881724998,0.017742446504237792
2740.442,2735.558,2737.6,2704.916,2705.88,2701.731,2738.744,2736.175,2708.958,2721.1952499999998,624.9291512499949,0.0070232283697301045
2705.156,2733.17,2749.666,2751.527,2759.741,2759.393,2735.551,2738.841,2731.561,2744.9312500000005,1699.1409507500066,0.014703495842753647
2779.374,2707.63,2743.762,2739.405,2735.558,2751.527,2753.575,2746.196,2735.552,2739.1506249999998,1799.371259374978,0.014472098753172388
2744.069,2774.001,2751.527,2759.779,2759.393,2735.558,2736.525,2706.66,2701.735,2740.6472500000004,594.2656697500013,0.007480770345060575
2794.381,2751.527,2759.575,2753.824,2732.99,2736.527,2703.345,2700.375,2663.143,2725.16325,5769.603421749987,0.024770333751911393
2795.309,2810.307,2820.18,2816.688,2803.576,2821.017,2816.606,2832.208,2836.571,2819.644125,693.4329866249891,0.008705701230168034
2785.872,2812.882,2816.688,2810.882,2820.167,2810.431,2832.208,2836.571,2832.113,2821.49275,1367.4501425000099,0.012786212001125738
2780.964,2739.71,2752.752,2750.274,2737.6,2749.57,2754.591,2759.743,2752.579,2749.602375,1032.1599358749966,0.011277249543683397
2723.257,2765.482,2739.702,2736.528,2709.947,2705.807,2758.097,2751.557,2759.57,2740.8362500000003,755.5645325000002,0.009279054455749126
2705.191,2733.014,2737.6,2738.777,2703.333,2705.184,2701.724,2736.102,2736.483,2724.027125,612.829186625008,0.007455711999633301
2668.966,2701.724,2739.746,2750.274,2754.562,2748.873,2754.501,2759.741,2754.023,2745.4305000000004,6149.589974000023,0.028649484482005452
2698.465,2627.968,2642.818,2650.296,2655.307,2638.358,2639.239,2675.815,2655.776,2648.1971249999997,2713.153111125017,0.01862832202752312
2733.826,2635.488,2639.887,2673.423,2625.758,2526.817,2526.05,2537.666,2470.923,2579.5015,28430.304783000007,0.05645000815706634
2714.608,2736.174,2705.304,2701.724,2730.04,2714.267,2677.368,2677.438,2625.648,2695.9953750000004,1454.778154125002,0.010263774732852789
2724.624,2703.374,2705.344,2732.43,2735.026,2714.262,2701.724,2682.861,2657.535,2704.0695,983.6599092499941,0.00921466595023749
2729.43,2703.443,2705.144,2700.501,2669.366,2657.435,2620.225,2646.489,2649.321,2668.9905,4514.422314249983,0.022143634385201248
2780.899,2705.021,2701.738,2682.861,2658.398,2657.549,2621.253,2646.483,2649.321,2665.328,14090.547275749965,0.04155886279940403
2777.98,2772.434,2763.61,2753.525,2759.207,2754.591,2745.116,2736.172,2730.04,2751.836875,857.6209813750011,0.009410839890855945
2769.294,2760.414,2758.224,2759.206,2748.811,2750.277,2736.527,2739.244,2748.174,2750.109625,438.3874763749915,0.006927532793556683
2737.736,2741.74,2736.527,2739.766,2703.345,2705.184,2701.731,2669.892,2626.432,2703.077125,2568.9671198749984,0.013210687590037877
2725.249,2736.527,2726.308,2703.345,2700.52,2707.648,2664.283,2637.352,2656.812,2691.599375,2206.972169624993,0.013479089433662744
2720.734,2709.16,2701.729,2705.184,2669.321,2655.799,2655.482,2638.329,2651.439,2673.305375,2930.875668624994,0.017432290330476982
2750.58,2718.141,2688.321,2636.394,2645.355,2655.738,2655.488,2626.466,2646.483,2659.04825,9164.647357,0.03327725425183052
2704.336,2746.114,2737.784,2745.803,2730.377,2710.307,2705.184,2707.672,2701.729,2723.12125,664.5141310000076,0.007187346542737361
2691.592,2705.804,2749.014,2752.752,2759.363,2750.275,2735.183,2739.754,2744.3,2742.055625,2784.287793374991,0.018748616060680786
2702.3,2677.841,2677.387,2653.538,2655.799,2639.366,2640.279,2650.296,2604.124,2649.8287499999997,3238.6514605000266,0.019417255671095073
2669.484,2738.744,2732.986,2749.548,2752.752,2759.361,2750.277,2735.183,2739.246,2744.7621249999997,5745.216843375007,0.028199504098919505
2664.799,2621.259,2625.794,2620.862,2646.924,2639.366,2652.788,2655.779,2604.11,2633.36025,1277.839243749997,0.011797794130063833
2656.11,2642.818,2649.324,2670.474,2624.484,2620.74,2655.92,2655.764,2638.431,2644.744375,374.12439862500497,0.00563102619996916
2686.578,2656.302,2635.485,2638.522,2651.407,2605.716,2594.985,2597.24,2580.943,2620.075,5142.685170499992,0.024753794604139512
2681.643,2647.574,2649.327,2675.813,2663.208,2626.411,2629.682,2625.768,2652.246,2646.253625,1539.447165125,0.01319690018395438
2651.788,2635.423,2639.833,2621.762,2612.715,2652.664,2655.775,2643.176,2637.74,2637.3860000000004,390.8964559999994,0.005889516809036039
2699.95,2651.264,2639.882,2637.268,2635.691,2622.377,2646.489,2637.853,2639.366,2638.7737500000003,3804.856342499978,0.02265828996833268
2730.85,2675.479,2625.648,2626.486,2628.862,2601.261,2575.438,2571.429,2559.918,2608.0651250000005,16375.725951874965,0.0449621454858377
2729.243,2720.114,2719.606,2703.345,2705.184,2700.547,2681.766,2642.818,2643.971,2689.6688750000003,2405.484106124989,0.014500037189799468
2797.484,2705.181,2701.731,2669.328,2651.516,2651.297,2639.366,2640.605,2655.716,2664.3425,18312.528191999972,0.04759330169538053
2781.138,2791.807,2798.96,2818.165,2827.282,2830.18,2837.048,2836.527,2832.208,2821.5221249999995,1892.356349375004,0.014520719575943388
2806.813,2803.015,2818.166,2825.575,2816.3,2824.164,2840.174,2859.73,2879.636,2833.345,1262.8428707499952,0.00979099783277332
2791.774,2820.167,2810.43,2816.334,2821.014,2813.923,2840.174,2832.343,2832.591,2823.372,1094.6736795000013,0.011318251405737003
2821.35,2798.96,2818.163,2827.288,2832.23,2832.591,2832.073,2832.714,2810.124,2823.017875,145.2012118749999,0.0038522781647083873
2716.51,2816.343,2816.687,2832.331,2836.571,2837.044,2837.26,2821.58,2835.15,2829.12075,12756.921141999948,0.04145420042628216
2721.013,2706.66,2708.971,2748.7,2744.3,2739.792,2752.794,2759.361,2752.531,2739.1386249999996,685.8136176250001,0.009086459711879366
2725.836,2737.6,2728.288,2751.528,2759.571,2750.274,2775.542,2778.382,2773.107,2756.7865,1250.7581157500097,0.011354498216327082
2583.457,2739.403,2752.535,2753.154,2743.577,2789.546,2790.205,2797.772,2788.957,2769.393625,35090.07398237502,0.07197202237157423
2606.912,2596.58,2559.913,2555.94,2575.354,2571.421,2535.272,2535.69,2512.464,2555.32925,3286.8258802499845,0.01978691647435735
2568.098,2662.864,2675.893,2671.154,2643.163,2645.267,2658.392,2652.348,2604.174,2651.6568749999997,7420.406426875,0.03253726103910365
2546.329,2571.416,2681.745,2672.518,2621.254,2641.331,2639.366,2651.308,2651.293,2641.2788750000004,10027.94563512497,0.03728892652913266
2561.614,2580.546,2559.919,2555.94,2557.024,2534.136,2544.549,2538.714,2546.124,2552.119,278.14510425000134,0.00555431068068806
2486.418,2575.438,2593.174,2596.579,2575.241,2571.421,2555.94,2557.144,2535.271,2570.0260000000003,7349.247045499982,0.03362588269550811
2550.465,2440.035,2440.067,2444.245,2437.083,2427.054,2427.715,2418.555,2408.555,2430.413625,14544.650406125042,0.04707038716469356
2654.876,2535.271,2514.779,2543.174,2536.81,2512.69,2549.176,2539.57,2541.091,2534.070125,14747.661381375043,0.04550339639214795
2594.825,2648.289,2637.508,2675.861,2677.654,2627.008,2688.383,2693.064,2677.437,2665.6504999999997,5546.5253550000125,0.027294904280635534
2603.295,2591.54,2578.329,2588.681,2559.919,2555.94,2535.274,2533.47,2511.727,2556.86,2873.2636585000155,0.017837010404122514
2603.799,2559.751,2534.353,2506.38,2478.739,2437.074,2393.197,2408.578,2410.445,2466.064625,22442.609320874973,0.052897468276161055
2598.846,2559.476,2534.355,2515.861,2554.011,2544.564,2555.94,2535.27,2518.874,2539.793875,3728.8327938750076,0.022722441037291184
2542.103,2575.803,2579.75,2535.27,2513.525,2514.734,2478.739,2424.388,2393.183,2501.924,5526.8031080000055,0.022821950959500865
2568.048,2538.71,2543.524,2532.879,2514.702,2540.415,2533.02,2506.38,2505.489,2526.8898750000003,1906.4891593749776,0.016027007672753685
2602.783,2565.993,2571.416,2585.49,2596.58,2596.701,2575.478,2571.424,2552.656,2576.9672499999997,869.1968257499955,0.009918517986324609
2606.237,2575.434,2552.33,2523.058,2513.55,2554.01,2533.03,2543.106,2533.174,2540.9615,4596.883121999997,0.025045880324774745
2676.476,2592.521,2597.447,2585.49,2579.907,2572.02,2528.775,2532.357,2512.88,2562.674625,13894.828442125014,0.042519109082241005
2665.43,2642.307,2639.366,2620.856,2658.396,2696.752,2677.41,2682.85,2639.367,2657.1630000000005,669.7060387499935,0.008796892058692175
2659.356,2642.307,2639.366,2719.745,2677.894,2620.758,2652.66,2655.779,2655.394,2657.987875,780.4864573750011,0.007934204747314827
2641.342,2655.779,2635.727,2673.423,2670.307,2625.658,2626.432,2626.871,2589.643,2637.9799999999996,682.3261722499979,0.008417217459912427
2635.632,2646.587,2652.66,2655.714,2638.327,2638.797,2675.817,2672.516,2627.003,2650.9276250000003,485.03188812499775,0.006621893724161776
2598.871,2677.434,2681.309,2684.729,2663.201,2621.257,2649.324,2653.553,2651.703,2660.3137500000003,4163.261678749992,0.023642093047327065
2630.519,2597.601,2575.365,2571.424,2559.911,2555.942,2535.27,2533.47,2536.05,2558.129125,5697.53355262497,0.027519236698157208
2654.879,2696.25,2698.363,2715.711,2722.189,2726.364,2723.752,2705.43,2716.172,2713.0288749999995,3499.927128125001,0.02190302269896293
2632.242,2657.448,2688.382,2686.371,2649.321,2638.797,2652.66,2655.77,2605.714,2654.307875,1090.7309043749922,0.010902445519826763
2668.17,2636.483,2623.288,2655.773,2655.489,2640.671,2610.621,2610.617,2655.658,2636.0750000000003,1358.7417022500001,0.012028843739341957
2679.109,2677.656,2672.362,2627.008,2635.283,2688.383,2686.32,2647.574,2636.489,2658.884375,953.9739896249993,0.009087302905555534
2703.511,2627.01,2638.522,2688.382,2686.313,2642.307,2639.366,2650.296,2655.799,2653.499375,2946.176597124999,0.018498768823208035
2645.854,2706.371,2667.396,2677.872,2620.753,2660.243,2673.41,2662.92,2634.472,2662.929625,896.094039375005,0.009900914789704967
2651.505,2688.32,2686.33,2636.505,2601.261,2575.478,2588.682,2596.072,2582.989,2619.4546250000003,2851.4597736250075,0.01884227071040788
2645.433,2637.743,2638.522,2622.882,2655.773,2655.489,2602.466,2598.685,2598.398,2626.24475,883.4142720000002,0.0091808221943251
2579.483,2637.568,2601.761,2598.681,2585.976,2578.56,2575.264,2559.751,2558.607,2587.021,640.5887314999997,0.0073563190763420465
2575.81,2523.013,2521.474,2554.01,2544.549,2535.27,2513.702,2504.107,2477.538,2521.707875,3436.501960374989,0.021003926920075584
2574.679,2523.01,2514.703,2554.011,2533.01,2512.69,2505.484,2470.524,2478.73,2511.52025,4639.41708675001,0.02453072790821693
2601.736,2553.92,2555.994,2535.27,2513.504,2515.861,2507.177,2554.011,2559.921,2536.95725,4615.425669499985,0.024898279456485938
2567.443,2594.901,2596.171,2575.241,2571.411,2558.66,2558.444,2535.27,2533.47,2565.446,500.3979155000007,0.0073945166455496834
2588.187,2557.147,2553.142,2553.024,2535.27,2532.535,2511.724,2508.094,2554.011,2538.118375,2844.3627726249915,0.019345056983904152
2654.798,2593.154,2596.07,2577.176,2574.026,2558.691,2552.667,2535.27,2533.476,2565.0662499999994,8558.939833249964,0.03379984089184932
